timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776391800.509,0.509,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.48,5.0,0.47,40.0,0.52,5.0,0.53,40.0,0.18,0.04,630.267,1776391799000
1776391801.133,1.133,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,630.269,1776391800000
1776391805.803,5.803,0.42,5.0,0.41,5.0,0.43,5.0,0.44,5.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.01,0.18,630.143669,1776391804000
1776391809.619,9.619,0.45,3.18,0.44,5.0,0.47,5.0,0.48,5.0,0.57,5.0,0.56,5.0,0.58,5.0,0.59,5.0,0.02,0.01,630.163407,1776391808000
1776391812.366,12.366,0.48,2.88,0.47,5.0,0.5,5.0,0.51,15.0,0.53,5.0,0.52,5.0,0.55,3.18,0.56,5.0,0.02,0.02,630.169,1776391811000
1776391814.682,14.682,0.53,5.0,0.52,5.0,0.55,2.0,0.56,15.0,0.5,5.0,0.49,15.0,0.52,2.88,0.53,5.0,0.02,0.02,630.172,1776391813000
1776391816.828,16.828,0.56,5.0,0.55,5.0,0.58,1.29,0.59,5.0,0.45,2.0,0.44,15.0,0.47,5.0,0.48,5.0,0.02,0.02,630.211422,1776391815000
1776391820.48,20.48,0.57,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.42,1.29,0.41,5.0,0.44,5.0,0.45,5.0,0.02,0.02,630.281824,1776391819000
1776391825.919,25.919,0.49,6.94,0.48,2.88,0.51,5.0,0.52,5.0,0.41,5.0,0.4,5.0,0.43,5.0,0.44,5.0,0.02,0.02,630.324426,1776391824000
1776391834.915,34.915,0.59,5.0,0.58,5.0,0.6,7.0,0.61,10.0,0.49,5.0,0.48,5.0,0.51,6.94,0.52,2.88,0.01,0.02,630.266972,1776391833000
1776391836.632,36.632,0.58,5.0,0.57,5.0,0.61,2.0,0.62,5.0,0.4,7.0,0.39,10.0,0.41,5.0,0.42,5.0,0.03,0.01,630.291,1776391835000
1776391838.486,38.486,0.61,5.0,0.6,5.0,0.64,15.0,0.65,10.0,0.39,2.0,0.38,5.0,0.42,5.0,0.43,5.0,0.03,0.03,630.316,1776391837000
1776391841.394,41.394,0.61,5.0,0.6,10.0,0.63,3.0,0.64,5.0,0.36,15.0,0.35,10.0,0.39,5.0,0.4,5.0,0.02,0.03,630.383019,1776391840000
1776391843.636,43.636,0.62,5.0,0.61,5.0,0.64,3.43,0.65,5.0,0.37,3.0,0.36,5.0,0.39,5.0,0.4,10.0,0.02,0.02,630.407699,1776391842000
1776391853.62,53.62,0.54,2.0,0.53,5.0,0.55,5.0,0.56,5.0,0.36,3.43,0.35,5.0,0.38,5.0,0.39,5.0,0.01,0.02,630.395106,1776391852000
1776391861.386,61.386,0.54,5.0,0.53,5.0,0.55,3.0,0.56,5.0,0.44,5.0,0.43,5.0,0.46,2.0,0.47,5.0,0.01,0.02,630.289482,1776391859000
1776391861.805,61.805,0.55,5.0,0.54,5.0,0.57,5.0,0.58,15.0,0.45,3.0,0.44,5.0,0.46,5.0,0.47,5.0,0.02,0.01,630.286063,1776391860000
1776391863.513,63.513,0.61,5.0,0.6,5.0,0.62,2.0,0.63,5.0,0.43,5.0,0.42,15.0,0.45,5.0,0.46,5.0,0.01,0.02,630.24855,1776391862000
1776391863.865,63.865,0.6,5.0,0.59,5.0,0.63,5.0,0.64,3.43,0.38,2.0,0.37,5.0,0.4,5.0,0.41,5.0,0.03,0.02,630.24855,1776391862000
1776391879.616,79.616,0.54,2.0,0.53,5.0,0.55,5.0,0.56,5.0,0.37,5.0,0.36,3.43,0.4,5.0,0.41,5.0,0.01,0.03,630.349374,1776391878000
1776391880.848,80.848,0.5,2.0,0.49,6.94,0.51,5.0,0.52,5.0,0.45,5.0,0.44,5.0,0.46,2.0,0.47,5.0,0.01,0.01,630.339257,1776391879000
