timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776392100.967,0.967,0.42,11.9,0.41,5.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.09,0.09,630.037152,1776392100000
1776392102.348,2.348,0.42,11.9,0.41,5.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.09,0.09,630.031696,1776392101000
1776392103.004,3.004,0.42,11.9,0.41,5.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.09,0.09,630.031696,1776392102000
1776392104.451,4.451,0.42,11.9,0.41,5.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.09,0.09,630.016963,1776392103000
1776392105.052,5.052,0.42,11.9,0.41,5.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.09,0.09,630.016963,1776392104000
1776392105.846,5.846,0.44,2.0,0.43,5.0,0.46,5.0,0.47,5.0,0.49,6.0,0.41,5.0,0.58,11.9,0.59,5.0,0.02,0.09,630.016963,1776392104000
1776392106.563,6.563,0.44,2.0,0.43,5.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.56,2.0,0.57,5.0,0.02,0.02,630.009,1776392105000
1776392107.339,7.339,0.44,2.0,0.43,5.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.56,2.0,0.57,5.0,0.02,0.02,630.009,1776392106000
1776392108.023,8.023,0.44,2.0,0.43,5.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.56,2.0,0.57,5.0,0.02,0.02,630.009,1776392107000
1776392108.392,8.392,0.42,8.9,0.41,5.0,0.44,5.0,0.45,10.0,0.54,5.0,0.53,5.0,0.56,2.0,0.57,5.0,0.02,0.02,630.009,1776392107000
1776392110.101,10.101,0.42,8.9,0.41,5.0,0.44,5.0,0.45,10.0,0.56,5.0,0.55,10.0,0.58,8.9,0.59,5.0,0.02,0.02,629.985,1776392108000
1776392110.56,10.56,0.42,8.9,0.41,5.0,0.44,5.0,0.45,10.0,0.56,5.0,0.55,10.0,0.58,8.9,0.59,5.0,0.02,0.02,629.98349,1776392109000
1776392118.893,18.893,0.45,3.18,0.44,5.0,0.46,15.0,0.47,10.0,0.56,5.0,0.55,10.0,0.58,8.9,0.59,5.0,0.01,0.02,629.895942,1776392117000
1776392119.337,19.337,0.45,1.36,0.44,5.0,0.47,5.0,0.48,15.0,0.54,15.0,0.53,10.0,0.55,3.18,0.56,5.0,0.02,0.01,629.910454,1776392118000
1776392126.664,26.664,0.42,0.9,0.37,5.0,0.43,10.0,0.44,5.0,0.53,5.0,0.52,15.0,0.55,1.36,0.56,5.0,0.01,0.02,629.997,1776392125000
1776392127.144,27.144,0.37,5.0,0.36,15.0,0.43,10.0,0.44,5.0,0.57,10.0,0.56,5.0,0.58,0.9,0.63,5.0,0.06,0.01,629.997,1776392125000
1776392129.872,29.872,0.36,2.0,0.35,5.0,0.37,5.0,0.38,5.0,0.57,10.0,0.56,5.0,0.63,5.0,0.64,15.0,0.01,0.06,629.957,1776392128000
1776392130.863,30.863,0.35,3.46,0.34,5.0,0.36,5.0,0.37,5.0,0.63,5.0,0.62,5.0,0.64,2.0,0.65,5.0,0.01,0.01,629.91234,1776392129000
1776392132.111,32.111,0.32,2.0,0.31,20.0,0.34,5.0,0.35,5.0,0.64,5.0,0.63,5.0,0.65,3.46,0.66,5.0,0.02,0.01,629.907678,1776392130000
1776392136.212,36.212,0.31,4.85,0.3,20.0,0.34,5.0,0.35,5.0,0.66,5.0,0.65,5.0,0.68,2.0,0.69,20.0,0.03,0.02,629.887,1776392134000
1776392136.92,36.92,0.29,7.0,0.28,5.0,0.3,5.0,0.31,5.0,0.66,5.0,0.65,5.0,0.69,4.85,0.7,20.0,0.01,0.03,629.883723,1776392135000
1776392161.058,61.058,0.22,5.2,0.21,15.7,0.24,5.0,0.25,5.0,0.7,5.0,0.69,5.0,0.71,7.0,0.72,5.0,0.02,0.01,629.770833,1776392160000
1776392161.263,61.263,0.22,2.2,0.21,15.7,0.23,5.0,0.24,5.0,0.76,5.0,0.75,5.0,0.78,5.2,0.79,15.7,0.01,0.02,629.770833,1776392160000
1776392163.256,63.256,0.22,1.2,0.21,15.7,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.78,2.2,0.79,15.7,0.01,0.01,629.70804,1776392162000
1776392166.34,66.34,0.19,13.89,0.18,17.6,0.2,5.0,0.21,5.0,0.77,5.0,0.76,5.0,0.78,1.2,0.79,15.7,0.01,0.01,629.601282,1776392165000
1776392175.501,75.501,0.17,11.6,0.16,19.3,0.19,5.0,0.2,5.0,0.8,5.0,0.79,5.0,0.81,13.89,0.82,17.6,0.02,0.01,629.61017,1776392174000
1776392179.412,79.412,0.17,5.57,0.16,19.3,0.18,5.0,0.19,5.0,0.81,5.0,0.8,5.0,0.83,11.6,0.84,19.3,0.01,0.02,629.575652,1776392177000
1776392205.242,105.242,0.1,23.9,0.09,42.7,0.11,5.0,0.12,5.0,0.82,5.0,0.81,5.0,0.83,5.57,0.84,19.3,0.01,0.01,629.580856,1776392204000
1776392206.516,106.516,0.09,42.7,0.08,47.29,0.11,5.0,0.12,5.0,0.89,5.0,0.88,5.0,0.9,23.9,0.91,42.7,0.02,0.01,629.557306,1776392205000
1776392208.177,108.177,0.09,24.81,0.08,47.29,0.1,5.0,0.11,5.0,0.89,5.0,0.88,5.0,0.91,42.7,0.92,47.29,0.01,0.02,629.473928,1776392207000
1776392209.525,109.525,0.09,18.21,0.08,47.29,0.1,5.0,0.11,5.0,0.9,5.0,0.89,5.0,0.91,24.81,0.92,47.29,0.01,0.01,629.446,1776392208000
1776392211.342,111.342,0.09,9.01,0.08,47.29,0.1,5.0,0.11,5.0,0.9,5.0,0.89,5.0,0.91,18.21,0.92,47.29,0.01,0.01,629.44032,1776392210000
1776392226.344,126.344,0.08,0.59,0.07,53.9,0.09,15.0,0.1,5.0,0.9,5.0,0.89,5.0,0.91,9.01,0.92,47.29,0.01,0.01,629.338667,1776392225000
1776392230.488,130.488,0.07,14.0,0.06,62.1,0.08,9.41,0.09,5.0,0.91,15.0,0.9,5.0,0.92,0.59,0.93,53.9,0.01,0.01,629.34833,1776392228000
1776392232.536,132.536,0.07,4.0,0.06,16.0,0.08,5.0,0.09,10.0,0.92,9.41,0.91,5.0,0.93,14.0,0.94,62.1,0.01,0.01,629.38048,1776392230000
1776392233.828,133.828,0.06,16.0,0.05,20.0,0.08,5.0,0.09,24.51,0.92,5.0,0.91,10.0,0.93,4.0,0.94,16.0,0.02,0.01,629.34718,1776392232000
1776392234.437,134.437,0.05,13.25,0.04,122.7,0.07,5.0,0.08,5.0,0.92,5.0,0.91,24.51,0.94,16.0,0.95,20.0,0.02,0.02,629.296,1776392233000
1776392235.267,135.267,0.04,120.65,0.03,122.3,0.06,5.0,0.07,5.0,0.93,5.0,0.92,5.0,0.95,13.25,0.96,122.7,0.02,0.02,629.296,1776392233000
1776392238.557,138.557,0.04,95.65,0.03,122.3,0.06,5.0,0.07,5.0,0.94,5.0,0.93,5.0,0.96,120.65,0.97,122.3,0.02,0.02,629.278,1776392237000
1776392251.8,151.8,0.04,27.95,0.03,122.3,0.06,5.0,0.07,44.9,0.94,5.0,0.93,5.0,0.96,95.65,0.97,122.3,0.02,0.02,629.226,1776392250000
1776392253.355,153.355,0.04,27.95,0.03,33.0,0.06,61.1,0.07,44.9,0.94,5.0,0.93,44.9,0.96,27.95,0.97,122.3,0.02,0.02,629.227,1776392252000
1776392255.401,155.401,0.04,23.78,0.03,33.0,0.05,59.7,0.06,51.1,0.94,61.1,0.93,44.9,0.96,27.95,0.97,33.0,0.01,0.02,629.215,1776392253000
1776392268.47,168.47,0.04,21.69,0.03,33.0,0.05,59.7,0.06,51.1,0.95,54.7,0.94,51.1,0.96,23.78,0.97,33.0,0.01,0.01,628.97546,1776392267000
1776392276.306,176.306,0.04,1.29,0.03,33.0,0.05,59.7,0.06,51.1,0.95,59.7,0.94,51.1,0.96,21.69,0.97,33.0,0.01,0.01,629.015,1776392275000
1776392280.709,180.709,0.02,193.29,0.01,452.6,0.05,59.7,0.06,51.1,0.95,59.7,0.94,51.1,0.96,1.29,0.97,33.0,0.03,0.01,629.015,1776392279000
1776392281.821,181.821,0.02,191.24,0.01,452.6,0.03,94.3,0.04,72.7,0.95,59.7,0.94,51.1,0.98,193.29,0.99,452.6,0.01,0.03,629.002978,1776392280000
1776392282.872,182.872,0.02,88.58,0.01,452.6,0.03,94.3,0.04,72.7,0.97,94.3,0.96,72.7,0.98,191.24,0.99,452.6,0.01,0.01,629.000964,1776392281000
1776392283.109,183.109,0.02,73.42,0.01,452.6,0.03,5.0,0.04,72.7,0.97,94.3,0.96,72.7,0.98,88.58,0.99,452.6,0.01,0.01,629.000964,1776392281000
1776392304.497,204.497,,,,,0.01,736.58,0.03,94.3,0.97,5.0,0.96,72.7,0.98,73.42,0.99,452.6,,0.01,628.991018,1776392303000

# RESULT,winner=Down,slug=bnb-updown-5m-1776392100,ticks=49
