timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776339012.547,12.547,0.51,5.0,0.5,5.0,0.53,1.22,0.54,5.0,0.41,37.0,0.4,33.0,0.53,15.0,0.54,15.0,0.02,0.12,620.03,1776339011000
1776339015.338,15.338,0.54,3.0,0.53,5.0,0.55,5.0,0.57,5.0,0.47,1.22,0.46,5.0,0.49,5.0,0.5,5.0,0.01,0.02,619.988,1776339014000
1776339015.937,15.937,0.53,5.0,0.52,5.0,0.55,5.0,0.6,5.0,0.45,5.0,0.43,5.0,0.46,3.0,0.47,5.0,0.02,0.01,619.983,1776339015000
1776339017.11,17.11,0.62,5.0,0.61,5.0,0.63,2.0,0.69,5.0,0.45,5.0,0.4,5.0,0.47,5.0,0.48,5.0,0.01,0.02,619.985,1776339016000
1776339017.777,17.777,0.66,12.0,0.65,5.0,0.68,6.0,0.72,5.0,0.37,2.0,0.31,5.0,0.38,5.0,0.39,5.0,0.02,0.01,619.985,1776339016000
1776339021.453,21.453,0.67,13.0,0.66,15.0,0.69,5.0,0.7,5.0,0.32,6.0,0.28,5.0,0.34,12.0,0.35,5.0,0.02,0.02,620.15412,1776339020000
1776339044.559,44.559,0.73,12.0,0.72,5.0,0.75,5.0,0.76,5.0,0.31,5.0,0.3,5.0,0.33,13.0,0.34,15.0,0.02,0.02,620.176239,1776339043000
1776339054.26,54.26,0.58,5.0,0.56,10.0,0.67,56.0,0.68,11.0,0.25,5.0,0.24,5.0,0.27,12.0,0.28,5.0,0.09,0.02,620.176017,1776339053000
1776339068.509,68.509,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.33,56.0,0.32,11.0,0.42,5.0,0.44,10.0,0.02,0.09,620.087123,1776339067000
1776339069.488,69.488,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,620.087123,1776339068000
1776339069.974,69.974,0.39,5.0,0.38,5.0,0.4,7.0,0.41,5.0,0.61,5.0,0.6,5.0,0.64,5.0,0.65,5.0,0.01,0.03,620.087123,1776339068000
1776339070.214,70.214,0.39,10.0,0.38,5.0,0.4,2.0,0.42,5.0,0.6,7.0,0.59,5.0,0.61,5.0,0.62,5.0,0.01,0.01,620.087123,1776339068000
1776339071.725,71.725,0.47,3.11,0.46,5.0,0.48,14.0,0.49,5.0,0.6,2.0,0.58,5.0,0.61,10.0,0.62,5.0,0.01,0.01,620.004678,1776339070000
1776339104.537,104.537,0.45,5.0,0.44,5.0,0.48,20.0,0.49,15.4,0.52,14.0,0.51,5.0,0.53,3.11,0.54,5.0,0.03,0.01,619.941,1776339103000
