timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776193201.292,1.292,,,,,,,,,,,,,,,,,,,614.196393,1776193200000
1776193201.63,1.63,0.5,5.0,0.33,300.0,0.59,5.0,0.67,300.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.09,0.17,614.196393,1776193200000
1776193202.074,2.074,0.4,5.0,0.33,300.0,0.51,5.0,0.67,300.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.11,0.17,614.196393,1776193200000
1776193203.134,3.134,0.4,5.0,0.33,300.0,0.51,5.0,0.67,300.0,0.49,5.0,0.33,300.0,0.6,5.0,0.67,300.0,0.11,0.11,614.102,1776193202000
1776193204.342,4.342,0.4,5.0,0.33,300.0,0.51,5.0,0.67,300.0,0.49,5.0,0.33,300.0,0.6,5.0,0.67,300.0,0.11,0.11,614.055041,1776193203000
1776193205.788,5.788,0.4,5.0,0.33,300.0,0.51,5.0,0.67,300.0,0.49,5.0,0.33,300.0,0.6,5.0,0.67,300.0,0.11,0.11,613.949457,1776193204000
1776193206.18,6.18,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.49,5.0,0.33,300.0,0.6,5.0,0.67,300.0,0.01,0.11,613.949457,1776193204000
1776193206.914,6.914,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.949271,1776193206000
1776193208.142,8.142,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.940853,1776193207000
1776193209.22,9.22,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.900826,1776193208000
1776193210.373,10.373,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.945,1776193209000
1776193211.988,11.988,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.994,1776193211000
1776193213.214,13.214,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,613.982,1776193212000
1776193214.349,14.349,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,614.006,1776193213000
1776193214.954,14.954,0.4,5.0,0.39,5.0,0.41,50.0,0.5,10.0,0.59,50.0,0.5,10.0,0.6,5.0,0.61,5.0,0.01,0.01,614.006,1776193214000
