timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776284101.184,1.184,0.52,95.0,0.5,5.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.07,0.07,623.309693,1776284100000
1776284102.258,2.258,0.52,95.0,0.5,5.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.07,0.07,623.309592,1776284101000
1776284103.224,3.224,0.52,95.0,0.5,5.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.07,0.07,623.309591,1776284102000
1776284104.215,4.215,0.52,95.0,0.5,5.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.07,0.07,623.250779,1776284103000
1776284105.32,5.32,0.52,95.0,0.5,5.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.07,0.07,623.239279,1776284104000
1776284105.853,5.853,0.52,90.0,0.5,5.0,0.53,5.0,0.54,13.0,0.41,37.0,0.4,33.0,0.48,95.0,0.5,5.0,0.01,0.07,623.239279,1776284104000
1776284106.257,6.257,0.52,80.0,0.5,5.0,0.53,5.0,0.54,13.0,0.47,5.0,0.46,13.0,0.48,85.0,0.5,5.0,0.01,0.01,623.239279,1776284104000
1776284106.523,6.523,0.52,75.0,0.5,5.0,0.53,5.0,0.54,13.0,0.47,5.0,0.46,13.0,0.48,75.0,0.5,5.0,0.01,0.01,623.236301,1776284105000
1776284107.133,7.133,0.52,75.0,0.5,5.0,0.53,5.0,0.54,13.0,0.47,5.0,0.46,13.0,0.48,75.0,0.5,5.0,0.01,0.01,623.235917,1776284106000
1776284108.086,8.086,0.52,75.0,0.5,5.0,0.53,5.0,0.54,13.0,0.47,5.0,0.46,13.0,0.48,75.0,0.5,5.0,0.01,0.01,623.239945,1776284107000
