timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776163801.503,1.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.047403,1776163800000
1776163802.107,2.107,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.047403,1776163800000
1776163803.56,3.56,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.050883,1776163802000
1776163804.206,4.206,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.05174,1776163803000
1776163805.702,5.702,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.040881,1776163804000
1776163806.676,6.676,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.035708,1776163805000
1776163807.314,7.314,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.035602,1776163806000
1776163808.33,8.33,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.074999,1776163807000
1776163809.998,9.998,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.040025,1776163809000
1776163811.127,11.127,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.59,12.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,12.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.24,0.24,618.034321,1776163810000
