timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776293401.38,1.38,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.304522,1776293400000
1776293402.011,2.011,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.304522,1776293401000
1776293403.121,3.121,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.306885,1776293402000
1776293404.274,4.274,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.306992,1776293403000
1776293405.378,5.378,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.301226,1776293404000
1776293406.026,6.026,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.301226,1776293405000
1776293407.145,7.145,0.47,8.51,0.46,12.0,0.54,12.0,0.59,37.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.07,0.07,625.285133,1776293406000
1776293407.506,7.506,0.51,5.0,0.5,5.0,0.54,27.0,0.55,5.0,0.46,12.0,0.41,37.0,0.53,8.51,0.54,12.0,0.03,0.07,625.285133,1776293406000
1776293408.38,8.38,0.51,5.0,0.5,5.0,0.54,27.0,0.55,5.0,0.46,27.0,0.45,5.0,0.49,5.0,0.5,5.0,0.03,0.03,625.285058,1776293407000
1776293409.395,9.395,0.51,5.0,0.5,5.0,0.54,27.0,0.55,5.0,0.46,27.0,0.45,5.0,0.49,5.0,0.5,5.0,0.03,0.03,625.291339,1776293408000
1776293409.889,9.889,0.51,5.0,0.5,5.0,0.54,27.0,0.55,5.0,0.46,27.0,0.45,5.0,0.49,5.0,0.5,5.0,0.03,0.03,625.291469,1776293409000
1776293411.088,11.088,0.51,5.0,0.5,5.0,0.54,27.0,0.55,5.0,0.46,27.0,0.45,5.0,0.49,5.0,0.5,5.0,0.03,0.03,625.30131,1776293410000
1776293414.514,14.514,0.53,5.0,0.52,5.0,0.55,5.0,0.56,5.0,0.46,27.0,0.45,5.0,0.49,5.0,0.5,5.0,0.02,0.03,625.431,1776293413000
