timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776159301.791,1.791,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.06,100.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.95,225.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.05,225.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.94,100.0,0.54,0.54,618.811663,1776159299000
1776159302.078,2.078,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.06,100.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.95,225.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.05,225.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.94,100.0,0.54,0.54,618.808859,1776159300000
1776159302.75,2.75,0.39,12.0,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.6,12.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.21,0.21,618.81141,1776159301000
1776159303.341,3.341,0.39,12.0,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.6,12.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.21,0.21,618.806808,1776159302000
1776159304.346,4.346,0.39,12.0,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.6,12.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.21,0.21,618.79521,1776159303000
1776159305.621,5.621,0.39,12.0,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.6,12.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.21,0.21,618.819971,1776159304000
1776159306.279,6.279,0.39,12.0,0.35,5.0,0.11,100.0,0.08,100.0,0.07,100.0,0.6,12.0,0.89,100.0,0.92,115.0,0.93,100.0,0.94,100.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.21,0.21,618.819971,1776159305000
1776159307.053,7.053,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.4,12.0,0.11,100.0,0.08,115.0,0.07,100.0,0.06,100.0,0.61,12.0,0.65,5.0,0.89,100.0,0.92,100.0,0.93,100.0,0.1,0.21,618.819971,1776159305000
1776159307.363,7.363,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.812982,1776159306000
1776159307.991,7.991,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.804714,1776159307000
1776159309.233,9.233,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.804372,1776159308000
1776159310.7,10.7,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.82618,1776159309000
1776159311.313,11.313,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.82618,1776159310000
1776159312.6,12.6,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.798778,1776159311000
1776159313.3,13.3,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.773526,1776159312000
1776159314.577,14.577,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.772076,1776159313000
1776159315.351,15.351,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.771577,1776159314000
1776159315.914,15.914,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.771577,1776159315000
1776159317.153,17.153,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.77899,1776159316000
1776159318.385,18.385,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.791,1776159317000
1776159319.673,19.673,0.45,3.18,0.44,5.0,0.39,12.0,0.38,5.0,0.37,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,5.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,5.0,0.55,3.18,0.56,5.0,0.61,12.0,0.62,5.0,0.63,5.0,0.1,0.1,618.780604,1776159318000
