timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776319500.976,0.976,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,625.54053,1776319500000
1776319502.025,2.025,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,625.548,1776319501000
1776319502.649,2.649,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.26,0.18,625.548,1776319501000
1776319502.965,2.965,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.33,291.04,0.31,375.0,0.59,7.32,0.67,300.0,0.26,0.26,625.549,1776319502000
1776319503.92,3.92,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.33,291.04,0.31,375.0,0.59,7.32,0.67,300.0,0.26,0.26,625.551,1776319503000
1776319504.859,4.859,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.33,291.04,0.31,375.0,0.59,7.32,0.67,300.0,0.26,0.26,625.554,1776319504000
1776319506.765,6.765,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.33,291.04,0.31,375.0,0.59,7.32,0.67,300.0,0.26,0.26,625.54762,1776319505000
1776319507.602,7.602,0.41,7.32,0.33,300.0,0.67,291.04,0.69,375.0,0.33,291.04,0.31,375.0,0.59,7.32,0.67,300.0,0.26,0.26,625.549546,1776319506000
1776319508.105,8.105,0.41,7.32,0.4,5.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,7.32,0.61,10.0,0.02,0.02,625.549546,1776319506000
1776319508.371,8.371,0.41,7.32,0.39,5.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,7.32,0.6,5.0,0.02,0.02,625.549546,1776319506000
1776319508.628,8.628,0.41,7.32,0.3,5.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,7.32,0.7,5.0,0.02,0.02,625.56117,1776319507000
1776319508.915,8.915,0.29,5.0,0.28,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.59,2.32,0.71,5.0,0.13,0.01,625.56117,1776319507000
1776319509.232,9.232,0.29,5.0,0.28,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.71,5.0,0.72,5.0,0.13,0.13,625.532447,1776319508000
1776319510.652,10.652,0.29,5.0,0.28,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.71,5.0,0.72,5.0,0.13,0.13,625.4467,1776319509000
1776319522.167,22.167,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.58,5.0,0.57,5.0,0.71,5.0,0.72,5.0,0.02,0.13,625.273,1776319520000
1776319526.332,26.332,0.4,5.0,0.39,5.0,0.44,4.3,0.45,5.0,0.56,5.0,0.55,5.0,0.59,5.0,0.6,5.0,0.04,0.03,625.403303,1776319524000
1776319532.251,32.251,0.35,7.02,0.34,5.0,0.4,5.0,0.41,5.0,0.56,4.3,0.55,5.0,0.6,5.0,0.61,5.0,0.05,0.04,625.436,1776319530000
1776319532.601,32.601,0.35,7.02,0.34,5.0,0.37,5.0,0.38,5.0,0.6,5.0,0.59,5.0,0.65,7.02,0.66,5.0,0.02,0.05,625.424,1776319531000
1776319535.701,35.701,0.48,5.0,0.47,5.0,0.51,5.0,0.52,5.0,0.63,5.0,0.62,5.0,0.65,7.02,0.66,5.0,0.03,0.02,625.414,1776319534000
1776319537.374,37.374,0.5,11.0,0.49,5.0,0.51,3.03,0.52,5.0,0.49,5.0,0.48,5.0,0.52,5.0,0.53,5.0,0.01,0.03,625.413,1776319535000
1776319546.996,46.996,0.5,6.0,0.44,5.0,0.51,3.03,0.52,5.0,0.49,3.03,0.48,5.0,0.5,11.0,0.51,5.0,0.01,0.01,625.520857,1776319546000
1776319547.354,47.354,0.37,5.0,0.36,10.0,0.51,3.03,0.52,5.0,0.49,3.03,0.48,5.0,0.5,6.0,0.56,5.0,0.14,0.01,625.520857,1776319546000
1776319555.693,55.693,0.28,5.0,0.27,5.0,0.3,5.0,0.31,5.0,0.49,3.03,0.48,5.0,0.63,5.0,0.64,10.0,0.02,0.14,625.423,1776319554000
1776319564.842,64.842,0.42,5.0,0.41,5.0,0.44,20.0,0.46,5.0,0.7,5.0,0.69,5.0,0.72,5.0,0.73,5.0,0.02,0.02,625.301,1776319563000
1776319569.509,69.509,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.56,20.0,0.54,5.0,0.58,5.0,0.59,5.0,0.02,0.02,625.428,1776319568000
