timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776168017.276,17.276,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.71337,1776168016000
1776168017.939,17.939,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.714842,1776168017000
1776168019.19,19.19,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.70407,1776168018000
1776168021.217,21.217,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.70927,1776168019000
1776168021.793,21.793,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.72764,1776168020000
1776168022.411,22.411,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.72734,1776168021000
1776168022.974,22.974,0.53,2.87,0.52,5.0,0.41,12.0,0.31,50.0,0.21,800.0,0.61,50.0,0.62,13.0,0.63,5.0,0.65,5.0,0.71,50.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.08,0.08,616.714396,1776168022000
1776168024.154,24.154,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.39,50.0,0.38,13.0,0.37,5.0,0.35,5.0,0.29,50.0,0.47,2.87,0.48,5.0,0.59,12.0,0.69,50.0,0.79,800.0,0.05,0.08,616.714396,1776168022000
1776168024.371,24.371,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.725968,1776168023000
1776168024.935,24.935,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.72423,1776168024000
1776168026.176,26.176,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.73079,1776168025000
1776168027.396,27.396,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.699493,1776168026000
1776168027.88,27.88,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.67963,1776168027000
1776168029.257,29.257,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.70704,1776168028000
1776168030.287,30.287,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.69043,1776168029000
1776168031.94,31.94,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.69087,1776168030000
1776168032.515,32.515,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.6,5.0,0.61,50.0,0.63,13.0,0.66,5.0,0.67,5.0,0.4,5.0,0.39,50.0,0.37,13.0,0.34,5.0,0.33,5.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.05,0.05,616.69087,1776168031000
1776168033.058,33.058,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.65,14.0,0.66,5.0,0.67,5.0,0.7,10.0,0.71,50.0,0.35,14.0,0.34,5.0,0.33,5.0,0.3,10.0,0.29,50.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.1,0.1,616.69209,1776168032000
1776168034.167,34.167,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.65,14.0,0.66,5.0,0.67,5.0,0.7,10.0,0.71,50.0,0.35,14.0,0.34,5.0,0.33,5.0,0.3,10.0,0.29,50.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.1,0.1,616.69053,1776168033000
1776168035.138,35.138,0.55,5.0,0.54,5.0,0.49,5.0,0.48,5.0,0.47,5.0,0.65,14.0,0.66,5.0,0.67,5.0,0.7,10.0,0.71,50.0,0.35,14.0,0.34,5.0,0.33,5.0,0.3,10.0,0.29,50.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.1,0.1,616.72062,1776168034000
1776168035.358,35.358,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,50.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.35,14.0,0.34,5.0,0.33,5.0,0.3,10.0,0.29,50.0,0.45,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.53,5.0,0.03,0.1,616.72062,1776168034000
1776168036.097,36.097,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,50.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,50.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.75251,1776168035000
1776168036.707,36.707,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,50.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.75251,1776168035000
1776168037.133,37.133,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.778335,1776168036000
1776168038.103,38.103,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.778801,1776168037000
1776168039.145,39.145,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.78027,1776168038000
1776168040.143,40.143,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.778402,1776168039000
1776168041.158,41.158,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.781915,1776168040000
1776168042.108,42.108,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.780736,1776168041000
1776168043.184,43.184,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.725028,1776168042000
1776168044.111,44.111,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.71275,1776168043000
1776168045.094,45.094,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.73241,1776168044000
1776168046.127,46.127,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.7647,1776168045000
1776168047.171,47.171,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.743293,1776168046000
1776168048.278,48.278,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.734187,1776168047000
1776168049.427,49.427,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.738334,1776168048000
1776168050.037,50.037,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.748995,1776168049000
1776168051.131,51.131,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.739875,1776168050000
1776168052.107,52.107,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.739869,1776168051000
1776168053.231,53.231,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.734432,1776168052000
1776168054.479,54.479,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.71336,1776168053000
1776168055.054,55.054,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.72171,1776168054000
1776168056.098,56.098,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.62528,1776168055000
1776168057.174,57.174,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.59018,1776168056000
1776168058.237,58.237,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.59144,1776168057000
1776168059.285,59.285,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.57837,1776168058000
1776168060.295,60.295,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.57985,1776168059000
1776168061.287,61.287,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.61508,1776168060000
1776168062.255,62.255,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.59277,1776168061000
1776168063.285,63.285,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.58729,1776168062000
1776168064.271,64.271,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.58994,1776168063000
1776168065.25,65.25,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.59767,1776168064000
1776168066.32,66.32,0.68,5.0,0.61,5.0,0.6,5.0,0.59,5.0,0.58,5.0,0.71,22.0,0.74,10.0,0.78,5.0,0.8,5.0,0.81,50.0,0.29,22.0,0.26,10.0,0.22,5.0,0.2,5.0,0.19,50.0,0.32,5.0,0.39,5.0,0.4,5.0,0.41,5.0,0.42,5.0,0.03,0.03,616.63664,1776168065000
