timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776351300.964,0.964,0.41,37.0,0.4,33.0,0.51,6.0,0.59,37.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.1,0.1,619.943297,1776351300000
1776351302.131,2.131,0.41,37.0,0.4,33.0,0.51,6.0,0.59,37.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.1,0.1,619.939823,1776351301000
1776351304.042,4.042,0.41,37.0,0.4,33.0,0.51,6.0,0.59,37.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.1,0.1,619.939742,1776351302000
1776351304.653,4.653,0.41,37.0,0.4,33.0,0.51,6.0,0.59,37.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.1,0.1,619.945175,1776351303000
1776351305.341,5.341,0.41,37.0,0.4,33.0,0.51,6.0,0.59,37.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.1,0.1,619.972038,1776351304000
1776351305.949,5.949,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.49,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.02,0.1,619.972038,1776351304000
1776351307.125,7.125,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.02,0.02,619.951381,1776351306000
1776351308.339,8.339,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.02,0.02,619.964605,1776351307000
1776351308.92,8.92,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.02,0.02,619.965969,1776351308000
1776351310.056,10.056,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.02,0.02,619.966556,1776351309000
1776351316.423,16.423,0.48,15.0,0.47,5.0,0.5,1.0,0.51,11.0,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.02,0.02,619.978621,1776351314000
1776351330.547,30.547,0.5,10.0,0.49,5.0,0.56,5.0,0.57,15.0,0.5,1.0,0.49,11.0,0.52,15.0,0.53,5.0,0.06,0.02,619.977961,1776351329000
1776351341.654,41.654,0.5,2.12,0.49,5.0,0.51,5.0,0.52,5.0,0.43,15.0,0.42,10.0,0.46,5.0,0.47,5.0,0.01,0.03,619.976005,1776351336000
1776351347.705,47.705,0.48,2.0,0.47,5.0,0.49,5.0,0.5,5.0,0.49,5.0,0.48,5.0,0.5,2.12,0.51,5.0,0.01,0.01,619.959164,1776351346000
1776351352.253,52.253,0.47,5.0,0.46,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.52,2.0,0.53,5.0,0.02,0.01,619.875178,1776351351000
1776351353.886,53.886,0.4,2.0,0.39,15.0,0.41,5.0,0.42,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.54,5.0,0.01,0.02,619.875102,1776351352000
1776351355.72,55.72,0.36,5.0,0.35,5.0,0.39,5.0,0.4,5.0,0.59,5.0,0.58,5.0,0.6,2.0,0.61,15.0,0.03,0.01,619.875932,1776351354000
1776351359.532,59.532,0.36,6.03,0.33,5.0,0.37,15.0,0.38,15.0,0.61,5.0,0.6,5.0,0.64,5.0,0.65,5.0,0.01,0.03,619.724284,1776351358000
