timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776181811.49,11.49,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.274409,1776181810000
1776181811.945,11.945,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.274409,1776181810000
1776181812.178,12.178,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.274755,1776181811000
1776181813.537,13.537,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.28323,1776181812000
1776181814.588,14.588,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.2836,1776181813000
1776181815.442,15.442,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.28079,1776181814000
1776181816.084,16.084,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.2755,1776181815000
1776181817.647,17.647,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.25439,1776181816000
1776181818.219,18.219,0.41,10.0,0.34,5.0,0.5,6.0,0.52,10.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.09,0.09,623.25439,1776181817000
1776181819.451,19.451,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,6.0,0.48,10.0,0.59,10.0,0.66,5.0,0.02,0.09,623.25439,1776181817000
1776181819.674,19.674,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.25226,1776181818000
1776181820.213,20.213,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.25659,1776181819000
1776181821.631,21.631,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.45336,1776181820000
1776181822.178,22.178,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.453209,1776181821000
1776181823.387,23.387,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.47308,1776181822000
1776181824.118,24.118,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.472928,1776181823000
1776181825.384,25.384,0.48,5.0,0.47,5.0,0.5,1.0,0.59,5.0,0.5,1.0,0.41,5.0,0.52,5.0,0.53,5.0,0.02,0.02,623.38913,1776181824000
