timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776291605.63,5.63,0.5,5.0,0.49,10.0,0.53,5.0,0.54,5.0,0.41,37.0,0.4,33.0,0.51,5.0,0.59,37.0,0.03,0.1,624.65426,1776291604000
1776291638.211,38.211,0.67,5.0,0.66,5.0,0.7,5.0,0.71,5.0,0.47,5.0,0.46,5.0,0.5,5.0,0.51,10.0,0.03,0.03,624.813751,1776291637000
1776291640.028,40.028,0.67,5.0,0.66,5.0,0.69,5.0,0.7,5.0,0.3,5.0,0.29,5.0,0.33,5.0,0.34,5.0,0.02,0.03,624.881502,1776291639000
1776291649.699,49.699,0.73,5.0,0.72,5.0,0.74,3.43,0.75,5.0,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.01,0.02,624.898294,1776291648000
1776291679.811,79.811,0.81,5.0,0.8,5.0,0.82,6.11,0.83,10.0,0.26,3.43,0.25,5.0,0.27,5.0,0.28,5.0,0.01,0.01,625.037353,1776291678000
1776291683.153,83.153,0.81,5.0,0.8,5.0,0.85,1.72,0.86,26.6,0.18,6.11,0.17,10.0,0.19,5.0,0.2,5.0,0.04,0.01,625.05103,1776291682000
1776291706.158,106.158,0.78,5.0,0.77,5.0,0.79,4.7,0.8,16.2,0.15,1.72,0.14,26.6,0.19,5.0,0.2,5.0,0.01,0.04,625.004421,1776291698000
1776291721.427,121.427,0.82,5.0,0.81,5.0,0.85,11.66,0.86,5.0,0.21,4.7,0.2,16.2,0.22,5.0,0.23,5.0,0.03,0.01,625.019402,1776291720000
1776291764.341,164.341,0.82,5.0,0.81,5.0,0.85,4.64,0.86,5.0,0.15,11.66,0.14,5.0,0.18,5.0,0.19,5.0,0.03,0.03,625.022022,1776291763000
1776291780.856,180.856,0.71,5.0,0.7,5.0,0.73,2.0,0.74,5.0,0.15,4.64,0.14,5.0,0.18,5.0,0.19,5.0,0.02,0.03,624.882139,1776291779000
1776291783.083,183.083,0.56,5.0,0.55,5.0,0.59,5.0,0.6,5.0,0.27,2.0,0.26,5.0,0.29,5.0,0.3,5.0,0.03,0.02,624.802966,1776291782000
1776291784.43,184.43,0.69,5.0,0.68,5.0,0.71,48.18,0.72,17.9,0.41,5.0,0.4,5.0,0.44,5.0,0.45,5.0,0.02,0.03,624.83495,1776291783000
1776291794.29,194.29,0.67,5.0,0.66,5.0,0.68,6.9,0.69,12.2,0.29,48.18,0.28,17.9,0.31,5.0,0.32,5.0,0.01,0.02,624.760579,1776291793000
1776291796.211,196.211,0.66,5.0,0.65,5.0,0.69,17.2,0.7,17.4,0.32,6.9,0.31,12.2,0.33,5.0,0.34,5.0,0.03,0.01,624.758884,1776291795000
1776291803.059,203.059,0.73,5.0,0.72,5.0,0.75,5.0,0.81,50.0,0.31,17.2,0.3,17.4,0.34,5.0,0.35,5.0,0.02,0.03,624.76232,1776291802000
1776291818.47,218.47,0.84,5.0,0.83,5.0,0.86,3.83,0.87,28.0,0.25,5.0,0.19,50.0,0.27,5.0,0.28,5.0,0.02,0.02,624.8757,1776291817000
1776291840.706,240.706,0.84,0.68,0.83,5.0,0.86,5.0,0.87,28.0,0.14,3.83,0.13,28.0,0.16,5.0,0.17,5.0,0.02,0.02,624.88055,1776291838000
1776291842.358,242.358,0.79,63.0,0.72,5.0,0.8,2.5,0.81,5.0,0.14,5.0,0.13,28.0,0.16,0.68,0.17,5.0,0.01,0.02,624.86655,1776291841000
1776291844.662,244.662,0.5,8.85,0.49,5.0,0.61,50.0,0.71,55.0,0.2,2.5,0.19,5.0,0.21,63.0,0.3,12.4,0.11,0.01,624.86499,1776291843000
1776291845.158,245.158,0.5,7.51,0.49,5.0,0.51,50.19,0.6,5.0,0.39,50.0,0.29,200.0,0.5,7.51,0.51,5.0,0.01,0.11,624.841513,1776291844000
1776291845.583,245.583,0.5,2.41,0.49,5.0,0.51,50.19,0.58,5.0,0.49,50.19,0.4,5.0,0.5,7.51,0.51,5.0,0.01,0.01,624.841513,1776291844000
1776291845.971,245.971,0.49,5.0,0.29,17.6,0.51,40.38,0.58,5.0,0.49,50.19,0.42,5.0,0.51,5.0,0.71,17.6,0.02,0.02,624.841513,1776291844000
