timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776383700.973,0.973,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.400601,1776383700000
1776383702.561,2.561,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.422921,1776383701000
1776383703.326,3.326,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.422921,1776383702000
1776383704.054,4.054,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.425268,1776383703000
1776383705.48,5.48,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.43066,1776383704000
1776383706.666,6.666,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.43343,1776383705000
1776383707.285,7.285,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.43349,1776383706000
1776383708.544,8.544,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.43196,1776383707000
1776383709.175,9.175,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.428571,1776383708000
1776383710.364,10.364,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,635.427143,1776383709000
1776383712.394,12.394,0.46,7.96,0.38,8.0,0.55,10.0,0.61,50.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.09,0.18,635.43371,1776383711000
1776383718.469,18.469,0.46,5.0,0.45,10.0,0.55,8.18,0.56,5.0,0.45,10.0,0.39,50.0,0.54,7.96,0.62,8.0,0.09,0.09,635.42227,1776383717000
1776383720.496,20.496,0.37,4.47,0.36,8.0,0.55,10.0,0.56,5.0,0.45,8.18,0.44,5.0,0.54,5.0,0.55,10.0,0.18,0.09,635.42635,1776383719000
1776383729.209,29.209,0.53,10.0,0.52,9.88,0.64,10.0,0.65,5.0,0.45,10.0,0.44,5.0,0.63,4.47,0.64,8.0,0.11,0.18,635.45479,1776383728000
