timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776167100.95,0.95,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.506599,1776167100000
1776167101.901,1.901,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.496,1776167101000
1776167102.96,2.96,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.458,1776167102000
1776167103.826,3.826,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.458,1776167103000
1776167105.348,5.348,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.475,1776167104000
1776167106.233,6.233,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.479,1776167105000
1776167107.279,7.279,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,616.487,1776167106000
1776167107.811,7.811,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.1,0.18,616.487,1776167106000
1776167108.222,8.222,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.44,5.0,0.43,5.0,0.39,50.0,0.35,14.0,0.29,50.0,0.54,3.14,0.55,5.0,0.56,11.0,0.69,50.0,0.75,600.0,0.1,0.1,616.488,1776167107000
1776167109.168,9.168,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.44,5.0,0.43,5.0,0.39,50.0,0.35,14.0,0.29,50.0,0.54,3.14,0.55,5.0,0.56,11.0,0.69,50.0,0.75,600.0,0.1,0.1,616.489,1776167108000
1776167110.178,10.178,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.44,5.0,0.43,5.0,0.39,50.0,0.35,14.0,0.29,50.0,0.54,3.14,0.55,5.0,0.56,11.0,0.69,50.0,0.75,600.0,0.1,0.1,616.514,1776167109000
1776167111.249,11.249,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.44,5.0,0.43,5.0,0.39,50.0,0.35,14.0,0.29,50.0,0.54,3.14,0.55,5.0,0.56,11.0,0.69,50.0,0.75,600.0,0.1,0.1,616.514,1776167110000
1776167112.155,12.155,0.46,3.14,0.45,5.0,0.44,11.0,0.31,50.0,0.25,600.0,0.56,5.0,0.57,5.0,0.61,50.0,0.65,14.0,0.71,50.0,0.44,5.0,0.43,5.0,0.39,50.0,0.35,14.0,0.29,50.0,0.54,3.14,0.55,5.0,0.56,11.0,0.69,50.0,0.75,600.0,0.1,0.1,616.513,1776167111000
