timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776286200.512,0.512,0.51,5.0,0.47,8.51,0.59,37.0,0.6,33.0,0.48,5.0,0.47,25.0,0.52,5.0,0.53,25.0,0.08,0.04,623.096,1776286199000
1776286201.497,1.497,0.51,5.0,0.47,8.51,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.49,5.0,0.53,8.51,0.08,0.08,623.098,1776286200000
1776286202.021,2.021,0.51,5.0,0.47,8.51,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.49,5.0,0.53,8.51,0.08,0.08,623.098,1776286201000
1776286203.015,3.015,0.51,5.0,0.47,8.51,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.49,5.0,0.53,8.51,0.08,0.08,623.105,1776286202000
1776286203.938,3.938,0.47,8.51,0.46,8.0,0.52,5.0,0.53,5.0,0.41,37.0,0.4,33.0,0.49,5.0,0.53,8.51,0.05,0.08,623.105,1776286202000
1776286204.359,4.359,0.47,8.51,0.46,8.0,0.49,5.0,0.5,5.0,0.48,5.0,0.47,5.0,0.53,8.51,0.54,8.0,0.02,0.05,623.101,1776286203000
1776286205.046,5.046,0.47,8.51,0.46,8.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,8.51,0.54,8.0,0.02,0.02,623.009974,1776286204000
1776286206.221,6.221,0.47,8.51,0.46,8.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,8.51,0.54,8.0,0.02,0.02,623.009244,1776286205000
1776286207.254,7.254,0.47,8.51,0.46,8.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,8.51,0.54,8.0,0.02,0.02,622.966542,1776286206000
1776286207.531,7.531,0.46,8.0,0.32,5.0,0.48,5.0,0.49,5.0,0.51,5.0,0.5,5.0,0.53,8.51,0.54,8.0,0.02,0.02,622.966542,1776286206000
1776286207.79,7.79,0.46,3.0,0.37,10.0,0.47,5.0,0.48,5.0,0.52,5.0,0.51,5.0,0.54,8.0,0.68,5.0,0.01,0.02,622.966542,1776286206000
1776286208.086,8.086,0.37,10.0,0.31,5.0,0.47,5.0,0.48,10.0,0.53,5.0,0.52,5.0,0.54,3.0,0.63,10.0,0.1,0.01,622.966542,1776286206000
1776286208.292,8.292,0.37,10.0,0.31,5.0,0.47,5.0,0.48,10.0,0.53,5.0,0.52,10.0,0.63,10.0,0.69,5.0,0.1,0.1,622.966626,1776286207000
1776286209.3,9.3,0.37,10.0,0.31,5.0,0.47,5.0,0.48,10.0,0.53,5.0,0.52,10.0,0.63,10.0,0.69,5.0,0.1,0.1,622.966937,1776286208000
1776286210.251,10.251,0.37,10.0,0.31,5.0,0.47,5.0,0.48,10.0,0.53,5.0,0.52,10.0,0.63,10.0,0.69,5.0,0.1,0.1,622.919,1776286209000
1776286211.338,11.338,0.37,10.0,0.31,5.0,0.47,5.0,0.48,10.0,0.53,5.0,0.52,10.0,0.63,10.0,0.69,5.0,0.1,0.1,622.919,1776286210000
1776286213.186,13.186,0.5,5.0,0.49,5.0,0.52,5.0,0.54,13.0,0.53,5.0,0.52,10.0,0.63,10.0,0.69,5.0,0.02,0.1,622.902939,1776286212000
1776286213.927,13.927,0.51,5.0,0.5,5.0,0.54,8.0,0.57,5.0,0.48,5.0,0.46,13.0,0.5,5.0,0.51,5.0,0.03,0.02,622.902939,1776286212000
1776286215.44,15.44,0.52,10.0,0.51,5.0,0.54,8.0,0.55,5.0,0.46,8.0,0.43,5.0,0.49,5.0,0.5,5.0,0.02,0.03,622.97692,1776286214000
1776286217.496,17.496,0.52,5.0,0.51,10.0,0.54,13.0,0.55,5.0,0.46,8.0,0.45,5.0,0.48,10.0,0.49,5.0,0.02,0.02,623.146888,1776286216000
1776286219.776,19.776,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.46,13.0,0.45,5.0,0.48,5.0,0.49,10.0,0.02,0.02,623.138863,1776286218000
1776286221.637,21.637,0.49,5.0,0.48,5.0,0.52,5.0,0.53,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.03,0.02,623.138791,1776286220000
1776286224.791,24.791,0.49,5.0,0.48,5.0,0.54,18.0,0.55,10.0,0.48,5.0,0.47,5.0,0.51,5.0,0.52,5.0,0.05,0.03,623.059615,1776286223000
1776286229.241,29.241,0.51,5.0,0.5,5.0,0.53,5.0,0.54,18.0,0.46,18.0,0.45,10.0,0.51,5.0,0.52,5.0,0.02,0.05,623.056991,1776286228000
1776286231.565,31.565,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.47,5.0,0.46,18.0,0.49,5.0,0.5,5.0,0.03,0.02,623.027715,1776286230000
1776286237.381,37.381,0.52,5.0,0.51,5.0,0.54,8.0,0.55,5.0,0.47,5.0,0.46,18.0,0.5,5.0,0.51,5.0,0.02,0.03,623.034494,1776286236000
1776286240.731,40.731,0.53,5.0,0.52,5.0,0.54,3.0,0.57,5.0,0.46,8.0,0.45,5.0,0.48,5.0,0.49,5.0,0.01,0.02,623.084,1776286239000
1776286249.602,49.602,0.53,5.0,0.52,5.0,0.62,5.0,0.63,5.0,0.46,3.0,0.43,5.0,0.47,5.0,0.48,5.0,0.09,0.01,623.123,1776286248000
1776286251.53,51.53,0.69,5.0,0.68,5.0,0.71,5.0,0.72,5.0,0.38,5.0,0.37,5.0,0.47,5.0,0.48,5.0,0.02,0.09,623.144,1776286249000
1776286254.082,54.082,0.67,5.0,0.66,5.0,0.68,5.0,0.69,5.0,0.29,5.0,0.28,5.0,0.32,5.0,0.33,5.0,0.01,0.03,623.242,1776286252000
1776286278.146,78.146,0.71,5.0,0.7,5.0,0.74,5.0,0.75,18.9,0.32,5.0,0.31,5.0,0.33,5.0,0.34,5.0,0.03,0.01,623.262,1776286273000
1776286294.446,94.446,0.71,5.0,0.7,5.0,0.74,5.0,0.75,5.0,0.26,5.0,0.25,18.9,0.29,5.0,0.3,5.0,0.03,0.03,623.306916,1776286293000
1776286296.364,96.364,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.26,5.0,0.25,5.0,0.29,5.0,0.3,5.0,0.02,0.03,623.308919,1776286295000
1776286312.288,112.288,0.51,5.0,0.5,5.0,0.52,1.05,0.53,5.0,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.01,0.02,623.163,1776286310000
1776286315.856,115.856,0.53,2.63,0.52,5.0,0.54,10.5,0.55,15.5,0.48,1.05,0.47,5.0,0.49,5.0,0.5,5.0,0.01,0.01,623.091677,1776286314000
1776286344.307,144.307,0.62,2.26,0.61,5.0,0.64,5.0,0.65,5.0,0.46,10.5,0.45,15.5,0.47,2.63,0.48,5.0,0.02,0.01,623.188,1776286343000
1776286345.225,145.225,0.6,3.47,0.59,5.0,0.63,5.0,0.64,5.0,0.36,5.0,0.35,5.0,0.38,2.26,0.39,5.0,0.03,0.02,623.184,1776286344000
1776286365.1,165.1,0.55,5.0,0.54,5.0,0.58,1.0,0.59,5.0,0.37,5.0,0.36,5.0,0.4,3.47,0.41,5.0,0.03,0.03,623.161184,1776286363000
1776286382.853,182.853,0.57,0.9,0.56,5.0,0.6,5.0,0.61,22.04,0.42,1.0,0.41,5.0,0.45,5.0,0.46,5.0,0.03,0.03,623.099971,1776286381000
1776286398.428,198.428,0.66,5.0,0.65,5.0,0.86,18.14,0.87,23.0,0.4,5.0,0.39,22.04,0.43,0.9,0.44,5.0,0.2,0.03,623.121967,1776286397000
1776286402.296,202.296,0.9,2.0,0.89,5.0,0.91,31.7,0.92,35.29,0.14,11.22,0.13,23.0,0.34,5.0,0.35,5.0,0.01,0.2,623.320671,1776286400000
1776286404.214,204.214,0.91,5.0,0.9,2.0,0.92,24.67,0.93,44.9,0.09,31.7,0.08,35.29,0.1,2.0,0.11,5.0,0.01,0.01,623.448,1776286403000
1776286407.249,207.249,0.93,5.0,0.92,5.0,0.95,54.7,0.96,72.7,0.08,24.67,0.07,44.9,0.09,5.0,0.1,2.0,0.02,0.01,623.464,1776286406000
1776286409.496,209.496,0.95,4.71,0.94,5.0,0.96,72.7,0.97,89.3,0.05,54.7,0.04,72.7,0.07,5.0,0.08,5.0,0.01,0.02,623.50939,1776286408000
1776286443.526,243.526,0.95,64.41,0.94,51.1,0.96,2.91,0.98,142.69,0.04,72.7,0.03,89.3,0.05,4.71,0.06,5.0,0.01,0.01,623.468061,1776286442000
1776286446.158,246.158,0.95,64.41,0.94,51.1,0.98,142.69,0.99,5572.6,0.04,2.91,0.02,142.69,0.05,64.41,0.06,51.1,0.03,0.01,623.47126,1776286444000
1776286449.724,249.724,0.97,5.0,0.96,72.7,0.98,5.91,0.99,5572.6,0.02,142.69,0.01,5572.6,0.05,64.41,0.06,51.1,0.01,0.03,623.474151,1776286448000
1776286451.851,251.851,0.97,5.0,0.96,72.7,0.98,4.88,0.99,5472.6,0.02,5.91,0.01,5572.6,0.03,5.0,0.04,72.7,0.01,0.01,623.473438,1776286450000
1776286480.58,280.58,0.97,5.0,0.96,5.0,0.99,208.83,,,0.02,4.88,0.01,5472.6,0.03,5.0,0.04,72.7,0.02,0.01,623.457745,1776286479000
1776286481.458,281.458,0.98,5.0,0.97,5.0,0.99,194.83,,,0.01,208.83,,,0.03,5.0,0.04,5.0,0.01,0.02,623.505003,1776286480000

# RESULT,winner=Up,slug=bnb-updown-5m-1776286200,ticks=50
