timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776230711.291,11.291,,,,,,,,,,,,,,,,,,,614.95,1776230710000
1776230711.71,11.71,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.95,1776230710000
1776230712.315,12.315,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.95999,1776230711000
1776230712.945,12.945,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.96,1776230712000
1776230713.949,13.949,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.96,1776230713000
1776230715.155,15.155,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.953,1776230714000
1776230716.194,16.194,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.953,1776230715000
1776230717.38,17.38,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.956,1776230716000
1776230718.473,18.473,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.96393,1776230717000
1776230719.068,19.068,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.966,1776230718000
1776230720.725,20.725,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.999893,1776230719000
1776230721.17,21.17,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,615.005,1776230720000
1776230722.2,22.2,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.988,1776230721000
1776230723.179,23.179,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,615.008639,1776230722000
1776230724.232,24.232,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.991,1776230723000
1776230725.231,25.231,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.973,1776230724000
1776230726.353,26.353,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.968,1776230725000
1776230727.413,27.413,0.41,4.3,0.4,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.59,4.3,0.6,5.0,0.09,0.09,614.971,1776230726000
