timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776237611.303,11.303,0.39,5.0,0.38,5.0,0.49,6.0,0.5,5.0,0.51,6.0,0.5,5.0,0.61,5.0,0.62,5.0,0.1,0.1,614.65,1776236446000
1776237611.666,11.666,0.39,5.0,0.38,5.0,0.49,25.0,0.5,5.0,0.51,6.0,0.5,5.0,0.61,5.0,0.62,5.0,0.1,0.1,614.65,1776236446000
1776237631.472,31.472,0.35,0.66,0.34,5.0,0.45,6.0,0.53,10.1,0.51,25.0,0.5,5.0,0.61,5.0,0.62,5.0,0.1,0.1,614.65,1776236446000
1776237637.152,37.152,0.32,1.32,0.31,50.0,0.46,6.0,0.47,5.0,0.55,6.0,0.47,10.1,0.65,0.66,0.66,5.0,0.14,0.1,614.65,1776236446000
1776237669.19,69.19,0.24,9.3,0.23,14.7,0.3,5.0,0.35,5.0,0.54,6.0,0.53,5.0,0.68,1.32,0.69,50.0,0.06,0.14,614.65,1776236446000
1776237701.566,101.566,0.23,8.13,0.22,15.2,0.27,16.0,0.3,5.0,0.7,5.0,0.65,5.0,0.76,9.3,0.77,14.7,0.04,0.06,614.65,1776236446000
1776237713.401,113.401,0.22,15.2,0.21,15.7,0.26,3.43,0.29,5.0,0.73,16.0,0.7,5.0,0.77,8.13,0.78,15.2,0.04,0.04,614.65,1776236446000
1776237720.396,120.396,0.11,11.26,0.1,28.9,0.16,5.0,0.21,5.0,0.74,3.43,0.71,5.0,0.78,15.2,0.79,15.7,0.05,0.04,614.65,1776236446000
1776237723.142,123.142,0.08,15.29,0.07,39.9,0.11,5.0,0.15,5.0,0.84,5.0,0.79,5.0,0.89,11.26,0.9,28.9,0.03,0.05,614.65,1776236446000
1776237763.489,163.489,0.06,35.08,0.05,59.7,0.07,5.38,0.11,26.6,0.89,5.0,0.85,5.0,0.92,15.29,0.93,39.9,0.01,0.03,614.65,1776236446000
1776237763.751,163.751,0.06,19.92,0.05,59.7,0.07,5.38,0.11,26.6,0.93,5.38,0.89,26.6,0.94,35.08,0.95,59.7,0.01,0.01,614.65,1776236446000
1776237782.697,182.697,0.03,48.3,0.02,168.69,0.06,46.1,0.07,39.9,0.93,5.38,0.89,26.6,0.94,19.92,0.95,59.7,0.03,0.01,614.65,1776236446000
1776237783.579,183.579,0.03,37.99,0.02,168.69,0.06,46.1,0.07,39.9,0.94,46.1,0.93,39.9,0.97,48.3,0.98,168.69,0.03,0.03,614.65,1776236446000
1776237790.1,190.1,0.02,36.0,0.01,572.6,0.04,63.7,0.05,54.7,0.94,46.1,0.93,39.9,0.97,37.99,0.98,168.69,0.02,0.03,614.65,1776236446000
1776237797.226,197.226,0.03,51.36,0.02,142.69,0.07,5.38,0.08,35.29,0.96,63.7,0.95,54.7,0.98,36.0,0.99,572.6,0.04,0.02,614.65,1776236446000
1776237805.326,205.326,0.02,133.69,0.01,627.6,0.06,46.1,0.09,31.7,0.93,5.38,0.92,35.29,0.97,51.36,0.98,142.69,0.04,0.04,614.65,1776236446000
1776237806.405,206.405,0.11,45.0,0.04,67.7,0.13,36.0,0.14,21.6,0.94,46.1,0.91,31.7,0.98,133.69,0.99,627.6,0.02,0.04,614.65,1776236446000
1776237811.254,211.254,0.02,5.0,0.01,572.6,0.12,22.81,0.13,23.0,0.87,36.0,0.86,21.6,0.89,45.0,0.96,67.7,0.1,0.02,614.65,1776236446000
1776237840.436,240.436,0.02,2.95,0.01,310.0,0.04,5.0,0.07,39.9,0.88,22.81,0.87,23.0,0.98,5.0,0.99,572.6,0.02,0.1,614.65,1776236446000
1776237842.067,242.067,0.01,302.81,,,0.04,5.0,0.07,39.9,0.96,5.0,0.93,39.9,0.98,2.95,0.99,310.0,0.03,0.02,614.65,1776236446000
1776237852.786,252.786,0.01,297.76,,,0.03,89.3,0.04,72.7,0.96,5.0,0.93,39.9,0.99,302.81,,,0.02,0.03,614.65,1776236446000
1776237853.785,253.785,0.01,292.76,,,0.02,132.69,0.03,89.3,0.97,89.3,0.96,72.7,0.99,297.76,,,0.01,0.02,614.65,1776236446000
1776237858.134,258.134,0.01,173.71,,,0.02,132.69,0.03,89.3,0.98,132.69,0.97,89.3,0.99,292.76,,,0.01,0.01,614.65,1776236446000
1776237864.921,264.921,0.01,172.69,,,0.02,132.69,0.03,89.3,0.98,132.69,0.97,89.3,0.99,173.71,,,0.01,0.01,614.65,1776236446000
1776237871.494,271.494,0.01,171.67,,,0.02,132.69,0.03,89.3,0.98,132.69,0.97,89.3,0.99,172.69,,,0.01,0.01,614.65,1776236446000
1776237872.747,272.747,0.01,170.65,,,0.02,132.69,0.03,89.3,0.98,132.69,0.97,89.3,0.99,171.67,,,0.01,0.01,614.65,1776236446000
1776237873.187,273.187,0.01,150.65,,,0.02,132.69,0.03,89.3,0.98,132.69,0.97,89.3,0.99,170.65,,,0.01,0.01,614.65,1776236446000
1776237874.628,274.628,,,,,0.01,849.35,0.02,132.69,0.98,132.69,0.97,89.3,0.99,150.65,,,,0.01,614.65,1776236446000
