timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776274500.505,0.505,0.41,37.0,0.4,33.0,0.49,5.0,0.59,37.0,0.47,21.0,0.46,64.0,0.53,21.0,0.54,64.0,0.08,0.06,621.339438,1776274499000
1776274505.868,5.868,0.46,8.0,0.33,5.0,0.47,51.0,0.48,10.0,0.51,5.0,0.41,37.0,0.59,37.0,0.6,33.0,0.01,0.08,621.188,1776274504000
1776274506.375,6.375,0.46,3.0,0.33,5.0,0.47,51.0,0.48,10.0,0.53,51.0,0.52,10.0,0.54,8.0,0.67,5.0,0.01,0.01,621.183,1776274505000
1776274511.45,11.45,0.23,5.0,0.22,5.0,0.31,5.0,0.32,5.0,0.53,51.0,0.52,10.0,0.54,3.0,0.67,5.0,0.08,0.01,621.196,1776274509000
1776274511.774,11.774,0.24,5.0,0.23,5.0,0.27,5.0,0.28,5.0,0.69,5.0,0.68,5.0,0.77,5.0,0.78,5.0,0.03,0.08,621.123102,1776274510000
1776274514.42,14.42,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.73,5.0,0.72,5.0,0.76,5.0,0.77,5.0,0.02,0.03,621.116813,1776274513000
1776274515.192,15.192,0.23,5.0,0.22,5.0,0.26,5.0,0.27,5.0,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.03,0.02,621.116813,1776274513000
1776274515.619,15.619,0.21,50.0,0.2,5.0,0.23,5.0,0.24,5.0,0.74,5.0,0.73,5.0,0.77,5.0,0.78,5.0,0.02,0.03,621.111635,1776274514000
1776274515.994,15.994,0.21,55.0,0.2,5.0,0.24,5.0,0.25,5.0,0.77,5.0,0.76,5.0,0.79,50.0,0.8,5.0,0.03,0.02,621.111635,1776274514000
1776274516.542,16.542,0.23,5.0,0.22,5.0,0.25,5.0,0.26,5.0,0.76,5.0,0.75,5.0,0.79,55.0,0.8,5.0,0.02,0.03,621.106482,1776274515000
1776274525.102,25.102,0.27,0.43,0.26,5.0,0.29,5.0,0.3,5.0,0.74,5.0,0.73,5.0,0.77,5.0,0.78,5.0,0.02,0.03,621.057,1776274523000
1776274527.798,27.798,0.29,3.4,0.28,5.0,0.31,5.0,0.32,5.0,0.71,5.0,0.7,5.0,0.73,0.43,0.74,5.0,0.02,0.02,621.056,1776274526000
