timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776170700.569,0.569,0.49,10.0,0.48,5.0,0.47,31.0,0.46,41.0,0.45,45.0,0.51,10.0,0.52,5.0,0.53,31.0,0.54,41.0,0.55,45.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.02,0.18,615.848769,1776170698000
1776170701.621,1.621,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.74748,1776170700000
1776170702.256,2.256,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.74203,1776170701000
1776170703.72,3.72,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.8047,1776170702000
1776170704.604,4.604,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.801406,1776170703000
1776170705.251,5.251,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.82792,1776170704000
1776170706.772,6.772,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.83309,1776170705000
1776170707.475,7.475,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.83022,1776170706000
1776170708.174,8.174,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.82715,1776170707000
1776170709.745,9.745,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,615.84732,1776170708000
