timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776292206.181,6.181,0.3,166.0,0.21,50.0,0.32,5.0,0.33,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,44.764181,1776292205000
1776292207.556,7.556,0.3,166.0,0.24,5.0,0.32,5.0,0.33,5.0,0.67,5.0,0.66,5.0,0.7,166.0,0.79,50.0,0.02,0.03,44.758779,1776292206000
1776292209.612,9.612,0.3,166.0,0.23,5.0,0.32,5.0,0.33,5.0,0.68,5.0,0.67,5.0,0.7,166.0,0.76,5.0,0.02,0.02,44.752075,1776292208000
1776292211.873,11.873,0.44,5.0,0.43,5.0,0.45,5.0,0.47,5.0,0.68,5.0,0.67,5.0,0.7,166.0,0.77,5.0,0.01,0.02,44.752439,1776292210000
1776292213.435,13.435,0.65,5.0,0.64,5.0,0.69,166.0,0.7,5.0,0.55,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.04,0.01,44.756011,1776292212000
1776292213.798,13.798,0.65,5.0,0.64,5.0,0.69,166.0,0.7,5.0,0.31,166.0,0.3,5.0,0.35,5.0,0.36,5.0,0.04,0.04,44.756011,1776292212000
1776292215.362,15.362,0.63,5.0,0.62,5.0,0.65,5.0,0.66,15.0,0.31,166.0,0.3,5.0,0.35,5.0,0.36,5.0,0.02,0.04,44.768591,1776292214000
1776292215.948,15.948,0.7,5.0,0.69,5.0,0.73,185.0,0.74,5.0,0.35,5.0,0.34,15.0,0.37,5.0,0.38,5.0,0.03,0.02,44.768591,1776292214000
1776292216.307,16.307,0.7,5.0,0.69,5.0,0.76,5.0,0.77,10.0,0.27,185.0,0.26,5.0,0.3,5.0,0.31,5.0,0.06,0.03,44.768591,1776292214000
1776292216.651,16.651,0.72,5.0,0.71,5.0,0.75,5.0,0.76,5.0,0.24,5.0,0.23,10.0,0.3,5.0,0.31,5.0,0.03,0.06,44.779341,1776292215000
1776292219.185,19.185,0.74,5.0,0.73,5.0,0.76,10.0,0.77,5.0,0.25,5.0,0.24,5.0,0.28,5.0,0.29,5.0,0.02,0.03,44.791021,1776292218000
1776292221.369,21.369,0.69,5.0,0.68,5.0,0.71,5.0,0.72,5.0,0.24,10.0,0.23,5.0,0.26,5.0,0.27,5.0,0.02,0.02,44.797156,1776292220000
1776292225.461,25.461,0.71,5.0,0.7,5.0,0.73,5.0,0.74,5.0,0.29,5.0,0.28,5.0,0.31,5.0,0.32,5.0,0.02,0.02,44.79903,1776292224000
1776292227.581,27.581,0.7,5.0,0.69,5.0,0.73,5.0,0.74,5.0,0.27,5.0,0.26,5.0,0.29,5.0,0.3,5.0,0.03,0.02,44.799105,1776292226000
1776292233.426,33.426,0.82,5.0,0.81,5.0,0.84,317.0,0.85,5.0,0.27,5.0,0.26,5.0,0.3,5.0,0.31,5.0,0.02,0.03,44.811064,1776292232000
1776292271.485,71.485,0.85,5.0,0.84,5.0,0.86,5.0,0.87,15.0,0.16,317.0,0.15,5.0,0.18,5.0,0.19,5.0,0.01,0.02,44.816141,1776292270000
1776292272.195,72.195,0.85,5.0,0.84,5.0,0.87,10.0,0.88,20.0,0.14,5.0,0.13,15.0,0.15,5.0,0.16,5.0,0.02,0.01,44.816141,1776292270000
1776292272.604,72.604,0.86,5.0,0.85,5.0,0.87,5.0,0.88,20.0,0.13,10.0,0.12,20.0,0.15,5.0,0.16,5.0,0.01,0.02,44.816069,1776292271000
1776292277.973,77.973,0.85,5.0,0.84,5.0,0.86,5.0,0.87,15.0,0.13,5.0,0.12,20.0,0.14,5.0,0.15,5.0,0.01,0.01,44.832103,1776292276000
1776292280.46,80.46,0.86,5.0,0.85,5.0,0.87,15.0,0.88,20.0,0.14,5.0,0.13,15.0,0.15,5.0,0.16,5.0,0.01,0.01,44.838379,1776292279000
1776292282.639,82.639,0.86,5.0,0.85,5.0,0.87,5.0,0.88,20.0,0.13,15.0,0.12,20.0,0.14,5.0,0.15,5.0,0.01,0.01,44.838223,1776292281000
1776292283.478,83.478,0.87,5.0,0.86,5.0,0.88,10.0,0.89,20.0,0.13,5.0,0.12,20.0,0.14,5.0,0.15,5.0,0.01,0.01,44.839852,1776292282000
1776292284.429,84.429,0.88,5.0,0.87,5.0,0.91,20.0,0.92,20.0,0.12,10.0,0.11,20.0,0.13,5.0,0.14,5.0,0.03,0.01,44.839852,1776292283000
1776292285.482,85.482,0.91,5.0,0.9,51.0,0.92,5.0,0.93,5.0,0.09,20.0,0.08,20.0,0.12,5.0,0.13,5.0,0.01,0.03,44.845464,1776292284000
1776292286.939,86.939,0.91,58.0,0.9,5.0,0.92,3.91,0.93,5.0,0.08,5.0,0.07,5.0,0.09,5.0,0.1,51.0,0.01,0.01,44.861416,1776292285000
1776292349.123,149.123,0.9,5.0,0.89,5.0,0.93,5.0,0.94,20.0,0.08,3.91,0.07,5.0,0.09,58.0,0.1,5.0,0.03,0.01,44.862503,1776292347000
1776292374.449,174.449,0.95,45.0,0.94,15.0,0.96,10.0,0.97,10.0,0.07,5.0,0.06,20.0,0.1,5.0,0.11,5.0,0.01,0.03,44.85622,1776292373000
1776292377.7,177.7,0.95,45.81,0.94,20.0,0.96,8.95,0.97,10.0,0.04,10.0,0.03,10.0,0.05,30.81,0.06,20.0,0.01,0.01,44.890598,1776292376000
1776292378.323,178.323,0.95,45.81,0.94,20.0,0.96,7.9,0.97,10.0,0.04,8.95,0.03,10.0,0.05,45.81,0.06,20.0,0.01,0.01,44.89226,1776292377000
1776292380.167,180.167,0.95,45.81,0.94,20.0,0.97,10.0,0.98,35.0,0.04,7.9,0.03,10.0,0.05,45.81,0.06,20.0,0.02,0.01,44.88896,1776292379000
1776292385.427,185.427,0.96,15.0,0.95,50.81,0.98,35.0,0.99,215.0,0.03,10.0,0.02,35.0,0.05,45.81,0.06,20.0,0.02,0.02,44.888238,1776292384000
1776292403.779,203.779,0.97,15.0,0.96,31.45,0.98,18.97,0.99,215.0,0.02,35.0,0.01,215.0,0.04,15.0,0.05,50.81,0.01,0.02,44.890849,1776292402000
1776292410.548,210.548,0.97,21.0,0.96,31.45,0.98,0.97,0.99,215.0,0.02,18.97,0.01,215.0,0.03,15.0,0.04,31.45,0.01,0.01,44.887622,1776292409000
1776292412.014,212.014,0.98,29.03,0.97,26.0,0.99,200.0,,,0.02,0.97,0.01,215.0,0.03,21.0,0.04,31.45,0.01,0.01,44.887882,1776292410000
1776292412.495,212.495,0.98,35.0,0.97,26.0,0.99,170.0,,,0.01,200.0,,,0.02,29.03,0.03,26.0,0.01,0.01,44.887885,1776292411000
1776292412.931,212.931,0.98,35.0,0.97,26.0,0.99,140.97,,,0.01,170.0,,,0.02,35.0,0.03,26.0,0.01,0.01,44.887885,1776292411000
1776292414.77,214.77,0.98,15.0,0.97,26.0,0.99,120.97,,,0.01,140.97,,,0.02,35.0,0.03,26.0,0.01,0.01,44.88815,1776292413000
1776292417.65,217.65,0.98,15.0,0.97,26.0,0.99,70.97,,,0.01,90.97,,,0.02,15.0,0.03,26.0,0.01,0.01,44.886778,1776292416000
1776292443.428,243.428,0.98,15.0,0.97,26.0,0.99,69.95,,,0.01,70.97,,,0.02,15.0,0.03,26.0,0.01,0.01,44.885752,1776292441000
1776292443.82,243.82,0.98,15.0,0.97,26.0,0.99,54.95,,,0.01,69.95,,,0.02,15.0,0.03,26.0,0.01,0.01,44.886509,1776292442000
1776292447.264,247.264,0.98,15.0,0.97,26.0,0.99,42.36,,,0.01,54.95,,,0.02,15.0,0.03,26.0,0.01,0.01,44.886313,1776292445000
1776292453.241,253.241,0.99,957.64,0.98,15.0,,,,,0.01,42.36,,,0.02,15.0,0.03,26.0,,0.01,44.886348,1776292452000
1776292472.372,272.372,0.99,982.74,0.98,20.0,0.999,95.98,,,,,,,0.01,957.64,0.02,15.0,0.009,,44.913348,1776292471000
1776292473.161,273.161,0.99,982.74,0.98,20.0,0.995,0.98,0.999,90.98,0.001,90.98,,,0.01,982.74,0.02,20.0,0.005,0.009,44.919001,1776292472000
1776292477.605,277.605,0.99,967.74,0.98,5.0,0.999,90.98,,,0.005,0.98,0.001,90.98,0.01,982.74,0.02,20.0,0.009,0.005,44.925948,1776292476000
1776292485.582,285.582,0.99,967.74,0.98,5.0,0.999,85.98,,,0.001,90.98,,,0.01,967.74,0.02,5.0,0.009,0.009,44.921631,1776292484000
1776292491.848,291.848,0.99,967.74,0.98,5.0,0.999,75.98,,,0.001,85.98,,,0.01,967.74,0.02,5.0,0.009,0.009,44.921804,1776292490000
1776292498.487,298.487,0.999,524.62,0.99,1035.09,,,,,0.001,75.98,,,0.01,967.74,0.02,5.0,,0.009,44.916379,1776292497000

# RESULT,winner=Up,slug=hype-updown-5m-1776292200,ticks=48
