timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776250211.382,11.382,0.52,5.0,0.51,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,5.0,0.48,5.0,0.49,15.0,0.01,0.01,43.956204,1776250209000
1776250211.716,11.716,0.52,5.0,0.51,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,5.0,0.48,5.0,0.49,15.0,0.01,0.01,43.961535,1776250210000
1776250211.922,11.922,0.52,5.0,0.51,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,5.0,0.48,5.0,0.49,15.0,0.01,0.01,43.961535,1776250211000
1776250212.995,12.995,0.52,5.0,0.51,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,5.0,0.48,5.0,0.49,15.0,0.01,0.01,43.961583,1776250212000
1776250214.156,14.156,0.52,5.0,0.51,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,5.0,0.48,5.0,0.49,15.0,0.01,0.01,43.961583,1776250213000
1776250214.69,14.69,0.54,5.0,0.53,11.0,0.57,5.0,0.58,5.0,0.45,5.0,0.44,5.0,0.46,5.0,0.47,11.0,0.03,0.01,43.961583,1776250213000
1776250215.283,15.283,0.54,5.0,0.53,11.0,0.57,5.0,0.58,5.0,0.43,5.0,0.42,5.0,0.46,5.0,0.47,11.0,0.03,0.03,43.961776,1776250214000
1776250216.307,16.307,0.54,5.0,0.53,11.0,0.57,5.0,0.58,5.0,0.43,5.0,0.42,5.0,0.46,5.0,0.47,11.0,0.03,0.03,43.961879,1776250215000
1776250216.895,16.895,0.54,5.0,0.53,11.0,0.57,5.0,0.58,5.0,0.43,5.0,0.42,5.0,0.46,5.0,0.47,11.0,0.03,0.03,43.961963,1776250216000
1776250218.025,18.025,0.54,5.0,0.53,11.0,0.57,5.0,0.58,5.0,0.43,5.0,0.42,5.0,0.46,5.0,0.47,11.0,0.03,0.03,43.961877,1776250217000
