timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776361500.785,0.785,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,43.79702,1776361499000
1776361503.805,3.805,0.4,5.0,0.39,5.0,0.41,47.56,0.5,20.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,43.799431,1776361502000
1776361504.296,4.296,0.4,5.0,0.39,5.0,0.41,32.56,0.5,20.0,0.59,47.56,0.5,20.0,0.6,5.0,0.61,5.0,0.01,0.01,43.799431,1776361502000
1776361504.567,4.567,0.4,5.0,0.39,5.0,0.5,20.0,0.51,50.0,0.59,32.56,0.5,20.0,0.6,5.0,0.61,5.0,0.1,0.01,43.803595,1776361503000
1776361505.235,5.235,0.51,30.0,0.49,20.0,0.53,5.0,0.54,5.0,0.5,20.0,0.49,50.0,0.6,5.0,0.61,5.0,0.02,0.1,43.803595,1776361503000
1776361510.387,10.387,0.61,15.0,0.54,5.0,0.62,5.0,0.63,5.0,0.47,5.0,0.46,5.0,0.49,30.0,0.51,20.0,0.01,0.02,43.810728,1776361508000
1776361517.92,17.92,0.53,5.0,0.52,5.0,0.62,5.0,0.63,13.0,0.38,5.0,0.37,5.0,0.39,15.0,0.46,5.0,0.09,0.01,43.814515,1776361516000
1776361532.479,32.479,0.4,5.0,0.39,5.0,0.41,2.07,0.42,5.0,0.38,5.0,0.37,13.0,0.47,5.0,0.48,5.0,0.01,0.09,43.789873,1776361531000
1776361533.995,33.995,0.45,3.18,0.44,5.0,0.46,5.0,0.47,20.0,0.59,2.07,0.58,5.0,0.6,5.0,0.61,5.0,0.01,0.01,43.789257,1776361532000
1776361550.158,50.158,0.37,5.0,0.36,5.0,0.39,1.92,0.4,5.0,0.54,5.0,0.53,20.0,0.55,3.18,0.56,5.0,0.02,0.01,43.782724,1776361549000
1776361554.356,54.356,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.61,1.92,0.6,5.0,0.63,5.0,0.64,5.0,0.02,0.02,43.767434,1776361553000
1776361558.54,58.54,0.41,2.96,0.4,5.0,0.42,5.0,0.43,20.0,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.01,0.02,43.767091,1776361557000
1776361577.45,77.45,0.37,5.0,0.36,5.0,0.39,5.0,0.4,20.0,0.58,5.0,0.57,20.0,0.59,2.96,0.6,5.0,0.02,0.01,43.768551,1776361576000
1776361590.356,90.356,0.31,5.0,0.3,20.0,0.33,5.0,0.34,5.0,0.61,5.0,0.6,20.0,0.63,5.0,0.64,5.0,0.02,0.02,43.765363,1776361589000
1776361595.468,95.468,0.31,12.67,0.3,20.0,0.35,5.0,0.36,5.0,0.67,5.0,0.66,5.0,0.69,5.0,0.7,20.0,0.04,0.02,43.765693,1776361594000
1776361598.88,98.88,0.36,3.12,0.35,5.0,0.37,5.0,0.38,5.0,0.65,5.0,0.64,5.0,0.69,12.67,0.7,20.0,0.01,0.04,43.768043,1776361597000
1776361602.587,102.587,0.37,20.0,0.36,18.12,0.39,1.92,0.4,5.0,0.63,5.0,0.62,5.0,0.64,3.12,0.65,5.0,0.02,0.01,43.78952,1776361601000
