timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776261304.007,4.007,0.49,5.0,0.48,5.0,0.56,5.0,0.57,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.07,0.18,44.06289,1776261302000
1776261332.559,32.559,0.66,5.0,0.65,5.0,0.69,9.23,0.7,5.0,0.44,5.0,0.43,5.0,0.51,5.0,0.52,5.0,0.03,0.07,44.089053,1776261331000
1776261334.451,34.451,0.67,5.0,0.66,5.0,0.7,72.55,0.71,55.0,0.3,3.55,0.29,5.0,0.34,5.0,0.35,5.0,0.03,0.04,44.092664,1776261333000
1776261334.789,34.789,0.65,5.0,0.64,5.0,0.69,71.0,0.7,8.55,0.3,72.55,0.29,55.0,0.33,5.0,0.34,5.0,0.04,0.03,44.092664,1776261333000
1776261344.515,44.515,0.67,5.0,0.66,5.0,0.71,5.0,0.72,5.0,0.31,71.0,0.3,8.55,0.35,5.0,0.36,5.0,0.04,0.04,44.084451,1776261343000
1776261374.458,74.458,0.76,5.0,0.75,5.0,0.77,6.71,0.78,15.0,0.29,5.0,0.28,5.0,0.33,5.0,0.34,5.0,0.01,0.04,44.112863,1776261373000
1776261380.29,80.29,0.77,5.0,0.76,5.0,0.78,5.56,0.79,15.0,0.23,6.71,0.22,15.0,0.24,5.0,0.25,5.0,0.01,0.01,44.117567,1776261379000
1776261386.513,86.513,0.85,5.0,0.84,11.0,0.87,15.0,0.88,15.0,0.22,5.56,0.21,15.0,0.23,5.0,0.24,5.0,0.02,0.01,44.144085,1776261385000
1776261390.205,90.205,0.85,5.0,0.84,5.0,0.87,15.0,0.88,15.0,0.13,15.0,0.12,15.0,0.15,5.0,0.16,11.0,0.02,0.02,44.145098,1776261389000
1776261395.383,95.383,0.85,5.0,0.84,5.0,0.87,15.0,0.88,15.0,0.13,15.0,0.12,15.0,0.15,5.0,0.16,5.0,0.02,0.02,44.145997,1776261394000
