timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776246901.502,1.502,0.11,100.0,0.08,50.0,0.5,5.0,0.89,100.0,0.5,5.0,0.11,100.0,0.89,100.0,0.92,50.0,0.39,0.39,43.549023,1776244517000
1776246901.881,1.881,0.11,100.0,0.08,50.0,0.5,5.0,0.89,100.0,0.5,5.0,0.11,100.0,0.89,100.0,0.92,50.0,0.39,0.39,43.549023,1776244517000
1776246918.298,18.298,0.3,5.0,0.29,5.0,0.32,5.0,0.33,5.0,0.5,5.0,0.11,100.0,0.89,100.0,0.92,50.0,0.02,0.39,43.549023,1776244517000
1776246947.471,47.471,0.3,5.0,0.29,23.0,0.33,5.0,0.34,5.0,0.68,5.0,0.67,5.0,0.7,5.0,0.71,5.0,0.03,0.02,43.549023,1776244517000
1776247002.405,102.405,0.33,7.48,0.32,15.0,0.34,5.0,0.35,5.0,0.67,5.0,0.66,5.0,0.7,5.0,0.71,23.0,0.01,0.03,43.549023,1776244517000
1776247019.568,119.568,0.4,15.0,0.39,15.0,0.42,5.0,0.43,5.0,0.66,5.0,0.65,5.0,0.67,7.48,0.68,15.0,0.02,0.01,43.549023,1776244517000
1776247072.868,172.868,0.5,5.0,0.49,5.0,0.56,5.0,0.61,5.0,0.58,5.0,0.57,5.0,0.6,15.0,0.61,15.0,0.06,0.02,43.549023,1776244517000
1776247083.446,183.446,0.69,5.0,0.68,5.0,0.72,15.0,0.73,15.0,0.44,5.0,0.39,5.0,0.5,5.0,0.51,5.0,0.03,0.06,43.549023,1776244517000
1776247083.742,183.742,0.81,5.0,0.8,5.0,0.82,11.37,0.83,15.0,0.28,15.0,0.27,15.0,0.31,5.0,0.32,5.0,0.01,0.03,43.549023,1776244517000
1776247086.659,186.659,0.81,4.0,0.8,5.0,0.83,15.0,0.84,15.0,0.18,11.37,0.17,15.0,0.19,5.0,0.2,5.0,0.02,0.01,43.549023,1776244517000
1776247091.945,191.945,0.81,4.0,0.8,5.0,0.82,13.78,0.83,15.0,0.17,15.0,0.16,15.0,0.19,4.0,0.2,5.0,0.01,0.02,43.549023,1776244517000
1776247125.094,225.094,0.95,10.0,0.94,5.0,0.97,15.0,0.98,25.0,0.18,13.78,0.17,15.0,0.19,4.0,0.2,5.0,0.02,0.01,43.549023,1776244517000
1776247126.0,226.0,0.96,8.8,0.95,10.0,0.97,15.0,0.98,25.0,0.03,15.0,0.02,25.0,0.05,10.0,0.06,5.0,0.01,0.02,43.549023,1776244517000
1776247127.348,227.348,0.97,5.0,0.96,8.8,0.99,265.0,,,0.03,15.0,0.02,25.0,0.04,8.8,0.05,10.0,0.02,0.01,43.549023,1776244517000
1776247129.018,229.018,0.98,5.0,0.97,10.0,0.99,261.96,,,0.01,265.0,,,0.03,5.0,0.04,8.8,0.01,0.02,43.549023,1776244517000
1776247132.4,232.4,0.98,10.0,0.97,10.0,0.99,151.85,,,0.01,261.96,,,0.02,5.0,0.03,10.0,0.01,0.01,43.549023,1776244517000
1776247145.157,245.157,0.98,20.0,0.97,20.0,0.99,115.62,,,0.01,131.64,,,0.02,10.0,0.03,10.0,0.01,0.01,43.549023,1776244517000
1776247145.534,245.534,0.98,20.0,0.97,20.0,0.99,97.62,,,0.01,115.62,,,0.02,20.0,0.03,20.0,0.01,0.01,43.549023,1776244517000
1776247148.202,248.202,0.98,20.0,0.97,20.0,0.99,93.57,,,0.01,97.62,,,0.02,20.0,0.03,20.0,0.01,0.01,43.549023,1776244517000
1776247155.282,255.282,0.98,20.0,0.97,20.0,0.99,91.54,,,0.01,93.57,,,0.02,20.0,0.03,20.0,0.01,0.01,43.549023,1776244517000
1776247156.792,256.792,0.98,20.0,0.97,20.0,0.99,86.54,,,0.01,91.54,,,0.02,20.0,0.03,20.0,0.01,0.01,43.549023,1776244517000
1776247159.405,259.405,0.99,913.46,0.98,25.0,,,,,0.01,86.54,,,0.02,20.0,0.03,20.0,,0.01,43.549023,1776244517000
1776247191.973,291.973,0.99,968.78,0.98,10.0,,,,,,,,,0.01,913.46,0.02,25.0,,,43.549023,1776244517000
1776247199.693,299.693,0.99,1717.14,0.98,10.0,,,,,,,,,0.01,968.78,0.02,10.0,,,43.549023,1776244517000
