timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776311401.223,1.223,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.912178,1776311400000
1776311402.425,2.425,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.912327,1776311401000
1776311403.421,3.421,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.912632,1776311402000
1776311404.078,4.078,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.911757,1776311403000
1776311447.912,47.912,0.31,253.0,0.25,15.0,0.34,6.26,0.43,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.03,0.18,44.878418,1776311446000
1776311448.711,48.711,0.51,20.0,0.45,6.0,0.61,45.13,0.71,50.0,0.19,50.0,0.18,15.0,0.48,40.0,0.49,70.0,0.1,0.29,44.875405,1776311447000
1776311460.898,60.898,0.51,17.95,0.45,6.0,0.59,15.0,0.61,50.0,0.39,30.13,0.29,50.0,0.49,20.0,0.55,6.0,0.08,0.1,44.946028,1776311459000
1776311463.108,63.108,0.51,2.95,0.45,6.0,0.61,50.0,0.63,15.0,0.41,15.0,0.39,50.0,0.49,17.95,0.55,6.0,0.1,0.08,44.933326,1776311461000
1776311464.654,64.654,0.45,6.0,0.41,15.0,0.5,12.05,0.6,15.0,0.39,50.0,0.37,15.0,0.49,2.95,0.55,6.0,0.05,0.1,44.916041,1776311463000
1776311495.311,95.311,0.34,15.0,0.33,15.0,0.45,9.0,0.48,15.0,0.5,12.05,0.4,15.0,0.55,6.0,0.59,15.0,0.11,0.05,44.899694,1776311494000
1776311561.757,161.757,0.55,15.0,0.54,15.0,0.61,35.0,0.71,50.0,0.55,9.0,0.52,15.0,0.66,15.0,0.67,15.0,0.06,0.11,44.926843,1776311560000
1776311581.858,181.858,0.29,15.0,0.28,15.0,0.41,47.56,0.43,15.0,0.39,35.0,0.29,50.0,0.45,15.0,0.46,15.0,0.12,0.06,44.914435,1776311580000
1776311619.647,219.647,0.2,2.5,0.19,15.0,0.29,15.0,0.31,50.0,0.59,47.56,0.57,15.0,0.71,15.0,0.72,15.0,0.09,0.12,44.886207,1776311618000
1776311629.604,229.604,0.14,10.38,0.13,15.0,0.21,50.0,0.22,15.0,0.71,15.0,0.69,50.0,0.8,2.5,0.81,15.0,0.07,0.09,44.884791,1776311628000
1776311640.822,240.822,0.15,13.0,0.14,10.38,0.21,65.0,0.24,15.0,0.79,50.0,0.78,15.0,0.86,10.38,0.87,15.0,0.06,0.07,44.881843,1776311639000
1776311643.881,243.881,0.19,15.0,0.18,15.0,0.23,11.0,0.31,50.0,0.79,65.0,0.76,15.0,0.85,13.0,0.86,10.38,0.04,0.06,44.882293,1776311642000
1776311644.433,244.433,0.2,15.0,0.19,15.0,0.31,50.0,0.41,47.56,0.77,11.0,0.69,50.0,0.81,15.0,0.82,15.0,0.11,0.04,44.885075,1776311643000
1776311666.923,266.923,0.5,15.0,0.49,15.0,0.51,5.0,0.61,50.0,0.69,50.0,0.59,47.56,0.8,15.0,0.81,15.0,0.01,0.11,44.913564,1776311664000
1776311669.39,269.39,0.49,9.01,0.48,15.0,0.51,5.0,0.57,15.0,0.49,5.0,0.39,50.0,0.5,15.0,0.51,15.0,0.02,0.01,44.912403,1776311668000
1776311671.474,271.474,0.5,7.35,0.49,9.01,0.51,5.0,0.56,15.0,0.49,5.0,0.43,15.0,0.51,9.01,0.52,15.0,0.01,0.02,44.912059,1776311670000
1776311673.13,273.13,0.5,7.35,0.49,9.01,0.55,15.0,0.61,50.0,0.49,5.0,0.44,15.0,0.5,7.35,0.51,9.01,0.05,0.01,44.913814,1776311671000
1776311675.004,275.004,0.72,15.0,0.52,40.0,0.81,46.33,0.86,15.0,0.45,15.0,0.39,50.0,0.5,7.35,0.51,9.01,0.09,0.05,44.914682,1776311673000
1776311676.149,276.149,0.76,15.0,0.61,50.0,0.91,46.73,0.93,15.0,0.19,46.33,0.14,15.0,0.28,15.0,0.48,40.0,0.15,0.09,44.914682,1776311674000
1776311680.105,280.105,0.88,45.0,0.8,15.0,0.97,38.33,0.98,15.0,0.09,46.73,0.07,15.0,0.24,15.0,0.39,50.0,0.09,0.15,44.933603,1776311678000
1776311683.71,283.71,0.88,45.0,0.78,15.0,0.91,48.35,0.95,20.0,0.03,38.33,0.02,15.0,0.12,45.0,0.2,15.0,0.03,0.09,44.937077,1776311682000
1776311689.128,289.128,0.91,118.0,0.88,45.0,0.99,65.0,,,0.09,48.35,0.05,20.0,0.12,45.0,0.22,15.0,0.08,0.03,44.936601,1776311687000
1776311690.344,290.344,0.88,7.5,0.82,15.0,0.99,65.0,,,0.01,65.0,,,0.09,118.0,0.12,45.0,0.11,0.08,44.936763,1776311688000
1776311691.327,291.327,0.77,15.0,0.51,57.16,0.81,42.5,0.91,50.0,0.01,65.0,,,0.12,7.5,0.18,15.0,0.04,0.11,44.940141,1776311689000
1776311692.306,292.306,0.61,50.0,0.51,57.16,0.91,50.0,0.98,50.0,0.19,42.5,0.09,50.0,0.23,15.0,0.49,57.16,0.3,0.04,44.946224,1776311691000
1776311692.583,292.583,0.81,15.0,0.71,50.0,0.91,45.0,0.98,50.0,0.09,50.0,0.02,50.0,0.39,50.0,0.49,57.16,0.1,0.3,44.946224,1776311691000
1776311694.105,294.105,0.82,13.37,0.71,50.0,0.99,65.0,,,0.09,45.0,0.02,50.0,0.19,15.0,0.29,50.0,0.17,0.1,44.935642,1776311692000
