timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776326801.003,101.003,0.22,13.2,0.21,15.0,0.26,21.0,0.3,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.04,0.18,45.202729,1776326799000
1776326804.418,104.418,0.24,9.13,0.23,15.0,0.27,15.0,0.31,55.0,0.74,21.0,0.7,5.0,0.78,13.2,0.79,15.0,0.03,0.04,45.20947,1776326803000
1776326820.212,120.212,0.52,12.29,0.48,15.0,0.67,15.0,0.68,15.0,0.73,15.0,0.69,55.0,0.76,9.13,0.77,15.0,0.15,0.03,45.25745,1776326819000
1776326831.761,131.761,0.27,6.0,0.26,15.0,0.31,9.24,0.41,50.0,0.33,15.0,0.32,15.0,0.48,12.29,0.52,15.0,0.04,0.15,45.237929,1776326830000
1776326833.993,133.993,0.18,15.0,0.17,15.0,0.31,50.0,0.41,50.0,0.69,9.24,0.59,50.0,0.73,6.0,0.74,15.0,0.13,0.04,45.225085,1776326832000
1776326834.556,134.556,0.19,15.0,0.18,15.0,0.25,7.06,0.31,50.0,0.69,50.0,0.59,50.0,0.82,15.0,0.83,15.0,0.06,0.13,45.222904,1776326833000
1776326877.156,177.156,0.11,8.8,0.04,15.0,0.13,88.0,0.14,15.0,0.75,7.06,0.69,50.0,0.81,15.0,0.82,15.0,0.02,0.06,45.184505,1776326875000
1776326877.361,177.361,0.11,3.8,0.04,15.0,0.13,88.0,0.14,15.0,0.87,88.0,0.86,15.0,0.89,8.8,0.96,15.0,0.02,0.02,45.184755,1776326876000
1776326886.228,186.228,0.07,12.18,0.06,15.0,0.12,72.0,0.15,15.0,0.87,88.0,0.86,15.0,0.89,3.8,0.96,15.0,0.05,0.02,45.163288,1776326884000
1776326906.385,206.385,0.02,10.0,0.01,195.0,0.04,15.0,0.05,15.0,0.88,72.0,0.85,15.0,0.93,12.18,0.94,15.0,0.02,0.05,45.151648,1776326905000
1776326907.341,207.341,0.02,7.97,0.01,195.0,0.03,15.0,0.04,15.0,0.96,15.0,0.95,15.0,0.98,10.0,0.99,195.0,0.01,0.02,45.15175,1776326906000
1776326909.396,209.396,0.01,195.0,,,0.03,15.0,0.04,15.0,0.97,15.0,0.96,15.0,0.98,7.97,0.99,195.0,0.02,0.01,45.138407,1776326908000
1776326910.313,210.313,0.01,193.98,,,0.02,15.0,0.03,15.0,0.97,15.0,0.96,15.0,0.99,195.0,,,0.01,0.02,45.133736,1776326909000
1776326912.507,212.507,0.01,163.98,,,0.03,20.0,0.04,15.0,0.98,15.0,0.97,15.0,0.99,193.98,,,0.02,0.01,45.132364,1776326911000
1776326917.795,217.795,0.01,118.98,,,0.02,20.0,0.03,15.0,0.97,20.0,0.96,15.0,0.99,163.98,,,0.01,0.02,45.122612,1776326916000
1776326919.946,219.946,0.01,88.98,,,0.02,20.0,0.03,15.0,0.98,20.0,0.97,15.0,0.99,118.98,,,0.01,0.01,45.116116,1776326918000
1776326922.897,222.897,0.01,48.98,,,0.02,15.0,0.03,15.0,0.98,15.0,0.97,15.0,0.99,68.98,,,0.01,0.01,45.115041,1776326921000
1776326930.312,230.312,0.01,46.95,,,0.02,20.0,0.03,15.0,0.98,15.0,0.97,15.0,0.99,48.98,,,0.01,0.01,45.107753,1776326929000
1776326934.126,234.126,0.01,13.62,,,0.02,30.2,0.03,15.0,0.98,20.0,0.97,15.0,0.99,46.95,,,0.01,0.01,45.114278,1776326932000
1776326943.237,243.237,0.01,12.6,,,0.02,30.2,0.03,15.0,0.98,30.2,0.97,15.0,0.99,13.62,,,0.01,0.01,45.121812,1776326941000
1776326956.429,256.429,0.01,11.58,,,0.02,30.2,0.03,15.0,0.98,30.2,0.97,15.0,0.99,12.6,,,0.01,0.01,45.132129,1776326954000
1776326957.144,257.144,0.01,10.56,,,0.02,30.2,0.03,15.0,0.98,30.2,0.97,15.0,0.99,11.58,,,0.01,0.01,45.132236,1776326955000
1776326959.05,259.05,,,,,0.01,9.44,0.02,30.2,0.98,30.2,0.97,15.0,0.99,10.56,,,,0.01,45.132799,1776326957000

# RESULT,winner=Down,slug=hype-updown-5m-1776326700,ticks=23
