timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776349501.033,1.033,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.572721,1776349500000
1776349502.172,2.172,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.568893,1776349501000
1776349503.63,3.63,0.29,3.59,0.28,13.0,0.31,5.0,0.32,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,44.568893,1776349501000
1776349504.145,4.145,0.14,5.0,0.13,5.0,0.18,5.0,0.19,5.0,0.69,5.0,0.68,5.0,0.71,3.59,0.72,13.0,0.04,0.02,44.551585,1776349502000
1776349504.737,4.737,0.14,8.0,0.11,150.0,0.18,5.0,0.19,5.0,0.82,5.0,0.81,5.0,0.86,5.0,0.87,5.0,0.04,0.04,44.5436,1776349503000
1776349505.278,5.278,0.13,5.0,0.12,13.0,0.17,5.0,0.18,5.0,0.82,5.0,0.81,5.0,0.86,8.0,0.89,150.0,0.04,0.04,44.5436,1776349503000
1776349505.722,5.722,0.13,5.0,0.12,13.0,0.17,5.0,0.18,5.0,0.83,5.0,0.82,5.0,0.87,5.0,0.88,13.0,0.04,0.04,44.53694,1776349504000
1776349506.208,6.208,0.13,5.0,0.12,13.0,0.17,5.0,0.18,5.0,0.83,5.0,0.82,5.0,0.87,5.0,0.88,13.0,0.04,0.04,44.511507,1776349505000
1776349506.876,6.876,0.16,5.0,0.15,5.0,0.19,1.0,0.2,5.0,0.83,5.0,0.82,5.0,0.87,5.0,0.88,13.0,0.03,0.04,44.511507,1776349505000
1776349507.383,7.383,0.16,5.0,0.15,5.0,0.19,1.0,0.2,5.0,0.81,1.0,0.8,5.0,0.84,5.0,0.85,5.0,0.03,0.03,44.486765,1776349506000
1776349507.61,7.61,0.18,5.0,0.17,5.0,0.2,15.0,0.21,5.0,0.81,1.0,0.8,5.0,0.84,5.0,0.85,5.0,0.02,0.03,44.486765,1776349506000
1776349508.603,8.603,0.18,5.0,0.17,5.0,0.2,15.0,0.21,5.0,0.8,15.0,0.79,5.0,0.82,5.0,0.83,5.0,0.02,0.02,44.471761,1776349507000
1776349509.073,9.073,0.18,5.0,0.17,5.0,0.19,10.0,0.21,5.0,0.81,10.0,0.79,5.0,0.82,5.0,0.83,5.0,0.01,0.01,44.471212,1776349508000
1776349509.538,9.538,0.16,5.0,0.15,5.0,0.19,5.0,0.2,5.0,0.81,10.0,0.79,5.0,0.82,5.0,0.83,5.0,0.03,0.01,44.471212,1776349508000
1776349510.203,10.203,0.16,5.0,0.15,5.0,0.19,5.0,0.2,5.0,0.81,5.0,0.8,5.0,0.84,5.0,0.85,5.0,0.03,0.03,44.470622,1776349509000
1776349510.664,10.664,0.16,5.0,0.15,5.0,0.17,5.0,0.19,5.0,0.81,5.0,0.8,5.0,0.84,5.0,0.85,5.0,0.01,0.03,44.470622,1776349509000
1776349543.355,43.355,0.17,20.0,0.16,20.0,0.18,4.08,0.2,5.0,0.83,5.0,0.81,5.0,0.84,5.0,0.85,5.0,0.01,0.01,44.501282,1776349542000
1776349562.673,62.673,0.21,40.92,0.17,28.0,0.28,5.0,0.29,5.0,0.82,4.08,0.8,5.0,0.83,20.0,0.84,20.0,0.07,0.01,44.494955,1776349561000
1776349563.602,63.602,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.72,5.0,0.71,5.0,0.79,40.92,0.83,28.0,0.02,0.07,44.504419,1776349562000
1776349568.542,68.542,0.24,15.0,0.23,20.0,0.26,5.0,0.27,5.0,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.02,0.02,44.509836,1776349567000
1776349574.006,74.006,0.23,1.0,0.22,8.0,0.25,5.0,0.26,5.0,0.74,5.0,0.73,5.0,0.76,15.0,0.77,20.0,0.02,0.02,44.524233,1776349573000
1776349575.657,75.657,0.18,11.53,0.17,20.0,0.2,5.0,0.21,5.0,0.75,5.0,0.74,5.0,0.77,1.0,0.78,8.0,0.02,0.02,44.523742,1776349574000
1776349578.241,78.241,0.17,8.6,0.16,20.0,0.18,5.0,0.19,5.0,0.8,5.0,0.79,5.0,0.82,11.53,0.83,20.0,0.01,0.02,44.48996,1776349577000
1776349600.895,100.895,0.13,18.85,0.12,20.0,0.14,5.0,0.15,5.0,0.82,5.0,0.81,5.0,0.83,8.6,0.84,20.0,0.01,0.01,44.457204,1776349599000
1776349605.589,105.589,0.09,11.0,0.08,17.0,0.1,5.0,0.11,5.0,0.86,5.0,0.85,5.0,0.87,18.85,0.88,20.0,0.01,0.01,44.457504,1776349604000
1776349608.378,108.378,0.09,5.5,0.08,17.0,0.1,40.0,0.11,20.0,0.9,5.0,0.89,5.0,0.91,11.0,0.92,17.0,0.01,0.01,44.425683,1776349607000
1776349609.284,109.284,0.08,12.0,0.07,19.0,0.09,9.5,0.1,40.0,0.9,40.0,0.89,20.0,0.91,5.5,0.92,17.0,0.01,0.01,44.422932,1776349608000
1776349610.409,110.409,0.07,19.0,0.06,21.0,0.09,20.0,0.1,55.0,0.91,9.5,0.9,40.0,0.92,12.0,0.93,19.0,0.02,0.01,44.406157,1776349609000
1776349632.383,132.383,0.09,5.0,0.08,5.0,0.1,14.85,0.13,15.0,0.91,20.0,0.9,55.0,0.93,19.0,0.94,21.0,0.01,0.02,44.425245,1776349631000
1776349635.415,135.415,0.09,5.0,0.08,5.0,0.1,2.61,0.12,15.0,0.9,14.85,0.87,15.0,0.91,5.0,0.92,5.0,0.01,0.01,44.433184,1776349634000
1776349656.827,156.827,0.11,47.39,0.09,20.0,0.2,15.0,0.24,5.0,0.9,2.61,0.88,15.0,0.91,5.0,0.92,5.0,0.09,0.01,44.474142,1776349655000
1776349663.378,163.378,0.3,4.92,0.29,5.0,0.33,20.0,0.34,5.0,0.8,15.0,0.76,5.0,0.89,47.39,0.91,20.0,0.03,0.09,44.523962,1776349662000
1776349665.25,165.25,0.29,5.0,0.28,5.0,0.3,5.0,0.31,5.0,0.67,20.0,0.66,5.0,0.7,4.92,0.71,5.0,0.01,0.03,44.52797,1776349663000
1776349674.428,174.428,0.26,3.18,0.25,5.0,0.29,20.0,0.3,5.0,0.7,5.0,0.69,5.0,0.71,5.0,0.72,5.0,0.03,0.01,44.513653,1776349673000
1776349709.646,209.646,0.25,0.12,0.24,5.0,0.26,11.76,0.27,5.0,0.71,20.0,0.7,5.0,0.74,3.18,0.75,5.0,0.01,0.03,44.527739,1776349708000
1776349720.971,220.971,0.16,1.46,0.15,5.0,0.18,5.0,0.19,5.0,0.74,11.76,0.73,5.0,0.75,0.12,0.76,5.0,0.02,0.01,44.540945,1776349719000
1776349740.478,240.478,0.21,45.0,0.2,30.0,0.22,5.0,0.23,5.0,0.82,5.0,0.81,5.0,0.84,1.46,0.85,5.0,0.01,0.02,44.538531,1776349739000
1776349740.932,240.932,0.21,45.0,0.2,15.0,0.22,5.0,0.23,5.0,0.78,5.0,0.77,5.0,0.79,45.0,0.8,30.0,0.01,0.01,44.538531,1776349739000
