timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776255902.016,2.016,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.39013,1776255900000
1776255902.756,2.756,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.388252,1776255901000
1776255903.611,3.611,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.388287,1776255902000
1776255904.237,4.237,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.388287,1776255903000
1776255905.72,5.72,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.388244,1776255904000
1776255906.503,6.503,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.388244,1776255905000
1776255907.212,7.212,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.387335,1776255906000
1776255908.801,8.801,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.385572,1776255907000
1776255909.674,9.674,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.385156,1776255908000
1776255910.44,10.44,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.380946,1776255909000
1776255911.04,11.04,0.33,5.0,0.32,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.67,5.0,0.68,5.0,0.03,0.03,44.381146,1776255910000
1776255930.471,30.471,0.37,5.0,0.36,5.0,0.39,3.97,0.4,5.0,0.64,5.0,0.63,5.0,0.67,5.0,0.68,5.0,0.02,0.03,44.378714,1776255928000
1776255943.483,43.483,0.4,5.0,0.39,5.0,0.42,5.0,0.43,5.0,0.6,2.94,0.59,5.0,0.63,5.0,0.64,5.0,0.02,0.03,44.387453,1776255942000
1776256001.638,101.638,0.4,5.0,0.39,5.0,0.43,5.0,0.44,5.0,0.58,5.0,0.57,5.0,0.6,5.0,0.61,5.0,0.03,0.02,44.377637,1776256000000
1776256004.393,104.393,0.49,26.0,0.48,5.0,0.5,2.06,0.58,5.0,0.57,5.0,0.56,5.0,0.6,5.0,0.61,5.0,0.01,0.03,44.379092,1776256003000
1776256005.965,105.965,0.62,5.0,0.61,5.0,0.66,5.0,0.67,20.0,0.38,5.0,0.33,20.0,0.39,45.0,0.49,47.94,0.04,0.01,44.379351,1776256004000
1776256011.598,111.598,0.66,5.0,0.65,5.0,0.68,15.0,0.69,25.0,0.34,5.0,0.33,20.0,0.38,5.0,0.39,5.0,0.02,0.04,44.404833,1776256010000
1776256012.75,112.75,0.55,5.0,0.54,5.0,0.58,2.2,0.59,5.0,0.32,15.0,0.31,25.0,0.34,5.0,0.35,5.0,0.03,0.02,44.406281,1776256011000
1776256017.063,117.063,0.65,5.0,0.64,5.0,0.66,5.0,0.67,15.0,0.42,2.2,0.41,5.0,0.45,5.0,0.46,5.0,0.01,0.03,44.406238,1776256015000
1776256034.313,134.313,0.72,5.0,0.71,5.0,0.74,15.0,0.75,15.0,0.34,5.0,0.33,15.0,0.35,5.0,0.36,5.0,0.02,0.01,44.41044,1776256033000
1776256052.793,152.793,0.75,5.0,0.74,5.0,0.76,7.1,0.77,15.0,0.26,15.0,0.25,15.0,0.28,5.0,0.29,5.0,0.01,0.02,44.410229,1776256051000
1776256055.361,155.361,0.77,5.0,0.76,5.0,0.79,15.0,0.8,15.0,0.24,7.1,0.23,15.0,0.25,5.0,0.26,5.0,0.02,0.01,44.409788,1776256054000
1776256061.344,161.344,0.78,5.0,0.77,5.0,0.79,13.73,0.8,25.0,0.21,15.0,0.2,15.0,0.23,5.0,0.24,5.0,0.01,0.02,44.417176,1776256060000
1776256063.497,163.497,0.71,5.0,0.7,5.0,0.72,5.0,0.74,5.0,0.21,13.73,0.2,25.0,0.22,5.0,0.23,5.0,0.01,0.01,44.415699,1776256062000
1776256064.009,164.009,0.72,5.0,0.71,5.0,0.73,5.0,0.75,5.0,0.28,5.0,0.26,5.0,0.29,5.0,0.3,5.0,0.01,0.01,44.415699,1776256062000
1776256068.53,168.53,0.77,5.0,0.76,5.0,0.79,13.73,0.8,15.0,0.27,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.02,0.01,44.414308,1776256067000
1776256071.504,171.504,0.76,5.0,0.75,5.0,0.79,13.73,0.8,20.0,0.21,13.73,0.2,15.0,0.23,5.0,0.24,5.0,0.03,0.02,44.414583,1776256070000
1776256081.732,181.732,0.66,5.0,0.65,5.0,0.67,5.15,0.69,15.0,0.21,13.73,0.2,20.0,0.24,5.0,0.25,5.0,0.01,0.03,44.399395,1776256080000
1776256083.41,183.41,0.5,5.0,0.49,5.0,0.54,5.0,0.55,5.0,0.33,5.15,0.31,15.0,0.34,5.0,0.35,5.0,0.04,0.01,44.399712,1776256082000
1776256086.169,186.169,0.52,5.0,0.51,5.0,0.55,5.0,0.56,5.0,0.45,5.0,0.44,5.0,0.46,5.0,0.48,5.0,0.03,0.01,44.398719,1776256085000
1776256086.545,186.545,0.39,5.0,0.38,5.0,0.43,5.0,0.44,5.0,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.04,0.03,44.398719,1776256085000
1776256090.317,190.317,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.57,5.0,0.56,5.0,0.61,5.0,0.62,5.0,0.02,0.04,44.382323,1776256089000
1776256091.891,191.891,0.61,5.0,0.6,5.0,0.62,15.2,0.63,20.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.01,0.02,44.381964,1776256090000
1776256094.466,194.466,0.62,5.0,0.61,5.0,0.66,15.0,0.67,15.0,0.38,15.2,0.37,20.0,0.39,5.0,0.4,5.0,0.04,0.01,44.382126,1776256093000
1776256104.008,204.008,0.76,5.0,0.75,5.0,0.78,15.0,0.79,13.73,0.34,15.0,0.33,15.0,0.35,5.0,0.38,5.0,0.02,0.01,44.411422,1776256103000
1776256108.453,208.453,0.76,5.0,0.75,5.0,0.77,3.7,0.78,5.0,0.22,15.0,0.21,13.73,0.24,5.0,0.25,5.0,0.01,0.02,44.410671,1776256107000
1776256115.983,215.983,0.89,5.0,0.88,5.0,0.9,11.66,0.91,15.0,0.23,3.7,0.22,5.0,0.24,5.0,0.25,5.0,0.01,0.01,44.416995,1776256114000
1776256116.389,216.389,0.9,5.0,0.89,5.0,0.91,5.49,0.92,20.0,0.1,11.66,0.09,15.0,0.11,5.0,0.12,5.0,0.01,0.01,44.416995,1776256114000
1776256118.818,218.818,0.92,5.0,0.91,5.0,0.93,15.69,0.94,20.0,0.09,5.49,0.08,20.0,0.1,5.0,0.11,5.0,0.01,0.01,44.421433,1776256117000
1776256119.899,219.899,0.93,5.0,0.92,5.0,0.94,18.93,0.95,20.0,0.07,15.69,0.06,20.0,0.08,5.0,0.09,5.0,0.01,0.01,44.423228,1776256118000
1776256129.453,229.453,0.93,18.76,0.92,20.0,0.95,1.84,0.96,25.0,0.06,18.93,0.05,20.0,0.07,3.76,0.08,5.0,0.02,0.01,44.451149,1776256128000
1776256141.784,241.784,0.94,20.0,0.93,18.76,0.96,3.48,0.97,20.0,0.05,1.84,0.04,25.0,0.07,18.76,0.08,20.0,0.02,0.02,44.451171,1776256140000
1776256144.688,244.688,0.95,15.0,0.94,40.0,0.99,203.48,,,0.04,3.48,0.03,20.0,0.06,20.0,0.07,18.76,0.04,0.02,44.44997,1776256143000
1776256157.626,257.626,0.98,15.0,0.97,20.0,0.99,178.38,,,0.01,203.48,,,0.05,15.0,0.06,40.0,0.01,0.04,44.465156,1776256156000
1776256159.699,259.699,0.98,15.0,0.97,20.0,0.99,177.36,,,0.01,178.38,,,0.02,15.0,0.03,20.0,0.01,0.01,44.468037,1776256158000
1776256163.257,263.257,0.98,15.0,0.97,20.0,0.99,166.13,,,0.01,177.36,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469018,1776256162000
1776256169.602,269.602,0.98,15.0,0.97,20.0,0.99,161.08,,,0.01,166.13,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469784,1776256168000
1776256169.885,269.885,0.98,15.0,0.97,20.0,0.99,60.08,,,0.01,161.08,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469784,1776256168000
1776256170.992,270.992,0.98,15.0,0.97,20.0,0.99,58.05,,,0.01,60.08,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469544,1776256169000
1776256171.594,271.594,0.98,15.0,0.97,20.0,0.99,38.05,,,0.01,58.05,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469544,1776256169000
1776256172.665,272.665,0.98,15.0,0.97,20.0,0.99,23.05,,,0.01,38.05,,,0.02,15.0,0.03,20.0,0.01,0.01,44.469586,1776256171000
1776256177.694,277.694,0.97,5.0,0.96,5.0,0.99,11.82,,,0.01,23.05,,,0.02,15.0,0.03,20.0,0.02,0.01,44.469885,1776256176000
1776256178.387,278.387,0.97,5.0,0.96,5.0,0.99,1.72,,,0.01,11.82,,,0.03,5.0,0.04,5.0,0.02,0.02,44.469974,1776256177000
1776256178.819,278.819,0.98,5.0,0.97,5.0,,,,,0.01,1.72,,,0.03,5.0,0.04,5.0,,0.02,44.469974,1776256177000

# RESULT,winner=Up,slug=hype-updown-5m-1776255900,ticks=54
