timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776390600.556,0.556,0.41,5.0,0.11,100.0,0.59,5.0,0.6,65.0,0.48,5.0,0.47,40.0,0.52,5.0,0.53,40.0,0.18,0.04,43.711844,1776390598000
1776390601.398,1.398,0.41,5.0,0.11,100.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.89,100.0,0.18,0.18,43.709942,1776390600000
1776390656.344,56.344,0.4,5.0,0.39,5.0,0.43,20.0,0.44,5.0,0.41,5.0,0.4,65.0,0.59,5.0,0.89,100.0,0.03,0.18,43.695721,1776390655000
1776390659.615,59.615,0.39,5.0,0.38,5.0,0.42,5.0,0.43,20.0,0.57,20.0,0.56,5.0,0.6,5.0,0.61,5.0,0.03,0.03,43.693375,1776390658000
1776390667.308,67.308,0.39,5.0,0.38,5.0,0.41,5.0,0.42,5.0,0.58,5.0,0.57,20.0,0.61,5.0,0.62,5.0,0.02,0.03,43.689754,1776390666000
1776390669.407,69.407,0.38,5.0,0.37,5.0,0.4,5.0,0.41,5.0,0.59,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.02,0.02,43.688571,1776390668000
1776390694.946,94.946,0.32,20.62,0.31,5.0,0.33,5.0,0.36,5.0,0.6,5.0,0.59,5.0,0.62,5.0,0.63,5.0,0.01,0.02,43.690311,1776390693000
1776390714.593,114.593,0.32,29.28,0.31,20.0,0.33,5.0,0.34,5.0,0.67,5.0,0.64,5.0,0.68,20.62,0.69,5.0,0.01,0.01,43.692479,1776390713000
1776390726.632,126.632,0.32,0.01,0.3,20.0,0.33,5.0,0.34,5.0,0.67,5.0,0.66,5.0,0.68,29.28,0.69,20.0,0.01,0.01,43.693946,1776390725000
1776390727.722,127.722,0.3,20.0,0.29,20.0,0.33,5.0,0.34,5.0,0.67,5.0,0.66,5.0,0.68,0.01,0.7,20.0,0.03,0.01,43.693858,1776390726000
1776390729.629,129.629,0.29,20.0,0.28,20.0,0.31,5.0,0.32,5.0,0.67,5.0,0.66,5.0,0.7,20.0,0.71,20.0,0.02,0.03,43.691462,1776390728000
1776390732.589,132.589,0.29,20.0,0.28,20.0,0.31,5.0,0.32,5.0,0.69,5.0,0.68,5.0,0.71,20.0,0.72,20.0,0.02,0.02,43.691064,1776390731000
1776390734.508,134.508,0.28,20.0,0.27,20.0,0.31,5.0,0.32,5.0,0.69,5.0,0.68,5.0,0.71,20.0,0.72,20.0,0.03,0.02,43.691419,1776390733000
1776390734.828,134.828,0.29,13.59,0.28,20.0,0.3,5.0,0.31,5.0,0.69,5.0,0.68,5.0,0.72,20.0,0.73,20.0,0.01,0.03,43.691419,1776390733000
1776390736.619,136.619,0.28,4.77,0.27,20.0,0.29,5.0,0.3,5.0,0.7,5.0,0.69,5.0,0.71,13.59,0.72,20.0,0.01,0.01,43.69239,1776390735000
1776390741.024,141.024,0.29,13.59,0.28,4.77,0.3,5.0,0.31,5.0,0.71,5.0,0.7,5.0,0.72,4.77,0.73,20.0,0.01,0.01,43.69239,1776390739000
1776390764.906,164.906,0.35,4.46,0.34,5.0,0.38,5.0,0.39,5.0,0.7,5.0,0.69,5.0,0.71,13.59,0.72,4.77,0.03,0.01,43.693719,1776390763000
1776390779.588,179.588,0.36,20.0,0.35,19.46,0.39,5.0,0.4,5.0,0.6,5.0,0.59,5.0,0.65,4.46,0.66,5.0,0.03,0.05,43.705993,1776390778000
1776390780.931,180.931,0.49,5.0,0.48,5.0,0.5,1.0,0.54,5.0,0.61,5.0,0.6,5.0,0.64,20.0,0.65,19.46,0.01,0.03,43.705521,1776390779000
1776390787.348,187.348,0.29,5.0,0.28,5.0,0.32,5.0,0.33,5.0,0.5,1.0,0.46,5.0,0.51,5.0,0.52,5.0,0.03,0.01,43.710142,1776390786000
1776390788.142,188.142,0.29,5.0,0.28,5.0,0.33,5.0,0.34,5.0,0.67,5.0,0.66,20.0,0.71,5.0,0.72,5.0,0.04,0.04,43.710142,1776390786000
1776390790.193,190.193,0.29,5.0,0.28,5.0,0.31,5.0,0.32,20.0,0.67,5.0,0.66,5.0,0.71,5.0,0.72,5.0,0.02,0.04,43.701602,1776390789000
1776390794.649,194.649,0.27,15.0,0.25,5.0,0.28,20.0,0.29,5.0,0.69,5.0,0.68,20.0,0.71,5.0,0.72,5.0,0.01,0.02,43.698065,1776390793000
1776390795.362,195.362,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.72,20.0,0.71,5.0,0.73,15.0,0.75,5.0,0.02,0.01,43.695161,1776390794000
1776390795.809,195.809,0.24,5.0,0.23,5.0,0.29,5.0,0.3,5.0,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.05,0.02,43.695161,1776390794000
1776390810.102,210.102,0.36,5.0,0.35,5.0,0.41,5.0,0.42,5.0,0.71,5.0,0.7,5.0,0.76,5.0,0.77,5.0,0.05,0.05,43.693904,1776390808000
1776390810.454,210.454,0.39,5.0,0.38,5.0,0.43,5.0,0.44,5.0,0.59,5.0,0.58,5.0,0.64,5.0,0.65,5.0,0.04,0.05,43.699163,1776390809000
1776390811.333,211.333,0.43,10.0,0.42,5.0,0.44,5.0,0.45,5.0,0.57,5.0,0.56,5.0,0.61,5.0,0.62,5.0,0.01,0.04,43.699164,1776390810000
1776390820.299,220.299,0.43,3.24,0.42,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.57,10.0,0.58,5.0,0.01,0.01,43.7074,1776390819000
1776390822.348,222.348,0.31,5.0,0.3,5.0,0.35,5.0,0.36,5.0,0.56,5.0,0.55,5.0,0.57,3.24,0.58,5.0,0.04,0.01,43.7092,1776390821000
1776390822.802,222.802,0.33,5.0,0.32,5.0,0.34,5.0,0.37,5.0,0.65,5.0,0.64,5.0,0.69,5.0,0.7,5.0,0.01,0.04,43.7092,1776390821000
1776390828.988,228.988,0.41,50.0,0.4,5.0,0.44,5.0,0.45,5.0,0.66,5.0,0.63,5.0,0.67,5.0,0.68,5.0,0.03,0.01,43.699934,1776390826000
1776390829.346,229.346,0.42,10.0,0.41,50.0,0.43,5.0,0.44,5.0,0.56,5.0,0.55,5.0,0.59,50.0,0.6,5.0,0.01,0.03,43.699116,1776390828000
1776390830.57,230.57,0.38,10.0,0.36,5.0,0.39,5.0,0.4,5.0,0.57,5.0,0.56,5.0,0.58,10.0,0.59,50.0,0.01,0.01,43.699892,1776390829000
1776390836.13,236.13,0.36,5.0,0.35,5.0,0.4,5.0,0.41,5.0,0.61,5.0,0.6,5.0,0.62,10.0,0.64,5.0,0.04,0.01,43.704648,1776390834000
1776390838.069,238.069,0.51,49.0,0.49,63.0,0.56,5.0,0.57,5.0,0.6,5.0,0.59,5.0,0.64,5.0,0.65,5.0,0.05,0.04,43.704334,1776390836000
1776390838.469,238.469,0.57,48.0,0.56,5.0,0.62,5.0,0.63,5.0,0.4,5.0,0.39,5.0,0.41,5.0,0.43,5.0,0.05,0.01,43.703868,1776390837000
1776390838.831,238.831,0.59,41.0,0.58,5.0,0.63,5.0,0.64,5.0,0.38,5.0,0.37,5.0,0.43,48.0,0.44,5.0,0.04,0.05,43.703868,1776390837000
1776390841.082,241.082,0.69,5.0,0.68,5.0,0.71,2.18,0.72,5.0,0.37,5.0,0.36,5.0,0.41,41.0,0.42,5.0,0.02,0.04,43.711414,1776390839000
1776390844.419,244.419,0.64,5.0,0.63,5.0,0.67,5.0,0.68,5.0,0.29,2.18,0.28,5.0,0.31,5.0,0.32,5.0,0.03,0.02,43.72168,1776390843000
1776390847.081,247.081,0.62,5.0,0.61,5.0,0.64,3.63,0.65,5.0,0.33,5.0,0.32,5.0,0.36,5.0,0.37,5.0,0.02,0.03,43.722917,1776390845000
1776390850.537,250.537,0.81,55.0,0.8,5.0,0.89,5.0,0.9,15.0,0.36,3.63,0.35,5.0,0.38,5.0,0.39,5.0,0.08,0.02,43.724302,1776390849000
1776390851.093,251.093,0.89,20.0,0.88,5.0,0.9,3.66,0.91,11.0,0.11,5.0,0.1,15.0,0.19,55.0,0.2,5.0,0.01,0.08,43.724302,1776390849000
1776390852.107,252.107,0.83,5.0,0.82,5.0,0.87,5.0,0.88,5.0,0.1,3.66,0.09,11.0,0.11,20.0,0.12,5.0,0.04,0.01,43.723311,1776390850000
1776390854.032,254.032,0.87,5.0,0.86,5.0,0.88,3.86,0.89,5.0,0.13,5.0,0.12,5.0,0.17,5.0,0.18,5.0,0.01,0.04,43.740979,1776390852000
1776390856.311,256.311,0.79,2.25,0.78,5.0,0.8,5.0,0.81,5.0,0.12,3.86,0.11,5.0,0.13,5.0,0.14,5.0,0.01,0.01,43.742455,1776390855000
1776390857.241,257.241,0.84,5.0,0.83,5.0,0.85,3.82,0.86,5.0,0.2,5.0,0.19,5.0,0.21,2.25,0.22,5.0,0.01,0.01,43.742455,1776390855000
1776390870.945,270.945,0.89,20.0,0.88,20.0,0.91,11.0,0.92,12.0,0.15,3.82,0.14,5.0,0.16,5.0,0.17,5.0,0.02,0.01,43.74177,1776390870000
1776390873.798,273.798,0.9,20.0,0.89,20.0,0.91,5.69,0.92,12.0,0.09,11.0,0.08,12.0,0.11,20.0,0.12,20.0,0.01,0.02,43.74168,1776390872000
1776390874.17,274.17,0.9,20.0,0.89,20.0,0.91,3.49,0.92,12.0,0.09,5.69,0.08,12.0,0.1,20.0,0.11,20.0,0.01,0.01,43.74168,1776390873000
1776390874.524,274.524,0.9,20.0,0.89,20.0,0.92,12.0,0.93,14.0,0.09,3.49,0.08,12.0,0.1,20.0,0.11,20.0,0.02,0.01,43.74168,1776390873000
1776390876.449,276.449,0.91,5.0,0.9,5.0,0.93,14.0,0.94,16.0,0.08,12.0,0.07,14.0,0.1,20.0,0.11,20.0,0.02,0.02,43.741335,1776390875000
1776390876.911,276.911,0.92,5.0,0.91,5.0,0.93,11.81,0.94,16.0,0.07,14.0,0.06,16.0,0.09,5.0,0.1,5.0,0.01,0.02,43.741335,1776390875000
1776390879.483,279.483,0.92,5.0,0.91,5.0,0.94,16.0,0.95,20.0,0.07,11.81,0.06,16.0,0.08,5.0,0.09,5.0,0.02,0.01,43.741458,1776390878000
1776390881.099,281.099,0.93,5.0,0.92,5.0,0.94,11.0,0.95,20.0,0.06,16.0,0.05,20.0,0.08,5.0,0.09,5.0,0.01,0.02,43.742116,1776390879000
1776390884.325,284.325,0.93,5.0,0.92,5.0,0.94,4.69,0.95,20.0,0.06,11.0,0.05,20.0,0.07,5.0,0.08,5.0,0.01,0.01,43.740823,1776390883000
1776390886.525,286.525,0.93,5.0,0.92,5.0,0.95,20.0,0.96,25.0,0.06,4.69,0.05,20.0,0.07,5.0,0.08,5.0,0.02,0.01,43.740557,1776390885000
1776390887.464,287.464,0.94,5.0,0.93,5.0,0.95,1.39,0.96,25.0,0.05,20.0,0.04,25.0,0.07,5.0,0.08,5.0,0.01,0.02,43.740581,1776390886000
1776390887.981,287.981,0.95,23.61,0.94,5.0,0.96,19.57,0.97,33.0,0.04,25.0,0.03,33.0,0.05,18.61,0.06,5.0,0.01,0.01,43.740581,1776390886000
1776390889.597,289.597,0.95,23.61,0.94,5.0,0.96,7.43,0.97,33.0,0.04,19.57,0.03,33.0,0.05,23.61,0.06,5.0,0.01,0.01,43.740407,1776390888000
1776390891.491,291.491,0.95,23.61,0.94,5.0,0.97,33.0,0.98,65.0,0.04,5.34,0.03,33.0,0.05,23.61,0.06,5.0,0.02,0.01,43.740676,1776390890000
1776390891.742,291.742,0.96,5.0,0.95,23.61,0.97,31.96,0.98,65.0,0.03,33.0,0.02,65.0,0.05,23.61,0.06,5.0,0.01,0.02,43.740676,1776390890000
1776390892.209,292.209,0.96,5.0,0.95,23.61,0.97,15.61,0.98,65.0,0.03,30.92,0.02,65.0,0.04,5.0,0.05,23.61,0.01,0.01,43.740676,1776390890000
1776390893.083,293.083,0.96,5.0,0.95,23.61,0.98,60.04,0.99,180.0,0.03,15.61,0.02,65.0,0.04,5.0,0.05,23.61,0.02,0.01,43.740322,1776390891000
1776390893.853,293.853,0.97,5.0,0.96,5.0,0.98,54.93,0.99,180.0,0.02,60.04,0.01,180.0,0.04,5.0,0.05,23.61,0.01,0.02,43.740429,1776390892000
1776390894.663,294.663,0.97,5.0,0.96,5.0,0.98,49.93,0.99,180.0,0.02,54.93,0.01,180.0,0.03,5.0,0.04,5.0,0.01,0.01,43.740429,1776390893000
1776390895.225,295.225,0.97,5.0,0.96,5.0,0.98,43.93,0.99,180.0,0.02,49.93,0.01,180.0,0.03,5.0,0.04,5.0,0.01,0.01,43.740353,1776390894000
1776390896.699,296.699,0.97,5.0,0.96,5.0,0.98,28.18,0.99,180.0,0.02,32.25,0.01,180.0,0.03,5.0,0.04,5.0,0.01,0.01,43.739944,1776390895000
1776390897.205,297.205,0.97,5.0,0.96,5.0,0.98,18.18,0.99,180.0,0.02,28.18,0.01,180.0,0.03,5.0,0.04,5.0,0.01,0.01,43.741193,1776390896000
1776390897.406,297.406,0.97,5.0,0.96,5.0,0.99,137.89,,,0.02,18.18,0.01,180.0,0.03,5.0,0.04,5.0,0.02,0.01,43.741193,1776390896000
1776390897.644,297.644,0.98,5.0,0.97,5.0,0.99,12.38,,,0.01,12.38,,,0.02,5.0,0.03,5.0,0.01,0.01,43.741193,1776390896000

# RESULT,winner=Up,slug=hype-updown-5m-1776390600,ticks=71
