timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776333614.659,14.659,0.51,5.0,0.5,5.0,0.53,3.11,0.54,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,45.316157,1776333612000
1776333641.081,41.081,0.53,1.46,0.52,5.0,0.55,5.0,0.56,5.0,0.44,5.0,0.43,5.0,0.49,5.0,0.5,5.0,0.02,0.05,45.347444,1776333640000
1776333641.575,41.575,0.51,5.0,0.5,5.0,0.54,4.35,0.55,5.0,0.45,5.0,0.44,5.0,0.47,1.46,0.48,5.0,0.03,0.02,45.347444,1776333640000
1776333662.618,62.618,0.73,5.0,0.72,5.0,0.75,15.0,0.76,15.0,0.46,4.35,0.45,5.0,0.49,5.0,0.5,5.0,0.02,0.03,45.35226,1776333660000
1776333664.531,64.531,0.73,5.0,0.72,5.0,0.75,15.0,0.76,15.0,0.25,15.0,0.24,15.0,0.27,5.0,0.28,5.0,0.02,0.02,45.370176,1776333663000
1776333667.402,67.402,0.76,5.0,0.75,5.0,0.78,15.0,0.79,15.0,0.25,15.0,0.24,15.0,0.27,5.0,0.28,5.0,0.02,0.02,45.373512,1776333666000
1776333686.498,86.498,0.78,5.0,0.77,5.0,0.79,5.55,0.8,15.0,0.22,15.0,0.21,15.0,0.24,5.0,0.25,5.0,0.01,0.02,45.392275,1776333685000
1776333699.313,99.313,0.78,5.0,0.77,5.0,0.8,15.0,0.81,15.0,0.21,5.55,0.2,15.0,0.22,5.0,0.23,5.0,0.02,0.01,45.385715,1776333698000
1776333714.359,114.359,0.82,5.0,0.81,5.0,0.83,13.08,0.84,20.0,0.2,15.0,0.19,15.0,0.22,5.0,0.23,5.0,0.01,0.02,45.384158,1776333713000
1776333739.339,139.339,0.81,5.0,0.8,5.0,0.83,5.0,0.84,20.0,0.17,13.08,0.16,20.0,0.18,5.0,0.19,5.0,0.02,0.01,45.38566,1776333738000
