timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776369001.123,1.123,0.41,5.0,0.4,33.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.59,5.0,0.6,33.0,0.18,0.18,44.162724,1776369000000
1776369007.549,7.549,0.47,5.0,0.46,5.0,0.49,5.0,0.5,10.0,0.41,5.0,0.4,33.0,0.59,5.0,0.6,33.0,0.02,0.18,44.148209,1776369006000
1776369018.663,18.663,0.44,2.87,0.43,5.0,0.46,5.0,0.47,5.0,0.51,5.0,0.5,10.0,0.53,5.0,0.54,5.0,0.02,0.02,44.139558,1776369017000
1776369023.355,23.355,0.47,5.0,0.46,5.0,0.5,10.0,0.51,5.0,0.54,5.0,0.53,5.0,0.56,2.87,0.57,5.0,0.03,0.02,44.145342,1776369022000
1776369026.495,26.495,0.46,5.0,0.45,5.0,0.47,2.46,0.48,5.0,0.5,10.0,0.49,5.0,0.53,5.0,0.54,5.0,0.01,0.03,44.152987,1776369025000
1776369032.594,32.594,0.45,5.0,0.44,5.0,0.47,2.87,0.48,5.0,0.53,2.46,0.52,5.0,0.54,5.0,0.55,5.0,0.02,0.01,44.15813,1776369031000
1776369033.182,33.182,0.47,1.92,0.46,5.0,0.49,5.0,0.5,10.0,0.53,2.87,0.52,5.0,0.55,5.0,0.56,5.0,0.02,0.02,44.15813,1776369031000
1776369035.499,35.499,0.51,45.0,0.49,76.0,0.6,5.0,0.61,5.0,0.51,5.0,0.5,10.0,0.53,1.92,0.54,5.0,0.09,0.02,44.156854,1776369034000
1776369035.811,35.811,0.57,5.0,0.56,5.0,0.59,2.96,0.6,5.0,0.4,5.0,0.39,5.0,0.49,45.0,0.51,76.0,0.02,0.09,44.156854,1776369034000
1776369037.307,37.307,0.61,5.0,0.6,5.0,0.62,5.0,0.63,5.0,0.41,2.96,0.4,5.0,0.43,5.0,0.44,5.0,0.01,0.02,44.1604,1776369036000
1776369037.723,37.723,0.6,1.77,0.59,5.0,0.62,5.0,0.63,5.0,0.38,5.0,0.37,5.0,0.39,5.0,0.4,5.0,0.02,0.01,44.1604,1776369036000
1776369039.276,39.276,0.56,5.0,0.55,5.0,0.57,3.12,0.58,5.0,0.38,5.0,0.37,5.0,0.4,1.77,0.41,5.0,0.01,0.02,44.177962,1776369037000
