timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776159309.284,9.284,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.920653,1776159308000
1776159310.657,10.657,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.920726,1776159309000
1776159311.267,11.267,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.920726,1776159310000
1776159312.657,12.657,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.920465,1776159311000
1776159313.295,13.295,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.920726,1776159312000
1776159314.57,14.57,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.921602,1776159313000
1776159315.401,15.401,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.921602,1776159314000
1776159315.923,15.923,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.922409,1776159315000
1776159317.158,17.158,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.922774,1776159316000
1776159318.343,18.343,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.922779,1776159317000
1776159319.637,19.637,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.922779,1776159318000
1776159320.382,20.382,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.928054,1776159319000
1776159321.911,21.911,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.929895,1776159320000
1776159322.995,22.995,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.928282,1776159321000
1776159323.559,23.559,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.926649,1776159322000
1776159324.295,24.295,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.926587,1776159323000
1776159325.947,25.947,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.926045,1776159324000
1776159326.778,26.778,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.926374,1776159325000
1776159327.475,27.475,0.44,8.0,0.38,13.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.59,12.0,0.89,100.0,0.92,100.0,0.93,100.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.12,0.12,44.9262,1776159326000
1776159328.038,28.038,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,8.0,0.41,12.0,0.11,100.0,0.08,100.0,0.07,100.0,0.56,8.0,0.62,13.0,0.89,100.0,0.92,100.0,0.93,100.0,0.2,0.12,44.9262,1776159326000
1776159328.239,28.239,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.926566,1776159327000
1776159329.718,29.718,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.92352,1776159328000
1776159330.428,30.428,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.899334,1776159329000
1776159331.314,31.314,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.890948,1776159330000
1776159332.899,32.899,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.887455,1776159331000
1776159333.544,33.544,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.885529,1776159332000
1776159334.218,34.218,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.890867,1776159333000
1776159335.681,35.681,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.892942,1776159334000
1776159336.592,36.592,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.892942,1776159335000
1776159337.22,37.22,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.897472,1776159336000
1776159338.19,38.19,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.906453,1776159337000
1776159339.208,39.208,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.907341,1776159338000
1776159340.117,40.117,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.911211,1776159339000
1776159341.244,41.244,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.913258,1776159340000
1776159342.068,42.068,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.913181,1776159341000
1776159343.032,43.032,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.913839,1776159342000
1776159344.007,44.007,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.913839,1776159343000
1776159344.915,44.915,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914098,1776159344000
1776159345.937,45.937,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914427,1776159345000
1776159346.853,46.853,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914946,1776159346000
1776159348.252,48.252,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914506,1776159347000
1776159349.211,49.211,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914832,1776159348000
1776159350.83,50.83,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914873,1776159349000
1776159351.407,51.407,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.915531,1776159350000
1776159352.485,52.485,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.915531,1776159351000
1776159353.025,53.025,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.915531,1776159352000
1776159354.065,54.065,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.91557,1776159353000
1776159355.125,55.125,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.915898,1776159354000
1776159356.05,56.05,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.915898,1776159355000
1776159357.209,57.209,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.916018,1776159356000
1776159358.399,58.399,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.916424,1776159357000
1776159358.877,58.877,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.91694,1776159358000
1776159360.003,60.003,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.91573,1776159359000
1776159361.247,61.247,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.914743,1776159360000
1776159362.242,62.242,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.917703,1776159361000
1776159362.928,62.928,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.918029,1776159362000
1776159363.946,63.946,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.918944,1776159363000
1776159365.67,65.67,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.919271,1776159364000
1776159366.059,66.059,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.918903,1776159365000
1776159367.18,67.18,0.36,13.0,0.24,10.0,0.11,100.0,0.06,100.0,0.05,340.0,0.56,61.0,0.57,11.0,0.89,100.0,0.94,115.0,0.95,240.0,0.44,61.0,0.43,11.0,0.11,100.0,0.06,115.0,0.05,240.0,0.64,13.0,0.76,10.0,0.89,100.0,0.94,100.0,0.95,340.0,0.2,0.2,44.918844,1776159366000
