timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776238511.364,11.364,0.38,15.0,0.37,5.0,0.55,10.0,0.62,5.0,0.45,10.0,0.38,5.0,0.62,15.0,0.63,5.0,0.17,0.17,43.519096,1776236446000
1776238511.7,11.7,0.38,15.0,0.37,5.0,0.55,10.0,0.62,5.0,0.45,10.0,0.38,5.0,0.62,15.0,0.63,5.0,0.17,0.17,43.519096,1776236446000
1776238618.972,118.972,0.17,2.95,0.16,15.0,0.19,10.0,0.27,15.0,0.45,10.0,0.38,5.0,0.62,15.0,0.63,5.0,0.02,0.17,43.519096,1776236446000
1776238623.901,123.901,0.15,5.0,0.14,15.0,0.38,15.0,0.39,15.0,0.81,10.0,0.73,15.0,0.83,2.95,0.84,15.0,0.23,0.02,43.519096,1776236446000
1776238624.225,124.225,0.14,5.0,0.13,15.0,0.37,15.0,0.38,15.0,0.62,15.0,0.61,15.0,0.85,5.0,0.86,15.0,0.23,0.23,43.519096,1776236446000
1776238657.453,157.453,0.15,15.0,0.14,15.0,0.21,16.0,0.23,10.0,0.63,15.0,0.62,15.0,0.86,5.0,0.87,15.0,0.06,0.23,43.519096,1776236446000
1776238661.114,161.114,0.2,15.0,0.19,15.0,0.27,10.0,0.28,15.0,0.79,16.0,0.77,10.0,0.85,15.0,0.86,15.0,0.07,0.06,43.519096,1776236446000
1776238704.543,204.543,0.02,25.0,0.01,271.0,0.05,15.0,0.06,37.0,0.73,10.0,0.72,15.0,0.8,15.0,0.81,15.0,0.03,0.07,43.519096,1776236446000
1776238711.184,211.184,0.01,161.0,,,0.03,15.0,0.04,15.0,0.95,15.0,0.94,37.0,0.98,25.0,0.99,271.0,0.02,0.03,43.519096,1776236446000
1776238712.869,212.869,0.01,159.98,,,0.03,15.0,0.04,15.0,0.97,15.0,0.96,15.0,0.99,161.0,,,0.02,0.02,43.519096,1776236446000
1776238715.404,215.404,0.01,159.98,,,0.03,15.0,0.04,15.0,0.97,15.0,0.96,15.0,0.99,159.98,,,0.02,0.02,43.519096,1776236446000
1776238718.841,218.841,0.01,134.88,,,0.02,15.0,0.03,15.0,0.97,15.0,0.96,15.0,0.99,159.98,,,0.01,0.02,43.519096,1776236446000
1776238719.695,219.695,0.01,131.84,,,0.02,15.0,0.03,15.0,0.98,15.0,0.97,15.0,0.99,134.88,,,0.01,0.01,43.519096,1776236446000
1776238731.634,231.634,0.02,9.94,0.01,146.84,0.04,15.0,0.05,15.0,0.98,15.0,0.97,15.0,0.99,131.84,,,0.02,0.01,43.519096,1776236446000
1776238737.187,237.187,,,,,0.01,868.16,0.02,15.0,0.96,15.0,0.95,15.0,0.98,9.94,0.99,146.84,,0.02,43.519096,1776236446000
1776238737.64,237.64,,,,,0.01,893.58,0.02,15.0,0.99,868.16,0.98,15.0,,,,,,,43.519096,1776236446000
1776238750.769,250.769,,,,,0.14,2.83,0.15,25.0,0.99,893.58,0.98,15.0,,,,,,,43.519096,1776236446000
1776238752.442,252.442,0.01,12.0,,,0.09,15.0,0.1,15.0,0.86,2.83,0.85,25.0,,,,,0.08,,43.519096,1776236446000
1776238754.738,254.738,0.03,9.57,0.02,15.0,0.07,31.0,0.08,15.0,0.91,15.0,0.9,15.0,0.99,12.0,,,0.04,0.08,43.519096,1776236446000
1776238757.395,257.395,0.04,10.0,0.03,9.57,0.08,19.0,0.09,15.0,0.93,31.0,0.92,15.0,0.97,9.57,0.98,15.0,0.04,0.04,43.519096,1776236446000
1776238762.921,262.921,0.02,7.8,0.01,12.0,0.05,5.26,0.09,15.0,0.92,19.0,0.91,15.0,0.96,4.0,0.97,9.57,0.03,0.04,43.519096,1776236446000
1776238771.355,271.355,0.03,13.96,0.02,15.0,0.05,5.26,0.12,15.0,0.95,5.26,0.91,15.0,0.98,7.8,0.99,12.0,0.02,0.03,43.519096,1776236446000
1776238771.599,271.599,0.03,12.92,0.02,15.0,0.05,5.26,0.12,15.0,0.95,5.26,0.88,15.0,0.97,13.96,0.98,15.0,0.02,0.02,43.519096,1776236446000
1776238771.825,271.825,0.04,9.75,0.03,9.8,0.05,5.26,0.12,15.0,0.95,5.26,0.88,15.0,0.96,10.8,0.97,9.8,0.01,0.01,43.519096,1776236446000
1776238799.543,299.543,,,,,0.01,2131.45,0.02,102.04,0.95,5.26,0.88,15.0,0.96,9.75,0.97,9.8,,0.01,43.519096,1776236446000
