timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776330000.661,0.661,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.282108,1776329999000
1776330001.149,1.149,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.281968,1776330000000
1776330006.361,6.361,0.21,50.0,0.18,5.0,0.25,5.0,0.26,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.04,0.18,45.264991,1776330004000
1776330009.029,9.029,0.21,56.0,0.16,15.0,0.23,1.43,0.24,5.0,0.75,5.0,0.74,5.0,0.79,50.0,0.82,5.0,0.02,0.04,45.258349,1776330007000
1776330013.394,13.394,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.77,1.43,0.76,5.0,0.79,56.0,0.84,15.0,0.02,0.02,45.255715,1776330012000
1776330014.495,14.495,0.31,45.0,0.3,15.0,0.32,5.0,0.33,5.0,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.01,0.02,45.25643,1776330013000
1776330017.146,17.146,0.27,11.0,0.26,10.0,0.31,5.0,0.32,5.0,0.68,5.0,0.67,5.0,0.69,45.0,0.7,15.0,0.04,0.01,45.263757,1776330016000
1776330019.312,19.312,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.69,5.0,0.68,5.0,0.73,11.0,0.74,10.0,0.02,0.04,45.271168,1776330018000
1776330022.155,22.155,0.33,0.7,0.32,5.0,0.34,5.0,0.35,5.0,0.67,5.0,0.66,5.0,0.69,5.0,0.7,5.0,0.01,0.02,45.266032,1776330020000
1776330025.317,25.317,0.28,5.0,0.27,5.0,0.31,5.0,0.32,5.0,0.66,5.0,0.65,5.0,0.67,0.7,0.68,5.0,0.03,0.01,45.266177,1776330024000
1776330028.099,28.099,0.15,5.0,0.14,5.0,0.19,4.52,0.2,5.0,0.69,5.0,0.68,5.0,0.72,5.0,0.73,5.0,0.04,0.03,45.265796,1776330026000
1776330029.501,29.501,0.18,5.0,0.17,5.0,0.2,5.0,0.21,5.0,0.81,4.52,0.8,5.0,0.85,5.0,0.86,5.0,0.02,0.04,45.252057,1776330028000
1776330045.637,45.637,0.21,0.37,0.2,15.0,0.22,5.0,0.23,5.0,0.8,5.0,0.79,5.0,0.82,5.0,0.83,5.0,0.01,0.02,45.23734,1776330044000
1776330056.351,56.351,0.2,5.36,0.19,15.0,0.22,5.0,0.23,5.0,0.78,5.0,0.77,5.0,0.79,0.37,0.8,15.0,0.02,0.01,45.241673,1776330054000
1776330060.165,60.165,0.2,5.36,0.19,15.0,0.22,0.13,0.23,5.0,0.78,5.0,0.77,5.0,0.8,5.36,0.81,15.0,0.02,0.02,45.243446,1776330058000
1776330072.42,72.42,0.23,11.6,0.22,20.0,0.24,5.0,0.25,5.0,0.78,0.13,0.77,5.0,0.8,5.36,0.81,15.0,0.01,0.02,45.242446,1776330071000
1776330079.332,79.332,0.25,14.4,0.24,20.0,0.26,5.0,0.27,5.0,0.76,5.0,0.75,5.0,0.77,11.6,0.78,20.0,0.01,0.01,45.24829,1776330078000
1776330084.699,84.699,0.31,5.0,0.3,5.0,0.37,5.0,0.38,5.0,0.74,5.0,0.73,5.0,0.75,14.4,0.76,20.0,0.06,0.01,45.245907,1776330083000
1776330089.42,89.42,0.36,5.0,0.35,5.0,0.39,5.0,0.4,5.0,0.63,5.0,0.62,5.0,0.69,5.0,0.7,5.0,0.03,0.06,45.259564,1776330088000
1776330091.003,91.003,0.36,4.53,0.35,20.0,0.37,5.0,0.38,5.0,0.61,5.0,0.6,5.0,0.64,5.0,0.65,5.0,0.01,0.03,45.260397,1776330089000
1776330097.839,97.839,0.34,15.0,0.33,15.0,0.37,4.72,0.38,20.0,0.63,5.0,0.62,5.0,0.64,4.53,0.65,20.0,0.03,0.01,45.260829,1776330096000
1776330107.716,107.716,0.46,5.0,0.45,5.0,0.5,40.0,0.53,5.0,0.63,4.72,0.62,20.0,0.66,15.0,0.67,15.0,0.04,0.03,45.260085,1776330106000
1776330108.056,108.056,0.46,5.0,0.45,5.0,0.5,40.0,0.52,5.0,0.5,40.0,0.47,5.0,0.54,5.0,0.55,5.0,0.04,0.04,45.260085,1776330106000
1776330108.839,108.839,0.48,5.0,0.47,5.0,0.49,0.89,0.5,40.0,0.5,40.0,0.48,5.0,0.54,5.0,0.55,5.0,0.01,0.04,45.260867,1776330107000
1776330109.982,109.982,0.49,5.0,0.48,5.0,0.5,26.83,0.62,15.0,0.5,33.69,0.39,15.0,0.51,5.0,0.52,5.0,0.01,0.01,45.264099,1776330108000
1776330110.256,110.256,0.49,20.0,0.48,5.0,0.5,2.25,0.64,15.0,0.5,26.83,0.38,15.0,0.51,5.0,0.52,5.0,0.01,0.01,45.264099,1776330108000
1776330110.473,110.473,0.49,5.0,0.48,20.0,0.64,15.0,0.65,15.0,0.5,2.25,0.36,15.0,0.51,20.0,0.52,5.0,0.15,0.01,45.264099,1776330108000
1776330111.569,111.569,0.61,4.61,0.6,5.0,0.64,15.0,0.65,15.0,0.36,15.0,0.35,15.0,0.51,5.0,0.52,20.0,0.03,0.15,45.275168,1776330110000
1776330116.116,116.116,0.7,5.0,0.69,5.0,0.71,4.74,0.72,15.0,0.36,15.0,0.35,15.0,0.39,4.61,0.4,5.0,0.01,0.03,45.296716,1776330114000
1776330120.692,120.692,0.63,4.59,0.62,5.0,0.67,5.0,0.68,5.0,0.29,4.74,0.28,15.0,0.3,5.0,0.31,5.0,0.04,0.01,45.29697,1776330118000
1776330122.095,122.095,0.43,15.0,0.42,15.0,0.47,5.0,0.48,5.0,0.33,5.0,0.32,5.0,0.37,4.59,0.38,5.0,0.04,0.04,45.297818,1776330120000
1776330122.583,122.583,0.43,15.0,0.42,20.0,0.45,5.0,0.46,5.0,0.53,5.0,0.52,5.0,0.57,15.0,0.58,15.0,0.02,0.04,45.297845,1776330121000
1776330126.227,126.227,0.55,5.0,0.54,5.0,0.57,14.73,0.58,5.0,0.54,5.0,0.53,5.0,0.55,10.0,0.56,5.0,0.02,0.01,45.282095,1776330124000
1776330130.008,130.008,0.56,5.0,0.55,5.0,0.57,27.73,0.58,15.0,0.43,14.73,0.42,5.0,0.45,5.0,0.46,5.0,0.01,0.02,45.279485,1776330128000
1776330137.479,137.479,0.37,12.0,0.36,15.0,0.39,5.0,0.4,5.0,0.43,27.73,0.42,15.0,0.44,5.0,0.45,5.0,0.02,0.01,45.278811,1776330136000
1776330141.994,141.994,0.49,5.0,0.48,5.0,0.5,5.0,0.52,5.0,0.61,5.0,0.6,5.0,0.63,12.0,0.64,15.0,0.01,0.02,45.274805,1776330140000
1776330146.916,146.916,0.75,5.0,0.74,5.0,0.77,15.0,0.78,15.0,0.48,5.0,0.47,5.0,0.51,5.0,0.52,5.0,0.02,0.03,45.283038,1776330144000
1776330151.625,151.625,0.44,5.0,0.43,20.0,0.48,5.0,0.49,5.0,0.23,15.0,0.22,15.0,0.25,5.0,0.26,5.0,0.04,0.02,45.296533,1776330150000
1776330152.584,152.584,0.51,5.0,0.5,5.0,0.53,5.0,0.54,5.0,0.5,3.0,0.49,5.0,0.52,5.0,0.53,5.0,0.02,0.02,45.297463,1776330151000
1776330153.326,153.326,0.63,5.0,0.62,5.0,0.68,20.0,0.69,20.0,0.47,5.0,0.46,5.0,0.49,5.0,0.5,5.0,0.05,0.02,45.297381,1776330152000
1776330156.311,156.311,0.65,5.0,0.64,5.0,0.67,15.0,0.68,15.0,0.32,20.0,0.31,20.0,0.37,5.0,0.38,5.0,0.02,0.05,45.285947,1776330155000
1776330166.313,166.313,0.68,5.0,0.67,5.0,0.7,15.0,0.71,15.0,0.33,15.0,0.32,15.0,0.35,5.0,0.36,5.0,0.02,0.02,45.285806,1776330164000
1776330177.363,177.363,0.72,5.0,0.71,5.0,0.74,15.0,0.75,20.0,0.3,15.0,0.29,15.0,0.32,5.0,0.33,5.0,0.02,0.02,45.297914,1776330176000
1776330181.707,181.707,0.72,5.0,0.71,5.0,0.73,9.3,0.74,15.0,0.26,15.0,0.25,20.0,0.28,5.0,0.29,5.0,0.01,0.02,45.29915,1776330180000
1776330197.372,197.372,0.78,5.0,0.77,5.0,0.8,15.0,0.81,15.0,0.27,9.3,0.26,15.0,0.28,5.0,0.29,5.0,0.02,0.01,45.307489,1776330196000
1776330200.334,200.334,0.79,5.0,0.78,5.0,0.8,6.23,0.81,15.0,0.2,15.0,0.19,15.0,0.22,5.0,0.23,5.0,0.01,0.02,45.314906,1776330199000
1776330234.552,234.552,0.88,5.0,0.87,5.0,0.89,7.5,0.9,25.0,0.2,6.23,0.19,15.0,0.21,5.0,0.22,5.0,0.01,0.01,45.318225,1776330233000
1776330236.22,236.22,0.88,5.0,0.87,5.0,0.9,25.0,0.91,26.0,0.11,7.5,0.1,25.0,0.12,5.0,0.13,5.0,0.02,0.01,45.318504,1776330235000
1776330239.402,239.402,0.89,5.0,0.88,5.0,0.9,14.17,0.91,26.0,0.1,25.0,0.09,26.0,0.12,5.0,0.13,5.0,0.01,0.02,45.318788,1776330238000
1776330241.257,241.257,0.89,5.0,0.88,5.0,0.9,12.17,0.91,26.0,0.1,14.17,0.09,26.0,0.11,5.0,0.12,5.0,0.01,0.01,45.319029,1776330239000
1776330242.566,242.566,0.89,5.0,0.88,5.0,0.9,1.87,0.91,26.0,0.1,12.17,0.09,26.0,0.11,5.0,0.12,5.0,0.01,0.01,45.318806,1776330241000
1776330243.185,243.185,0.9,11.0,0.89,5.0,0.92,27.0,0.93,14.0,0.1,1.87,0.09,26.0,0.11,5.0,0.12,5.0,0.02,0.01,45.318806,1776330241000
1776330245.583,245.583,0.91,20.0,0.9,20.0,0.93,11.0,0.94,16.0,0.07,11.0,0.06,16.0,0.09,5.0,0.1,11.0,0.02,0.02,45.327488,1776330244000
1776330245.86,245.86,0.92,5.0,0.91,35.0,0.93,9.92,0.94,16.0,0.07,11.0,0.06,16.0,0.09,20.0,0.1,20.0,0.01,0.02,45.327488,1776330244000
1776330246.187,246.187,0.92,5.0,0.91,35.0,0.93,8.84,0.94,16.0,0.07,9.92,0.06,16.0,0.08,5.0,0.09,35.0,0.01,0.01,45.327488,1776330244000
1776330248.81,248.81,0.92,20.0,0.91,20.0,0.93,7.76,0.94,16.0,0.07,8.84,0.06,16.0,0.08,5.0,0.09,35.0,0.01,0.01,45.338676,1776330247000
1776330249.076,249.076,0.92,20.0,0.91,20.0,0.93,3.44,0.94,16.0,0.07,4.52,0.06,16.0,0.08,20.0,0.09,20.0,0.01,0.01,45.338676,1776330247000
