timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776274200.538,0.538,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.47,21.0,0.46,64.0,0.53,21.0,0.54,64.0,0.18,0.06,44.451254,1776274199000
1776274201.359,1.359,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.452555,1776274200000
1776274201.95,1.95,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.452739,1776274201000
1776274203.129,3.129,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.449124,1776274202000
1776274203.418,3.418,0.4,5.0,0.39,5.0,0.41,5.0,0.5,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,44.449124,1776274202000
1776274204.056,4.056,0.41,5.0,0.4,5.0,0.44,5.0,0.45,5.0,0.59,5.0,0.5,5.0,0.6,5.0,0.61,5.0,0.03,0.01,44.449124,1776274202000
1776274204.269,4.269,0.41,5.0,0.4,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.59,5.0,0.6,5.0,0.03,0.03,44.443577,1776274203000
1776274204.752,4.752,0.45,5.0,0.44,5.0,0.46,5.0,0.47,5.0,0.56,5.0,0.55,5.0,0.59,5.0,0.6,5.0,0.01,0.03,44.443577,1776274203000
1776274205.35,5.35,0.51,15.0,0.44,15.0,0.52,5.0,0.53,5.0,0.54,5.0,0.53,5.0,0.55,5.0,0.56,5.0,0.01,0.01,44.443577,1776274203000
1776274206.173,6.173,0.51,15.0,0.44,15.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,15.0,0.56,15.0,0.01,0.01,44.451364,1776274205000
1776274207.287,7.287,0.51,15.0,0.44,15.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,15.0,0.56,15.0,0.01,0.01,44.450056,1776274206000
1776274208.329,8.329,0.51,15.0,0.44,15.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,15.0,0.56,15.0,0.01,0.01,44.451333,1776274207000
