timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776166511.547,11.547,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.918213,1776166510000
1776166511.999,11.999,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.918213,1776166510000
1776166512.99,12.99,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.917808,1776166512000
1776166513.958,13.958,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.9183,1776166513000
1776166514.998,14.998,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.918314,1776166514000
1776166516.081,16.081,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.918271,1776166515000
1776166517.043,17.043,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.917136,1776166516000
1776166518.083,18.083,0.4,10.0,0.36,5.0,0.35,5.0,0.34,5.0,0.33,20.0,0.57,21.0,0.6,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.17,0.17,44.917222,1776166517000
1776166518.931,18.931,0.43,10.0,0.42,11.9,0.39,5.0,0.38,5.0,0.37,18.0,0.45,4.09,0.6,10.0,0.61,12.0,0.63,5.0,0.64,5.0,0.43,21.0,0.4,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.66,5.0,0.67,20.0,0.02,0.17,44.917222,1776166517000
1776166520.058,20.058,0.43,10.0,0.42,11.9,0.39,5.0,0.38,5.0,0.37,18.0,0.45,4.09,0.6,10.0,0.61,12.0,0.63,5.0,0.64,5.0,0.55,4.09,0.4,10.0,0.39,12.0,0.37,5.0,0.36,5.0,0.57,10.0,0.58,11.9,0.61,5.0,0.62,5.0,0.63,18.0,0.02,0.02,44.91705,1776166519000
