timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776161101.436,1.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.910099,1776161100000
1776161101.875,1.875,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.910099,1776161100000
1776161102.154,2.154,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.910005,1776161101000
1776161103.473,3.473,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.910064,1776161102000
1776161104.045,4.045,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.912619,1776161103000
1776161105.275,5.275,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.904153,1776161104000
1776161106.594,6.594,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.908168,1776161105000
1776161107.369,7.369,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.906872,1776161106000
1776161108.741,8.741,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.916714,1776161107000
1776161109.855,9.855,0.44,5.0,0.33,15.0,0.11,100.0,0.08,57.5,0.07,50.0,0.54,10.0,0.56,5.0,0.89,100.0,0.92,50.0,0.93,50.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.1,0.1,44.918314,1776161108000
1776161110.149,10.149,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.46,10.0,0.44,5.0,0.11,100.0,0.08,50.0,0.07,50.0,0.56,5.0,0.67,15.0,0.89,100.0,0.92,57.5,0.93,50.0,0.17,0.1,44.918314,1776161108000
1776161110.4,10.4,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.920802,1776161109000
1776161111.379,11.379,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.927814,1776161110000
1776161112.016,12.016,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.933521,1776161111000
1776161113.398,13.398,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.940728,1776161112000
1776161114.15,14.15,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.942173,1776161113000
1776161115.253,15.253,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943542,1776161114000
1776161116.599,16.599,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.942228,1776161115000
1776161116.956,16.956,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.942739,1776161116000
1776161118.197,18.197,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943443,1776161117000
1776161119.24,19.24,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943298,1776161118000
1776161120.49,20.49,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943298,1776161119000
1776161120.897,20.897,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943506,1776161120000
1776161122.07,22.07,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943506,1776161121000
1776161123.252,23.252,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.943584,1776161122000
1776161124.72,24.72,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.95916,1776161123000
1776161125.529,25.529,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.958365,1776161124000
1776161126.099,26.099,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.960657,1776161125000
1776161127.66,27.66,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.959835,1776161126000
1776161128.474,28.474,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.959379,1776161127000
1776161129.058,29.058,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.960145,1776161128000
1776161130.469,30.469,0.61,5.0,0.55,11.08,0.44,5.0,0.11,100.0,0.07,50.0,0.78,32.0,0.83,5.0,0.84,5.0,0.85,5.0,0.86,5.0,0.22,32.0,0.17,5.0,0.16,5.0,0.15,5.0,0.14,5.0,0.39,5.0,0.45,11.08,0.56,5.0,0.89,100.0,0.93,50.0,0.17,0.17,44.961172,1776161129000
