timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776159900.754,0.754,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.828763,1776159899000
1776159901.401,1.401,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.82716,1776159900000
1776159902.678,2.678,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.827006,1776159901000
1776159903.45,3.45,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.826589,1776159902000
1776159904.802,4.802,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.826757,1776159903000
1776159905.373,5.373,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.826426,1776159904000
1776159906.057,6.057,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.826193,1776159905000
1776159908.393,8.393,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.830298,1776159907000
1776159909.367,9.367,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.830812,1776159908000
1776159909.904,9.904,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.53,21.0,0.54,21.0,0.55,5.0,0.59,13.0,0.6,8.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,9.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,9.0,0.12,0.18,44.830812,1776159909000
