timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776301203.923,3.923,0.31,50.0,0.21,50.0,0.32,10.0,0.5,10.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,44.46805,1776301202000
1776301204.656,4.656,0.31,35.0,0.21,50.0,0.5,10.0,0.61,50.0,0.68,10.0,0.5,10.0,0.69,50.0,0.79,50.0,0.19,0.01,44.456799,1776301203000
1776301238.012,38.012,0.24,5.0,0.23,20.0,0.37,9.0,0.48,5.0,0.5,10.0,0.39,50.0,0.69,35.0,0.79,50.0,0.13,0.19,44.442016,1776301236000
1776301247.454,47.454,0.35,13.46,0.34,15.0,0.49,5.0,0.5,15.0,0.63,9.0,0.52,5.0,0.76,5.0,0.77,20.0,0.14,0.13,44.440487,1776301245000
1776301249.149,49.149,0.28,15.0,0.27,15.0,0.41,50.0,0.5,10.0,0.51,5.0,0.5,15.0,0.65,13.46,0.66,15.0,0.13,0.14,44.443084,1776301247000
1776301250.315,50.315,0.27,3.1,0.26,15.0,0.29,9.0,0.39,5.0,0.59,50.0,0.5,10.0,0.72,15.0,0.73,15.0,0.02,0.13,44.446125,1776301248000
1776301258.092,58.092,0.25,15.0,0.24,15.0,0.26,1.56,0.36,9.0,0.71,9.0,0.61,5.0,0.73,3.1,0.74,15.0,0.01,0.02,44.404731,1776301256000
1776301259.343,59.343,0.25,8.4,0.24,15.0,0.32,9.0,0.39,5.0,0.74,1.56,0.64,9.0,0.75,15.0,0.76,15.0,0.07,0.01,44.417288,1776301258000
1776301262.007,62.007,0.31,50.0,0.28,15.0,0.5,4.06,0.58,15.0,0.68,9.0,0.61,5.0,0.75,8.4,0.76,15.0,0.19,0.07,44.4202,1776301259000
1776301291.423,91.423,0.15,13.71,0.14,15.0,0.19,49.0,0.24,20.0,0.5,4.06,0.42,15.0,0.69,50.0,0.72,15.0,0.04,0.19,44.38754,1776301290000
1776301300.618,100.618,0.17,1.39,0.16,15.0,0.18,51.0,0.19,9.0,0.81,49.0,0.76,20.0,0.85,13.71,0.86,15.0,0.01,0.04,44.384669,1776301299000
1776301304.532,104.532,0.16,5.8,0.15,13.71,0.18,51.0,0.19,9.0,0.82,51.0,0.81,9.0,0.83,1.39,0.84,15.0,0.02,0.01,44.386674,1776301303000
1776301326.369,126.369,0.1,13.88,0.09,15.0,0.16,57.0,0.18,15.0,0.82,51.0,0.81,9.0,0.84,5.8,0.85,13.71,0.06,0.02,44.375985,1776301324000
1776301344.233,144.233,0.04,20.0,0.03,20.0,0.11,15.0,0.12,15.0,0.84,57.0,0.82,15.0,0.9,13.88,0.91,15.0,0.07,0.06,44.361355,1776301343000
1776301351.578,151.578,0.04,16.87,0.03,20.0,0.05,55.0,0.08,15.0,0.89,15.0,0.88,15.0,0.96,20.0,0.97,20.0,0.01,0.07,44.353472,1776301350000
1776301353.239,153.239,0.04,0.82,0.03,20.0,0.05,55.0,0.07,15.0,0.95,55.0,0.92,15.0,0.96,16.87,0.97,20.0,0.01,0.01,44.348653,1776301352000
1776301355.278,155.278,0.03,20.0,0.02,35.0,0.04,15.0,0.05,55.0,0.95,55.0,0.93,15.0,0.96,0.82,0.97,20.0,0.01,0.01,44.342879,1776301354000
1776301363.289,163.289,0.02,35.0,0.01,90.0,0.04,35.0,0.05,65.0,0.96,15.0,0.95,55.0,0.97,20.0,0.98,35.0,0.02,0.01,44.3306,1776301362000
1776301376.187,176.187,0.01,90.0,,,0.03,20.0,0.04,35.0,0.96,35.0,0.95,65.0,0.98,35.0,0.99,90.0,0.02,0.02,44.328643,1776301375000
1776301378.205,178.205,0.02,2.51,0.01,90.0,0.03,5.0,0.04,20.0,0.97,20.0,0.96,35.0,0.99,90.0,,,0.01,0.02,44.330891,1776301377000
1776301380.586,180.586,0.01,62.51,,,0.03,5.0,0.04,20.0,0.97,5.0,0.96,20.0,0.98,2.51,0.99,90.0,0.02,0.01,44.334298,1776301379000
1776301425.219,225.219,0.02,15.0,0.01,61.49,0.04,20.0,0.05,50.0,0.97,5.0,0.96,20.0,0.99,61.49,,,0.02,0.02,44.368006,1776301424000
1776301426.645,226.645,0.02,15.0,0.01,61.49,0.04,20.0,0.05,50.0,0.96,20.0,0.95,50.0,0.98,15.0,0.99,61.49,0.02,0.02,44.372738,1776301425000
1776301428.612,228.612,0.02,15.0,0.01,61.49,0.04,20.0,0.05,50.0,0.96,20.0,0.95,50.0,0.98,15.0,0.99,61.49,0.02,0.02,44.379085,1776301427000
1776301446.219,246.219,0.01,45.47,,,0.02,20.0,0.03,15.0,0.96,20.0,0.95,50.0,0.98,15.0,0.99,61.49,0.01,0.02,44.375591,1776301444000
1776301446.656,246.656,0.01,35.36,,,0.02,20.0,0.03,15.0,0.98,20.0,0.97,15.0,0.99,45.47,,,0.01,0.01,44.376169,1776301445000
