timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776240301.538,1.538,0.11,100.0,0.08,100.0,0.89,100.0,0.92,100.0,0.11,100.0,0.08,100.0,0.56,200.0,0.89,100.0,0.78,0.45,43.519096,1776236446000
1776240301.862,1.862,0.11,100.0,0.08,100.0,0.89,100.0,0.92,100.0,0.11,100.0,0.08,100.0,0.89,100.0,0.92,100.0,0.78,0.78,43.519096,1776236446000
1776240347.634,47.634,0.33,4.08,0.27,15.0,0.5,10.0,0.72,15.0,0.11,100.0,0.08,100.0,0.89,100.0,0.92,100.0,0.17,0.78,43.519096,1776236446000
1776240349.477,49.477,0.38,5.0,0.37,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.28,15.0,0.67,4.08,0.73,15.0,0.24,0.17,43.519096,1776236446000
1776240362.973,62.973,0.5,10.0,0.4,200.0,0.53,15.0,0.54,20.0,0.38,5.0,0.37,5.0,0.62,5.0,0.63,5.0,0.03,0.24,43.519096,1776236446000
1776240363.535,63.535,0.5,4.9,0.44,200.0,0.51,10.0,0.52,15.0,0.47,15.0,0.46,20.0,0.5,10.0,0.6,200.0,0.01,0.03,43.519096,1776236446000
1776240364.423,64.423,0.5,4.9,0.44,200.0,0.51,13.0,0.52,25.0,0.49,10.0,0.48,15.0,0.5,4.9,0.56,200.0,0.01,0.01,43.519096,1776236446000
1776240365.228,65.228,0.44,200.0,0.35,15.0,0.49,5.1,0.51,41.0,0.49,13.0,0.48,25.0,0.5,4.9,0.56,200.0,0.05,0.01,43.519096,1776236446000
1776240415.486,115.486,0.51,5.0,0.5,5.0,0.68,15.0,0.69,15.0,0.51,5.1,0.49,41.0,0.56,200.0,0.65,15.0,0.17,0.05,43.519096,1776236446000
1776240424.141,124.141,0.35,15.0,0.34,15.0,0.5,8.0,0.58,15.0,0.32,15.0,0.31,15.0,0.49,5.0,0.5,5.0,0.15,0.17,43.519096,1776236446000
1776240439.54,139.54,0.58,1.79,0.45,15.0,0.68,15.0,0.69,15.0,0.5,8.0,0.42,15.0,0.65,10.43,0.66,15.0,0.1,0.15,43.519096,1776236446000
1776240521.487,221.487,0.13,15.0,0.12,15.0,0.21,19.76,0.22,15.0,0.32,15.0,0.31,15.0,0.42,1.79,0.55,15.0,0.08,0.1,43.519096,1776236446000
1776240534.737,234.737,0.08,6.07,0.07,15.0,0.13,15.0,0.14,15.0,0.79,19.76,0.78,15.0,0.87,15.0,0.88,15.0,0.05,0.08,43.519096,1776236446000
1776240542.178,242.178,0.02,14.0,0.01,305.0,0.07,15.0,0.08,15.0,0.87,15.0,0.86,15.0,0.92,6.07,0.93,15.0,0.05,0.05,43.519096,1776236446000
1776240544.968,244.968,0.01,275.0,,,0.03,15.0,0.04,15.0,0.93,15.0,0.92,15.0,0.98,14.0,0.99,305.0,0.02,0.05,43.519096,1776236446000
1776240546.551,246.551,0.01,238.98,,,0.02,15.0,0.03,15.0,0.97,15.0,0.96,15.0,0.99,273.98,,,0.01,0.02,43.519096,1776236446000
1776240560.701,260.701,0.02,13.97,0.01,153.98,0.06,15.0,0.07,15.0,0.98,15.0,0.97,15.0,0.99,238.98,,,0.04,0.01,43.519096,1776236446000
1776240560.951,260.951,0.03,13.96,0.02,3.74,0.06,15.0,0.07,15.0,0.94,15.0,0.93,15.0,0.98,3.74,0.99,153.98,0.03,0.04,43.519096,1776236446000
1776240563.097,263.097,0.02,6.46,0.01,148.48,0.05,15.0,0.06,15.0,0.94,15.0,0.93,15.0,0.99,148.48,,,0.03,0.05,43.519096,1776236446000
1776240570.492,270.492,0.01,167.77,,,0.03,15.0,0.04,15.0,0.95,15.0,0.94,15.0,0.98,6.46,0.99,148.48,0.02,0.03,43.519096,1776236446000
1776240572.308,272.308,0.01,167.77,,,0.03,15.0,0.04,15.0,0.97,15.0,0.96,15.0,0.99,167.77,,,0.02,0.02,43.519096,1776236446000
1776240577.528,277.528,0.01,145.62,,,0.09,36.0,0.7,100.0,0.97,15.0,0.96,15.0,0.99,167.77,,,0.08,0.02,43.519096,1776236446000
1776240582.525,282.525,0.01,125.41,,,0.09,36.0,0.7,100.0,0.91,36.0,0.3,100.0,0.99,145.62,,,0.08,0.08,43.519096,1776236446000
1776240585.929,285.929,0.01,114.69,,,0.1,10.0,0.7,100.0,0.91,36.0,0.3,100.0,0.99,125.41,,,0.09,0.08,43.519096,1776236446000
1776240593.771,293.771,,,,,0.01,785.31,0.09,10.0,0.9,10.0,0.3,100.0,0.99,114.69,,,,0.09,43.519096,1776236446000
1776240599.317,299.317,,,,,0.01,200.56,0.09,10.0,0.99,785.31,0.91,10.0,,,,,,,43.519096,1776236446000
