timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776236701.513,1.513,0.11,100.0,0.08,50.0,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,50.0,0.78,0.78,43.519096,1776236446000
1776236701.838,1.838,0.11,100.0,0.08,50.0,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,50.0,0.78,0.78,43.519096,1776236446000
1776236748.001,48.001,0.22,5.0,0.21,15.0,0.25,13.0,0.3,5.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,50.0,0.03,0.78,43.519096,1776236446000
1776236751.778,51.778,0.23,15.0,0.22,15.0,0.24,8.95,0.31,10.0,0.75,13.0,0.7,5.0,0.78,5.0,0.79,15.0,0.01,0.03,43.519096,1776236446000
1776236756.46,56.46,0.26,15.0,0.25,15.0,0.28,4.82,0.3,9.0,0.76,8.95,0.69,10.0,0.77,15.0,0.78,15.0,0.02,0.01,43.519096,1776236446000
1776236805.441,105.441,0.15,3.9,0.14,15.0,0.17,14.0,0.18,10.0,0.72,4.82,0.7,9.0,0.74,15.0,0.75,15.0,0.02,0.02,43.519096,1776236446000
1776236810.357,110.357,0.15,0.69,0.14,15.0,0.17,14.0,0.18,10.0,0.83,14.0,0.82,10.0,0.85,3.9,0.86,15.0,0.02,0.02,43.519096,1776236446000
1776236815.19,115.19,0.12,15.0,0.11,15.0,0.17,24.0,0.19,5.0,0.83,14.0,0.82,10.0,0.85,0.69,0.86,15.0,0.05,0.02,43.519096,1776236446000
1776236816.489,116.489,0.12,15.0,0.11,15.0,0.17,19.0,0.18,5.0,0.83,24.0,0.81,5.0,0.88,15.0,0.89,15.0,0.05,0.05,43.519096,1776236446000
1776236818.101,118.101,0.12,15.0,0.11,15.0,0.17,19.0,0.19,5.0,0.83,19.0,0.82,5.0,0.88,15.0,0.89,15.0,0.05,0.05,43.519096,1776236446000
1776236821.114,121.114,0.12,15.0,0.11,15.0,0.17,9.0,0.18,10.0,0.83,19.0,0.81,5.0,0.88,15.0,0.89,15.0,0.05,0.05,43.519096,1776236446000
1776236829.529,129.529,0.05,10.0,0.04,20.0,0.11,30.0,0.12,15.0,0.83,9.0,0.82,10.0,0.88,15.0,0.89,15.0,0.06,0.05,43.519096,1776236446000
1776236830.823,130.823,0.06,13.4,0.05,10.0,0.11,30.0,0.12,15.0,0.89,30.0,0.88,15.0,0.95,10.0,0.96,20.0,0.05,0.06,43.519096,1776236446000
1776236832.739,132.739,0.06,2.76,0.05,10.0,0.11,30.0,0.12,15.0,0.89,30.0,0.88,15.0,0.94,13.4,0.95,10.0,0.05,0.05,43.519096,1776236446000
1776236851.803,151.803,0.04,20.0,0.03,15.0,0.05,35.0,0.08,19.0,0.89,30.0,0.88,15.0,0.94,2.76,0.95,10.0,0.01,0.05,43.519096,1776236446000
1776236852.773,152.773,0.04,20.0,0.03,15.0,0.05,20.0,0.11,15.0,0.95,35.0,0.92,19.0,0.96,20.0,0.97,15.0,0.01,0.01,43.519096,1776236446000
1776236855.447,155.447,0.04,20.0,0.03,15.0,0.12,15.0,0.13,25.0,0.95,20.0,0.89,15.0,0.96,20.0,0.97,15.0,0.08,0.01,43.519096,1776236446000
1776236906.358,206.358,0.18,11.0,0.1,15.0,0.33,15.0,0.34,15.0,0.88,15.0,0.87,25.0,0.96,20.0,0.97,15.0,0.15,0.08,43.519096,1776236446000
1776236912.673,212.673,0.18,6.0,0.08,15.0,0.2,15.0,0.21,47.0,0.67,15.0,0.66,15.0,0.82,11.0,0.9,15.0,0.02,0.15,43.519096,1776236446000
1776236913.029,213.029,0.18,0.93,0.08,15.0,0.19,15.0,0.2,15.0,0.8,15.0,0.79,47.0,0.82,6.0,0.92,15.0,0.01,0.02,43.519096,1776236446000
1776236940.936,240.936,0.09,15.0,0.08,15.0,0.19,43.0,0.2,15.0,0.81,15.0,0.8,15.0,0.82,0.93,0.92,15.0,0.1,0.01,43.519096,1776236446000
1776236943.717,243.717,0.08,10.0,0.07,15.0,0.13,15.0,0.14,15.0,0.81,43.0,0.8,15.0,0.91,15.0,0.92,15.0,0.05,0.1,43.519096,1776236446000
1776236944.277,244.277,0.08,4.0,0.07,15.0,0.13,15.0,0.14,15.0,0.87,15.0,0.86,15.0,0.92,10.0,0.93,15.0,0.05,0.05,43.519096,1776236446000
1776236947.224,247.224,0.04,1.07,0.03,15.0,0.08,15.0,0.09,15.0,0.87,15.0,0.86,15.0,0.92,4.0,0.93,15.0,0.04,0.05,43.519096,1776236446000
1776236948.522,248.522,0.04,1.07,0.03,15.0,0.07,15.0,0.08,20.0,0.92,15.0,0.91,15.0,0.96,1.07,0.97,15.0,0.03,0.04,43.519096,1776236446000
1776236962.835,262.835,0.03,9.49,0.02,25.0,0.07,15.0,0.08,15.0,0.93,15.0,0.92,20.0,0.96,1.07,0.97,15.0,0.04,0.03,43.519096,1776236446000
1776236963.44,263.44,0.13,18.85,0.04,15.0,0.62,44.0,0.63,15.0,0.93,15.0,0.92,15.0,0.97,9.49,0.98,25.0,0.49,0.04,43.519096,1776236446000
1776236963.935,263.935,0.3,162.0,0.13,18.85,0.85,96.5,0.96,20.0,0.38,36.01,0.37,15.0,0.87,18.85,0.96,15.0,0.55,0.49,43.519096,1776236446000
1776236964.406,264.406,0.13,18.85,0.05,15.0,0.7,213.09,0.95,67.0,0.3,99.09,0.04,20.0,0.7,152.0,0.87,18.85,0.57,0.4,43.519096,1776236446000
1776236964.939,264.939,0.13,15.43,0.06,15.0,0.7,215.96,0.96,20.0,0.3,213.09,0.05,67.0,0.87,15.43,0.95,15.0,0.57,0.57,43.519096,1776236446000
1776236965.537,265.537,0.13,1.09,0.05,15.0,0.7,134.0,0.85,100.0,0.3,215.96,0.04,20.0,0.87,5.43,0.94,15.0,0.57,0.57,43.519096,1776236446000
1776236967.434,267.434,0.05,15.0,0.04,1.09,0.85,276.5,0.91,15.0,0.3,134.0,0.15,100.0,0.96,1.09,0.97,9.49,0.8,0.66,43.519096,1776236446000
1776236968.132,268.132,0.07,11.08,0.05,15.0,0.85,276.5,0.9,15.0,0.15,276.5,0.09,15.0,0.95,15.0,0.96,1.09,0.78,0.8,43.519096,1776236446000
1776236969.126,269.126,0.07,26.08,0.06,15.0,0.16,8.01,0.85,96.5,0.15,276.5,0.1,15.0,0.93,11.08,0.95,15.0,0.09,0.78,43.519096,1776236446000
1776236974.247,274.247,0.09,15.0,0.08,15.0,0.11,16.94,0.15,8.01,0.84,8.01,0.15,96.5,0.93,26.08,0.94,15.0,0.02,0.09,43.519096,1776236446000
1776236986.25,286.25,0.02,1.22,0.01,150.0,0.11,16.94,0.14,8.01,0.89,16.94,0.85,8.01,0.91,15.0,0.92,15.0,0.09,0.02,43.519096,1776236446000
1776236987.331,287.331,0.02,0.19,0.01,150.0,0.11,16.94,0.14,8.01,0.89,16.94,0.86,8.01,0.98,1.22,0.99,150.0,0.09,0.09,43.519096,1776236446000
1776236989.546,289.546,0.01,149.17,,,0.11,16.94,0.14,8.01,0.89,16.94,0.86,8.01,0.98,0.19,0.99,150.0,0.1,0.09,43.519096,1776236446000
1776236990.856,290.856,,,,,0.01,850.83,0.11,16.94,0.89,16.94,0.86,8.01,0.99,149.17,,,,0.1,43.519096,1776236446000
1776236999.474,299.474,,,,,0.01,1192.66,0.11,16.94,0.99,850.83,0.89,16.94,,,,,,,43.519096,1776236446000
