timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776265800.917,0.917,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.493357,1776265800000
1776265802.016,2.016,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.492538,1776265801000
1776265803.065,3.065,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.492016,1776265802000
1776265804.107,4.107,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.483243,1776265803000
1776265805.121,5.121,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.488513,1776265804000
1776265806.218,6.218,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.494599,1776265805000
1776265807.212,7.212,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.502827,1776265806000
1776265808.158,8.158,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.506455,1776265807000
1776265809.18,9.18,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.503604,1776265808000
1776265810.034,10.034,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.501194,1776265809000
1776265813.948,13.948,0.51,160.0,0.5,20.0,0.53,0.54,0.54,5.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.02,0.09,44.503782,1776265813000
1776265821.286,21.286,0.51,156.83,0.5,25.0,0.53,0.54,0.54,5.0,0.47,0.54,0.46,5.0,0.49,160.0,0.5,20.0,0.02,0.02,44.496877,1776265820000
1776265831.269,31.269,0.51,137.49,0.5,20.0,0.52,5.0,0.53,5.0,0.47,0.54,0.46,5.0,0.49,156.83,0.5,25.0,0.01,0.02,44.482272,1776265830000
1776265834.069,34.069,0.51,135.44,0.5,25.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,137.49,0.5,20.0,0.01,0.01,44.482565,1776265833000
1776265835.581,35.581,0.51,129.79,0.5,25.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,135.44,0.5,25.0,0.01,0.01,44.477792,1776265834000
1776265849.852,49.852,0.51,119.79,0.5,20.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,129.79,0.5,25.0,0.01,0.01,44.483712,1776265848000
1776265852.714,52.714,0.51,69.79,0.5,20.0,0.52,47.0,0.53,5.0,0.48,5.0,0.47,5.0,0.49,119.79,0.5,20.0,0.01,0.01,44.480489,1776265851000
1776265853.546,53.546,0.51,54.33,0.5,20.0,0.52,57.0,0.53,5.0,0.48,47.0,0.47,5.0,0.49,59.79,0.5,20.0,0.01,0.01,44.478747,1776265852000
1776265854.254,54.254,0.51,38.12,0.5,20.0,0.52,47.0,0.53,5.0,0.48,57.0,0.47,5.0,0.49,54.33,0.5,20.0,0.01,0.01,44.478747,1776265852000
1776265856.44,56.44,0.51,5.93,0.5,20.0,0.52,47.0,0.53,5.0,0.48,47.0,0.47,5.0,0.49,11.91,0.5,20.0,0.01,0.01,44.472121,1776265855000
1776265856.815,56.815,0.51,0.82,0.5,20.0,0.52,52.0,0.53,10.0,0.48,47.0,0.47,5.0,0.49,5.93,0.5,20.0,0.01,0.01,44.472121,1776265855000
