timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776239701.756,1.756,0.44,5.0,0.11,100.0,0.56,5.0,0.89,100.0,0.44,5.0,0.11,100.0,0.56,5.0,0.89,100.0,0.12,0.12,43.519096,1776236446000
1776239702.08,2.08,0.44,5.0,0.11,100.0,0.56,5.0,0.89,100.0,0.44,5.0,0.11,100.0,0.56,5.0,0.89,100.0,0.12,0.12,43.519096,1776236446000
1776239741.413,41.413,0.34,10.0,0.31,5.0,0.51,10.0,0.55,5.0,0.44,5.0,0.11,100.0,0.56,5.0,0.89,100.0,0.17,0.12,43.519096,1776236446000
1776239817.627,117.627,0.35,0.43,0.34,20.0,0.49,10.0,0.53,70.0,0.49,10.0,0.45,5.0,0.66,10.0,0.69,5.0,0.14,0.17,43.519096,1776236446000
1776239861.308,161.308,0.35,15.0,0.34,86.0,0.53,64.39,0.56,5.0,0.51,10.0,0.47,70.0,0.65,0.43,0.66,20.0,0.18,0.14,43.519096,1776236446000
1776239861.687,161.687,0.36,15.0,0.35,15.0,0.53,29.39,0.56,5.0,0.47,39.39,0.44,5.0,0.65,15.0,0.66,86.0,0.17,0.18,43.519096,1776236446000
1776239862.019,162.019,0.36,77.0,0.35,15.0,0.53,19.39,0.56,5.0,0.47,29.39,0.44,5.0,0.64,15.0,0.65,15.0,0.17,0.17,43.519096,1776236446000
1776239866.459,166.459,0.44,15.0,0.43,15.0,0.56,5.0,0.7,10.0,0.47,19.39,0.44,5.0,0.64,77.0,0.65,15.0,0.12,0.17,43.519096,1776236446000
1776239872.945,172.945,0.54,15.0,0.53,15.0,0.65,10.0,0.71,15.0,0.44,5.0,0.3,10.0,0.56,15.0,0.57,15.0,0.11,0.12,43.519096,1776236446000
1776239907.763,207.763,0.85,15.0,0.84,15.0,0.91,4.01,0.92,15.0,0.35,10.0,0.29,15.0,0.46,15.0,0.47,15.0,0.06,0.11,43.519096,1776236446000
1776239947.144,247.144,0.94,15.0,0.93,15.0,0.96,1.87,0.97,15.0,0.09,4.01,0.08,15.0,0.15,15.0,0.16,15.0,0.02,0.06,43.519096,1776236446000
1776239956.344,256.344,0.97,15.0,0.96,15.0,0.98,7.95,0.99,265.0,0.03,15.0,0.02,25.0,0.06,15.0,0.07,15.0,0.01,0.03,43.519096,1776236446000
1776239956.924,256.924,0.97,15.0,0.96,15.0,0.99,252.95,,,0.02,7.95,0.01,265.0,0.03,15.0,0.04,15.0,0.02,0.01,43.519096,1776236446000
1776239960.396,260.396,0.97,15.0,0.96,15.0,0.99,251.93,,,0.01,252.95,,,0.03,15.0,0.04,15.0,0.02,0.02,43.519096,1776236446000
1776239963.164,263.164,0.98,15.0,0.97,15.0,0.99,245.44,,,0.01,251.93,,,0.03,15.0,0.04,15.0,0.01,0.02,43.519096,1776236446000
1776239986.378,286.378,0.87,12.0,0.3,100.0,0.99,129.42,,,0.01,245.44,,,0.02,15.0,0.03,15.0,0.12,0.01,43.519096,1776236446000
1776239987.765,287.765,0.87,12.0,0.3,100.0,0.99,121.3,,,0.01,129.42,,,0.13,12.0,0.7,100.0,0.12,0.12,43.519096,1776236446000
1776239992.146,292.146,0.3,100.0,0.04,5.0,0.99,116.3,,,0.01,121.3,,,0.13,12.0,0.7,100.0,0.69,0.12,43.519096,1776236446000
1776239995.589,295.589,0.3,100.0,0.04,5.0,0.99,99.59,,,0.01,110.3,,,0.7,100.0,0.96,5.0,0.69,0.69,43.519096,1776236446000
1776239995.973,295.973,0.3,100.0,0.04,5.0,0.99,62.43,,,0.01,84.43,,,0.7,100.0,0.96,5.0,0.69,0.69,43.519096,1776236446000
1776239996.462,296.462,0.04,5.0,0.03,35.0,0.99,39.32,,,0.01,40.43,,,0.7,100.0,0.96,5.0,0.95,0.69,43.519096,1776236446000
1776239997.747,297.747,0.04,5.0,0.03,35.0,0.99,38.21,,,0.01,39.32,,,0.96,5.0,0.97,35.0,0.95,0.95,43.519096,1776236446000
1776239998.037,298.037,0.04,5.0,0.03,35.0,0.99,33.16,,,0.01,38.21,,,0.96,5.0,0.97,35.0,0.95,0.95,43.519096,1776236446000
1776239999.437,299.437,0.99,223.09,0.61,6.0,,,,,,,,,0.96,5.0,0.97,35.0,,,43.519096,1776236446000
