timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776358806.2,6.2,0.52,5.0,0.51,5.0,0.53,3.11,0.54,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,43.9952,1776358804000
1776358806.556,6.556,0.52,5.0,0.51,5.0,0.53,1.15,0.54,5.0,0.47,3.11,0.46,5.0,0.48,5.0,0.49,5.0,0.01,0.01,43.995986,1776358805000
1776358814.035,14.035,0.53,5.0,0.52,5.0,0.55,2.83,0.56,5.0,0.47,1.15,0.46,5.0,0.48,5.0,0.49,5.0,0.02,0.01,44.004818,1776358812000
1776358817.939,17.939,0.56,5.0,0.55,5.0,0.57,2.91,0.58,5.0,0.45,2.83,0.44,5.0,0.47,5.0,0.48,5.0,0.01,0.02,44.006458,1776358816000
1776358825.575,25.575,0.7,5.0,0.69,5.0,0.74,8.0,0.75,13.0,0.43,2.91,0.42,5.0,0.44,5.0,0.45,5.0,0.04,0.01,44.010742,1776358824000
1776358826.472,26.472,0.69,5.0,0.68,5.0,0.72,5.0,0.73,5.0,0.26,8.0,0.25,13.0,0.3,5.0,0.31,5.0,0.03,0.04,44.010052,1776358825000
1776358828.497,28.497,0.69,5.0,0.68,5.0,0.71,5.0,0.72,5.0,0.28,5.0,0.27,5.0,0.31,5.0,0.32,5.0,0.02,0.03,44.035821,1776358827000
1776358828.823,28.823,0.7,1.13,0.69,5.0,0.71,5.0,0.72,5.0,0.29,5.0,0.28,5.0,0.31,5.0,0.32,5.0,0.01,0.02,44.035821,1776358827000
1776358845.048,45.048,0.72,20.0,0.71,5.0,0.75,4.8,0.76,5.0,0.29,5.0,0.28,5.0,0.3,1.13,0.31,5.0,0.03,0.01,44.05552,1776358843000
1776358845.43,45.43,0.74,5.0,0.73,5.0,0.76,5.0,0.77,20.0,0.25,4.8,0.24,5.0,0.28,20.0,0.29,5.0,0.02,0.03,44.05552,1776358843000
1776358857.005,57.005,0.69,5.0,0.68,5.0,0.71,1.74,0.72,20.0,0.24,5.0,0.23,20.0,0.26,5.0,0.27,5.0,0.02,0.02,44.034007,1776358855000
1776358857.269,57.269,0.7,1.26,0.69,5.0,0.71,1.74,0.72,20.0,0.29,1.74,0.28,20.0,0.31,5.0,0.32,5.0,0.01,0.02,44.033961,1776358856000
1776358970.507,170.507,0.75,5.0,0.74,5.0,0.77,20.0,0.78,20.0,0.29,1.74,0.28,20.0,0.3,1.26,0.31,5.0,0.02,0.01,44.035239,1776358969000
1776358970.837,170.837,0.73,5.0,0.72,5.0,0.76,1.05,0.77,20.0,0.23,20.0,0.22,20.0,0.25,5.0,0.26,5.0,0.03,0.02,44.035239,1776358969000
1776358971.068,171.068,0.73,5.0,0.72,5.0,0.74,2.94,0.76,16.05,0.24,1.05,0.23,20.0,0.27,5.0,0.28,5.0,0.01,0.03,44.035239,1776358969000
