timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776273001.119,1.119,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.378699,1776273000000
1776273002.076,2.076,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.381141,1776273001000
1776273003.136,3.136,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.386354,1776273002000
1776273004.128,4.128,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.390716,1776273003000
1776273005.304,5.304,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.393163,1776273004000
1776273006.188,6.188,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.393067,1776273005000
1776273008.881,8.881,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.392388,1776273007000
1776273009.335,9.335,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.388506,1776273008000
1776273010.445,10.445,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.383071,1776273009000
1776273010.963,10.963,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,44.383071,1776273010000
1776273011.972,11.972,0.49,46.0,0.48,5.0,0.5,150.0,0.68,15.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.01,0.06,44.383071,1776273010000
1776273012.237,12.237,0.49,46.0,0.48,5.0,0.5,100.78,0.71,70.0,0.5,150.0,0.32,15.0,0.51,46.0,0.52,5.0,0.01,0.01,44.384624,1776273011000
1776273012.722,12.722,0.49,46.0,0.48,5.0,0.5,80.78,0.61,5.0,0.5,90.78,0.38,5.0,0.51,46.0,0.52,5.0,0.01,0.01,44.384624,1776273011000
1776273013.544,13.544,0.49,46.0,0.48,5.0,0.5,74.85,0.58,5.0,0.5,80.78,0.39,5.0,0.51,46.0,0.52,5.0,0.01,0.01,44.390993,1776273012000
1776273015.521,15.521,0.49,46.0,0.48,10.0,0.5,60.36,0.58,5.0,0.5,74.85,0.42,5.0,0.51,46.0,0.52,5.0,0.01,0.01,44.39861,1776273014000
1776273022.529,22.529,0.43,1.0,0.31,5.0,0.44,5.0,0.45,5.0,0.5,60.36,0.42,5.0,0.51,46.0,0.52,10.0,0.01,0.01,44.392353,1776273021000
1776273027.437,27.437,0.32,5.0,0.31,5.0,0.35,5.0,0.36,5.0,0.56,5.0,0.55,5.0,0.69,5.0,0.7,10.0,0.03,0.13,44.370699,1776273026000
1776273029.896,29.896,0.31,5.0,0.3,5.0,0.32,1.87,0.33,5.0,0.65,5.0,0.64,5.0,0.68,5.0,0.69,5.0,0.01,0.03,44.369611,1776273028000
1776273044.372,44.372,0.28,20.0,0.27,20.0,0.3,5.0,0.31,5.0,0.68,1.87,0.67,5.0,0.69,5.0,0.7,5.0,0.02,0.01,44.360352,1776273043000
1776273045.586,45.586,0.28,2.5,0.27,15.0,0.29,5.0,0.3,15.0,0.7,5.0,0.69,5.0,0.72,20.0,0.73,20.0,0.01,0.02,44.360685,1776273044000
1776273047.848,47.848,0.28,6.11,0.27,20.0,0.29,5.0,0.3,5.0,0.71,5.0,0.7,15.0,0.72,2.5,0.73,15.0,0.01,0.01,44.360663,1776273046000
