timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776326100.56,0.56,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.153695,1776326099000
1776326101.888,1.888,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.153695,1776326100000
1776326102.698,2.698,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.155281,1776326101000
1776326103.633,3.633,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.155281,1776326102000
1776326104.143,4.143,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.16,0.18,45.155281,1776326102000
1776326105.105,5.105,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.156166,1776326104000
1776326106.59,6.59,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.153708,1776326105000
1776326107.168,7.168,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.153708,1776326106000
1776326108.635,8.635,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.144052,1776326107000
1776326109.376,9.376,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.146802,1776326108000
1776326110.2,10.2,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.15223,1776326109000
1776326111.563,11.563,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.155019,1776326110000
1776326112.414,12.414,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.153604,1776326111000
1776326113.006,13.006,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.153175,1776326112000
1776326114.583,14.583,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.157952,1776326113000
1776326115.322,15.322,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.158647,1776326114000
1776326116.128,16.128,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.15923,1776326115000
1776326117.672,17.672,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.159975,1776326116000
1776326118.354,18.354,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.159976,1776326117000
1776326119.063,19.063,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.158814,1776326118000
1776326120.162,20.162,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.156877,1776326119000
1776326121.385,21.385,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.16125,1776326120000
1776326122.437,22.437,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.166529,1776326121000
1776326123.176,23.176,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.168416,1776326122000
1776326124.396,24.396,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.175311,1776326123000
1776326125.695,25.695,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.176765,1776326124000
1776326126.214,26.214,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.176786,1776326125000
1776326127.469,27.469,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.180603,1776326126000
1776326127.926,27.926,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.182181,1776326127000
1776326129.156,29.156,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.182534,1776326128000
1776326130.298,30.298,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.182262,1776326129000
1776326131.507,31.507,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.181484,1776326130000
1776326132.019,32.019,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.181182,1776326131000
1776326133.13,33.13,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.187621,1776326132000
1776326134.326,34.326,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.191294,1776326133000
1776326135.402,35.402,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.19047,1776326134000
1776326135.948,35.948,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.19047,1776326135000
1776326137.004,37.004,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.192485,1776326136000
1776326138.157,38.157,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.194261,1776326137000
1776326139.22,39.22,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.192822,1776326138000
1776326140.144,40.144,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.187023,1776326139000
1776326141.146,41.146,0.41,6.0,0.4,15.0,0.57,8.77,0.61,55.0,0.43,8.77,0.39,55.0,0.59,6.0,0.6,15.0,0.16,0.16,45.186864,1776326140000
