timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776311701.337,1.337,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936022,1776311700000
1776311702.368,2.368,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936206,1776311701000
1776311702.878,2.878,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936205,1776311702000
1776311703.944,3.944,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.937738,1776311703000
1776311705.157,5.157,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.937258,1776311704000
1776311706.291,6.291,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.933683,1776311705000
1776311707.327,7.327,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936488,1776311706000
1776311708.446,8.446,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936365,1776311707000
1776311709.085,9.085,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936365,1776311708000
1776311710.174,10.174,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.936365,1776311709000
1776311711.148,11.148,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.935413,1776311710000
1776311791.049,91.049,0.51,50.0,0.41,50.0,0.72,10.87,0.73,15.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.21,0.18,44.920008,1776311789000
1776311791.429,91.429,0.56,10.0,0.49,5.0,0.71,65.0,0.72,10.87,0.28,10.87,0.27,15.0,0.49,50.0,0.59,50.0,0.15,0.21,44.920008,1776311790000
1776311799.716,99.716,0.41,50.0,0.33,15.0,0.63,10.28,0.64,15.0,0.29,65.0,0.28,10.87,0.44,10.0,0.51,5.0,0.22,0.15,44.932908,1776311798000
1776311818.475,118.475,0.39,13.36,0.38,15.0,0.53,15.0,0.54,15.0,0.37,10.28,0.36,15.0,0.59,50.0,0.67,15.0,0.14,0.22,44.931832,1776311817000
1776311856.202,156.202,0.21,13.73,0.2,15.0,0.31,15.0,0.32,15.0,0.47,15.0,0.46,15.0,0.61,13.36,0.62,15.0,0.1,0.14,44.904468,1776311854000
1776311859.045,159.045,0.19,5.12,0.18,15.0,0.3,15.0,0.31,15.0,0.69,15.0,0.68,15.0,0.79,13.73,0.8,15.0,0.11,0.1,44.902545,1776311858000
1776311899.471,199.471,0.05,15.0,0.04,20.0,0.09,2.65,0.1,30.0,0.7,15.0,0.69,15.0,0.81,5.12,0.82,15.0,0.04,0.11,44.880252,1776311898000
