timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776263112.218,12.218,0.47,5.0,0.46,5.0,0.5,5.0,0.51,16.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.03,0.18,44.690681,1776263110000
1776263116.833,16.833,0.46,5.0,0.45,5.0,0.47,10.04,0.49,11.0,0.5,5.0,0.49,16.0,0.53,5.0,0.54,5.0,0.01,0.03,44.672095,1776263115000
1776263121.278,21.278,0.49,5.0,0.48,5.0,0.51,11.0,0.52,15.0,0.53,10.04,0.51,11.0,0.54,5.0,0.55,5.0,0.02,0.01,44.680927,1776263120000
1776263147.105,47.105,0.46,5.0,0.45,10.0,0.48,5.0,0.5,5.0,0.49,11.0,0.48,15.0,0.51,5.0,0.52,5.0,0.02,0.02,44.694223,1776263145000
1776263156.082,56.082,0.48,5.0,0.47,5.0,0.5,4.81,0.51,10.0,0.5,4.81,0.49,10.0,0.54,5.0,0.55,10.0,0.02,0.04,44.691688,1776263154000
1776263165.585,65.585,0.47,5.0,0.45,15.0,0.49,10.0,0.5,5.0,0.5,4.81,0.49,10.0,0.52,5.0,0.53,5.0,0.02,0.02,44.689683,1776263164000
1776263179.565,79.565,0.48,16.0,0.47,35.0,0.51,10.0,0.52,15.0,0.51,10.0,0.5,5.0,0.53,5.0,0.55,15.0,0.03,0.02,44.698685,1776263178000
1776263180.074,80.074,0.49,5.0,0.48,10.0,0.51,10.0,0.52,15.0,0.49,10.0,0.48,15.0,0.52,16.0,0.53,35.0,0.02,0.03,44.697986,1776263179000
1776263213.082,113.082,0.48,10.0,0.47,20.0,0.51,10.0,0.52,20.0,0.49,10.0,0.48,15.0,0.51,5.0,0.52,10.0,0.03,0.02,44.700532,1776263211000
1776263226.726,126.726,0.5,15.0,0.49,10.0,0.52,14.9,0.57,5.0,0.49,10.0,0.48,20.0,0.52,10.0,0.53,20.0,0.02,0.03,44.693829,1776263224000
1776263228.082,128.082,0.51,5.0,0.5,15.0,0.52,12.97,0.56,5.0,0.48,14.9,0.43,5.0,0.5,15.0,0.51,10.0,0.01,0.02,44.69433,1776263226000
1776263254.455,154.455,0.51,11.0,0.5,5.0,0.52,2.97,0.59,5.0,0.48,12.97,0.44,5.0,0.49,5.0,0.5,15.0,0.01,0.01,44.700357,1776263253000
1776263262.412,162.412,0.52,10.0,0.51,5.0,0.57,5.0,0.58,5.0,0.48,2.97,0.41,5.0,0.49,11.0,0.5,5.0,0.05,0.01,44.699048,1776263261000
1776263284.213,184.213,0.59,5.0,0.58,5.0,0.61,11.8,0.62,20.0,0.43,5.0,0.42,5.0,0.48,10.0,0.49,5.0,0.02,0.05,44.702551,1776263282000
1776263285.282,185.282,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.39,11.8,0.38,20.0,0.41,5.0,0.42,5.0,0.02,0.02,44.699899,1776263283000
1776263294.217,194.217,0.62,5.0,0.61,5.0,0.64,6.0,0.67,15.0,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.02,0.02,44.698453,1776263293000
1776263298.225,198.225,0.58,5.0,0.57,5.0,0.61,2.54,0.62,20.0,0.36,6.0,0.33,15.0,0.38,5.0,0.39,5.0,0.03,0.02,44.703576,1776263296000
1776263303.171,203.171,0.57,5.0,0.56,10.0,0.67,15.0,0.7,7.24,0.39,2.54,0.38,20.0,0.42,5.0,0.43,5.0,0.1,0.03,44.692852,1776263301000
1776263303.487,203.487,0.66,5.0,0.65,5.0,0.7,7.24,0.74,15.0,0.33,15.0,0.3,7.24,0.43,5.0,0.44,10.0,0.04,0.1,44.693962,1776263302000
1776263303.766,203.766,0.69,5.0,0.68,5.0,0.74,15.0,0.75,15.0,0.3,7.24,0.26,15.0,0.34,5.0,0.35,5.0,0.05,0.04,44.693962,1776263302000
1776263305.343,205.343,0.74,5.0,0.73,5.0,0.75,7.0,0.76,15.0,0.26,15.0,0.25,15.0,0.31,5.0,0.32,5.0,0.01,0.05,44.699602,1776263304000
1776263311.839,211.839,0.75,5.0,0.74,5.0,0.77,15.0,0.78,15.0,0.25,7.0,0.24,15.0,0.26,5.0,0.27,5.0,0.02,0.01,44.712741,1776263310000
1776263312.33,212.33,0.76,5.0,0.75,5.0,0.77,9.29,0.78,15.0,0.23,15.0,0.22,15.0,0.25,5.0,0.26,5.0,0.01,0.02,44.710724,1776263311000
1776263315.239,215.239,0.78,5.0,0.77,5.0,0.79,13.73,0.8,15.0,0.23,9.29,0.22,15.0,0.24,5.0,0.25,5.0,0.01,0.01,44.718432,1776263314000
1776263326.285,226.285,0.78,5.0,0.77,5.0,0.81,21.0,0.82,15.0,0.21,13.73,0.2,15.0,0.22,5.0,0.23,5.0,0.03,0.01,44.718841,1776263324000
1776263331.594,231.594,0.79,5.0,0.78,5.0,0.81,21.0,0.82,15.0,0.19,21.0,0.18,15.0,0.22,5.0,0.23,5.0,0.02,0.03,44.716971,1776263330000
1776263334.364,234.364,0.8,5.0,0.79,5.0,0.82,15.0,0.83,15.0,0.19,21.0,0.18,15.0,0.21,5.0,0.22,5.0,0.02,0.02,44.720528,1776263333000
1776263336.379,236.379,0.81,5.0,0.8,5.0,0.82,15.72,0.83,15.0,0.18,15.0,0.17,15.0,0.2,5.0,0.21,5.0,0.01,0.02,44.715708,1776263335000
1776263339.641,239.641,0.87,5.0,0.86,5.0,0.88,7.62,0.89,20.0,0.18,6.19,0.17,15.0,0.19,5.0,0.2,5.0,0.01,0.01,44.716068,1776263338000
1776263340.905,240.905,0.85,5.0,0.84,5.0,0.88,11.0,0.89,20.0,0.12,7.62,0.11,20.0,0.13,5.0,0.14,5.0,0.03,0.01,44.716366,1776263339000
1776263341.106,241.106,0.85,5.0,0.84,5.0,0.86,0.34,0.87,5.0,0.12,11.0,0.11,20.0,0.15,5.0,0.16,5.0,0.01,0.03,44.716366,1776263339000
1776263342.489,242.489,0.83,5.0,0.82,5.0,0.85,20.0,0.86,15.34,0.14,0.34,0.13,5.0,0.17,5.0,0.18,5.0,0.02,0.03,44.724428,1776263341000
1776263344.606,244.606,0.84,5.0,0.83,5.0,0.86,15.34,0.87,20.0,0.15,20.0,0.14,15.34,0.17,5.0,0.18,5.0,0.02,0.02,44.720144,1776263343000
1776263346.832,246.832,0.56,5.0,0.53,15.0,0.59,5.0,0.6,5.0,0.14,15.34,0.13,20.0,0.16,5.0,0.17,5.0,0.03,0.02,44.722148,1776263345000
1776263347.417,247.417,0.61,5.0,0.6,5.0,0.66,2.36,0.67,5.0,0.41,5.0,0.4,5.0,0.44,5.0,0.47,15.0,0.05,0.03,44.721704,1776263346000
1776263348.453,248.453,0.78,5.0,0.77,5.0,0.81,176.0,0.82,20.0,0.34,2.36,0.33,5.0,0.39,5.0,0.4,5.0,0.03,0.05,44.721704,1776263346000
