timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776277200.539,0.539,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.47,21.0,0.46,64.0,0.53,21.0,0.54,64.0,0.18,0.06,44.347937,1776276632000
1776277210.223,10.223,0.47,5.0,0.46,5.0,0.49,5.0,0.5,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,44.347937,1776276632000
1776277213.493,13.493,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.51,5.0,0.5,5.0,0.54,5.0,0.55,5.0,0.02,0.03,44.347937,1776276632000
1776277216.641,16.641,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.02,0.02,44.347937,1776276632000
1776277218.108,18.108,0.29,5.0,0.28,5.0,0.31,5.0,0.32,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,44.347937,1776276632000
1776277218.387,18.387,0.22,10.0,0.21,50.0,0.24,5.0,0.25,5.0,0.69,5.0,0.68,5.0,0.71,5.0,0.72,5.0,0.02,0.02,44.347937,1776276632000
1776277220.376,20.376,0.22,10.0,0.21,50.0,0.24,5.0,0.25,5.0,0.76,5.0,0.75,5.0,0.78,10.0,0.79,50.0,0.02,0.02,44.347937,1776276632000
1776277221.227,21.227,0.12,178.0,0.11,155.0,0.15,5.0,0.16,5.0,0.76,5.0,0.75,5.0,0.78,10.0,0.79,50.0,0.03,0.02,44.347937,1776276632000
1776277224.869,24.869,0.14,143.0,0.11,150.0,0.17,2.35,0.18,5.0,0.85,5.0,0.84,5.0,0.88,178.0,0.89,155.0,0.03,0.03,44.347937,1776276632000
1776277247.287,47.287,0.14,156.83,0.13,15.0,0.15,5.0,0.16,5.0,0.83,2.35,0.82,5.0,0.86,143.0,0.89,150.0,0.01,0.03,44.347937,1776276632000
