timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776300601.137,1.137,0.41,5.0,0.33,5.0,0.59,5.0,0.67,5.0,0.41,5.0,0.33,5.0,0.59,5.0,0.67,5.0,0.18,0.18,44.394966,1776300600000
1776300605.476,5.476,0.55,10.0,0.41,50.0,0.64,5.0,0.65,5.0,0.41,5.0,0.33,5.0,0.59,5.0,0.67,5.0,0.09,0.18,44.395142,1776300604000
1776300631.372,31.372,0.61,50.0,0.56,5.0,0.67,0.56,0.83,5.0,0.36,5.0,0.35,5.0,0.45,10.0,0.59,50.0,0.06,0.09,44.415261,1776300629000
1776300636.297,36.297,0.75,15.0,0.65,5.0,0.83,13.39,0.84,15.0,0.17,5.0,0.16,5.0,0.3,14.44,0.39,50.0,0.08,0.13,44.444786,1776300635000
1776300711.633,111.633,0.88,15.0,0.87,30.0,0.93,13.92,0.94,15.0,0.17,13.39,0.16,15.0,0.25,15.0,0.35,5.0,0.05,0.08,44.466363,1776300704000
1776300739.997,139.997,0.95,20.0,0.94,15.0,0.96,3.95,0.97,5.0,0.07,13.92,0.06,15.0,0.12,15.0,0.13,30.0,0.01,0.05,44.480985,1776300738000
1776300765.879,165.879,0.95,15.0,0.94,15.0,0.96,2.9,0.97,5.0,0.04,3.95,0.03,5.0,0.05,20.0,0.06,15.0,0.01,0.01,44.490603,1776300764000
1776300775.747,175.747,0.95,20.0,0.94,15.0,0.97,5.0,0.98,20.0,0.04,2.9,0.03,5.0,0.05,15.0,0.06,15.0,0.02,0.01,44.492366,1776300774000
1776300777.321,177.321,0.96,20.0,0.95,20.0,0.98,20.0,0.99,85.0,0.03,5.0,0.02,20.0,0.05,20.0,0.06,15.0,0.02,0.02,44.493049,1776300776000
1776300779.514,179.514,0.97,20.0,0.96,20.0,0.99,70.0,,,0.02,20.0,0.01,85.0,0.04,20.0,0.05,20.0,0.02,0.02,44.493721,1776300778000
1776300780.546,180.546,0.98,15.0,0.97,20.0,0.99,55.0,,,0.01,70.0,,,0.03,20.0,0.04,20.0,0.01,0.02,44.493628,1776300779000
1776300781.111,181.111,0.98,20.0,0.97,20.0,0.99,2.25,,,0.01,55.0,,,0.02,15.0,0.03,20.0,0.01,0.01,44.49346,1776300780000
1776300844.488,244.488,0.99,990.04,0.98,26.22,,,,,0.01,2.25,,,0.02,20.0,0.03,20.0,,0.01,44.529194,1776300843000

# RESULT,winner=Up,slug=hype-updown-5m-1776300600,ticks=13
