timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776320426.443,26.443,0.21,50.0,0.17,5.0,0.43,2.77,0.44,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.22,0.18,45.377233,1776320424000
1776320543.706,143.706,0.4,15.0,0.39,15.0,0.61,45.13,0.62,15.0,0.57,2.77,0.56,5.0,0.79,50.0,0.83,5.0,0.21,0.22,45.386637,1776320542000
1776320599.762,199.762,0.22,11.92,0.21,15.0,0.31,50.0,0.33,15.0,0.39,45.13,0.38,15.0,0.6,15.0,0.61,15.0,0.09,0.21,45.366361,1776320598000
1776320612.736,212.736,0.04,18.95,0.03,20.0,0.08,15.0,0.09,15.0,0.69,50.0,0.67,15.0,0.78,11.92,0.79,15.0,0.04,0.09,45.341072,1776320611000
1776320614.699,214.699,0.03,17.95,0.02,30.0,0.07,15.0,0.08,15.0,0.92,15.0,0.91,15.0,0.96,18.95,0.97,20.0,0.04,0.04,45.326002,1776320613000
1776320616.553,216.553,0.03,11.91,0.02,30.0,0.07,15.0,0.08,15.0,0.93,15.0,0.92,15.0,0.97,12.95,0.98,30.0,0.04,0.04,45.324461,1776320615000
1776320625.581,225.581,0.11,65.0,0.1,15.0,0.13,15.3,0.31,50.0,0.93,15.0,0.92,15.0,0.97,11.91,0.98,30.0,0.02,0.04,45.336175,1776320624000
1776320626.388,226.388,0.11,63.87,0.1,15.0,0.13,15.3,0.38,15.0,0.87,15.3,0.69,50.0,0.89,65.0,0.9,15.0,0.02,0.02,45.338384,1776320625000
1776320628.514,228.514,0.12,15.0,0.11,63.87,0.13,4.03,0.36,15.0,0.87,15.3,0.62,15.0,0.89,63.87,0.9,15.0,0.01,0.02,45.35938,1776320627000
1776320641.836,241.836,0.12,11.25,0.11,13.87,0.13,4.03,0.28,15.0,0.87,4.03,0.64,15.0,0.88,15.0,0.89,63.87,0.01,0.01,45.365478,1776320640000
1776320651.132,251.132,0.21,45.97,0.12,11.25,0.41,50.0,0.45,15.0,0.87,4.03,0.72,15.0,0.88,11.25,0.89,13.87,0.2,0.01,45.368116,1776320649000
1776320651.424,251.424,0.14,40.0,0.13,15.0,0.41,40.34,0.45,15.0,0.59,50.0,0.55,15.0,0.79,45.97,0.88,11.25,0.27,0.2,45.368116,1776320649000
1776320651.671,251.671,0.14,40.0,0.13,15.0,0.41,36.63,0.44,15.0,0.59,40.34,0.55,15.0,0.86,40.0,0.87,15.0,0.27,0.27,45.368116,1776320650000
1776320668.901,268.901,0.01,153.8,,,0.4,15.0,0.41,51.63,0.59,36.63,0.56,15.0,0.86,40.0,0.87,15.0,0.39,0.27,45.364948,1776320667000
1776320671.607,271.607,0.11,9.45,0.1,15.0,0.21,50.0,0.31,50.0,0.6,15.0,0.59,51.63,0.99,153.8,,,0.1,0.39,45.374175,1776320670000
1776320686.751,286.751,0.01,38.8,,,0.11,50.0,0.21,50.0,0.79,50.0,0.69,50.0,0.89,9.45,0.9,15.0,0.1,0.1,45.364836,1776320685000
1776320690.835,290.835,0.01,33.75,,,0.11,50.0,0.21,50.0,0.89,50.0,0.79,50.0,0.99,38.8,,,0.1,0.1,45.361968,1776320689000
1776320694.098,294.098,0.01,13.54,,,0.11,50.0,0.21,50.0,0.89,50.0,0.79,50.0,0.99,33.75,,,0.1,0.1,45.360588,1776320692000
1776320695.57,295.57,,,,,0.11,50.0,0.21,50.0,0.89,50.0,0.79,50.0,0.99,13.54,,,,0.1,45.36167,1776320694000

# RESULT,winner=Down,slug=hype-updown-5m-1776320400,ticks=19
