timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776165611.557,11.557,0.46,10.0,0.44,5.0,0.42,5.0,0.41,17.0,0.4,5.0,0.5,10.0,0.57,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.43,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.56,5.0,0.58,5.0,0.59,17.0,0.6,5.0,0.04,0.04,44.982377,1776165609000
1776165611.833,11.833,0.46,10.0,0.44,5.0,0.42,5.0,0.41,17.0,0.4,5.0,0.5,10.0,0.57,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.43,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.56,5.0,0.58,5.0,0.59,17.0,0.6,5.0,0.04,0.04,44.982986,1776165610000
1776165612.074,12.074,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.43,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.56,5.0,0.58,5.0,0.59,17.0,0.6,5.0,0.04,0.04,44.982986,1776165610000
1776165612.58,12.58,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.982986,1776165611000
1776165613.35,13.35,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.981968,1776165612000
1776165614.111,14.111,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.982326,1776165613000
1776165615.696,15.696,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.991647,1776165614000
1776165616.436,16.436,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.983759,1776165615000
1776165617.2,17.2,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.983566,1776165616000
1776165618.778,18.778,0.46,10.0,0.42,10.0,0.41,17.0,0.4,5.0,0.39,5.0,0.5,10.0,0.55,5.0,0.63,10.0,0.64,13.0,0.66,5.0,0.5,10.0,0.45,5.0,0.37,10.0,0.36,13.0,0.34,5.0,0.54,10.0,0.58,10.0,0.59,17.0,0.6,5.0,0.61,5.0,0.04,0.04,44.983599,1776165617000
