timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776305100.96,0.96,0.41,37.0,0.4,33.0,0.5,8.0,0.59,37.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,44.509063,1776305100000
1776305101.32,1.32,0.5,152.0,0.33,5.0,0.61,15.0,0.67,5.0,0.5,8.0,0.41,37.0,0.59,37.0,0.6,33.0,0.11,0.09,44.509063,1776305100000
1776305103.461,3.461,0.51,50.0,0.5,152.0,0.56,10.0,0.59,5.0,0.39,15.0,0.33,5.0,0.5,152.0,0.67,5.0,0.05,0.11,44.508383,1776305102000
1776305104.462,4.462,0.51,35.0,0.5,152.0,0.52,5.0,0.53,5.0,0.44,10.0,0.41,5.0,0.49,50.0,0.5,152.0,0.01,0.05,44.508138,1776305103000
1776305104.816,4.816,0.51,20.0,0.5,152.0,0.52,5.0,0.67,5.0,0.48,5.0,0.47,5.0,0.49,35.0,0.5,152.0,0.01,0.01,44.508138,1776305103000
1776305105.538,5.538,0.51,5.0,0.5,152.0,0.52,5.0,0.67,5.0,0.48,5.0,0.33,5.0,0.49,20.0,0.5,152.0,0.01,0.01,44.507914,1776305104000
1776305105.826,5.826,0.51,5.0,0.5,102.0,0.52,5.0,0.61,50.0,0.48,5.0,0.33,5.0,0.49,5.0,0.5,152.0,0.01,0.01,44.507914,1776305104000
1776305107.54,7.54,0.5,102.0,0.35,15.0,0.52,5.0,0.61,50.0,0.48,5.0,0.39,50.0,0.49,5.0,0.5,102.0,0.02,0.01,44.48714,1776305106000
1776305109.388,9.388,0.5,84.34,0.33,5.0,0.51,50.0,0.52,5.0,0.48,5.0,0.39,50.0,0.5,102.0,0.65,15.0,0.01,0.02,44.490851,1776305108000
1776305110.944,10.944,0.5,79.34,0.33,5.0,0.51,55.0,0.52,5.0,0.49,50.0,0.48,5.0,0.5,84.34,0.67,5.0,0.01,0.01,44.491931,1776305109000
1776305116.368,16.368,0.5,67.37,0.33,5.0,0.51,60.0,0.52,5.0,0.49,55.0,0.48,5.0,0.5,79.34,0.67,5.0,0.01,0.01,44.490008,1776305115000
1776305126.385,26.385,0.5,67.37,0.48,15.0,0.61,50.0,0.67,5.0,0.49,60.0,0.48,5.0,0.5,67.37,0.67,5.0,0.11,0.01,44.494342,1776305125000
1776305175.914,75.914,0.59,5.0,0.5,56.97,0.6,6.7,0.61,65.0,0.41,5.0,0.4,5.0,0.5,56.97,0.52,15.0,0.01,0.09,44.513674,1776305174000
1776305183.402,83.402,0.57,15.0,0.5,56.97,0.67,20.0,0.68,15.0,0.4,6.7,0.39,65.0,0.41,5.0,0.5,56.97,0.1,0.01,44.515972,1776305182000
1776305185.821,85.821,0.67,10.0,0.59,5.0,0.71,15.0,0.72,15.0,0.33,20.0,0.32,15.0,0.43,15.0,0.5,56.97,0.04,0.1,44.518582,1776305184000
1776305193.328,93.328,0.64,5.0,0.63,5.0,0.73,8.51,0.74,15.0,0.29,15.0,0.28,15.0,0.33,10.0,0.41,5.0,0.09,0.04,44.541753,1776305192000
1776305198.483,98.483,0.65,5.0,0.64,5.0,0.73,3.25,0.74,15.0,0.27,8.51,0.26,15.0,0.36,5.0,0.37,5.0,0.08,0.09,44.54367,1776305197000
1776305204.552,104.552,0.65,5.0,0.64,5.0,0.74,9.92,0.75,15.0,0.27,3.25,0.26,15.0,0.35,5.0,0.36,5.0,0.09,0.08,44.543357,1776305203000
1776305211.343,111.343,0.67,15.0,0.6,5.0,0.71,53.77,0.72,15.0,0.26,9.92,0.25,15.0,0.35,5.0,0.36,5.0,0.04,0.09,44.54442,1776305210000
1776305212.665,112.665,0.6,5.0,0.59,5.0,0.69,15.0,0.7,15.0,0.29,37.23,0.28,15.0,0.33,15.0,0.4,5.0,0.09,0.04,44.540326,1776305211000
1776305217.653,117.653,0.66,5.0,0.65,5.0,0.71,7.23,0.76,15.0,0.31,15.0,0.3,15.0,0.4,5.0,0.41,5.0,0.05,0.09,44.539223,1776305216000
1776305217.992,117.992,0.74,7.77,0.67,5.0,0.79,15.0,0.8,15.0,0.29,7.23,0.24,15.0,0.34,5.0,0.35,5.0,0.05,0.05,44.539223,1776305216000
1776305281.179,181.179,0.5,54.97,0.33,20.0,0.51,50.0,0.61,50.0,0.21,15.0,0.2,15.0,0.26,7.77,0.33,5.0,0.01,0.05,44.524303,1776305279000
1776305281.56,181.56,0.5,39.97,0.33,20.0,0.51,32.67,0.61,50.0,0.49,50.0,0.39,50.0,0.5,39.97,0.67,20.0,0.01,0.01,44.524094,1776305280000
1776305282.152,182.152,0.5,19.87,0.34,15.0,0.51,44.9,0.61,50.0,0.49,32.67,0.39,50.0,0.5,24.97,0.67,20.0,0.01,0.01,44.524094,1776305280000
1776305283.508,183.508,0.33,20.0,0.32,15.0,0.51,32.67,0.6,15.0,0.49,44.9,0.39,50.0,0.5,19.87,0.66,15.0,0.18,0.01,44.503793,1776305282000
1776305288.264,188.264,0.22,15.0,0.21,15.0,0.35,12.23,0.41,50.0,0.49,32.67,0.4,15.0,0.67,20.0,0.68,15.0,0.13,0.18,44.490017,1776305287000
1776305292.438,192.438,0.18,15.0,0.17,15.0,0.28,10.23,0.31,50.0,0.65,12.23,0.59,50.0,0.78,15.0,0.79,15.0,0.1,0.13,44.480227,1776305291000
1776305307.439,207.439,0.25,24.0,0.24,15.0,0.41,65.0,0.42,25.23,0.72,10.23,0.69,50.0,0.82,15.0,0.83,15.0,0.16,0.1,44.478292,1776305306000
1776305309.384,209.384,0.3,15.0,0.29,15.0,0.5,15.0,0.51,47.67,0.59,65.0,0.58,25.23,0.75,24.0,0.76,15.0,0.2,0.16,44.478397,1776305308000
1776305316.125,216.125,0.23,11.14,0.22,15.0,0.32,15.0,0.41,50.0,0.5,15.0,0.49,47.67,0.7,15.0,0.71,15.0,0.09,0.2,44.49742,1776305314000
1776305324.379,224.379,0.15,2.39,0.11,15.0,0.3,62.0,0.31,50.0,0.68,15.0,0.59,50.0,0.77,11.14,0.78,15.0,0.15,0.09,44.483037,1776305323000
1776305325.346,225.346,0.09,15.0,0.08,15.0,0.15,12.61,0.3,62.0,0.7,62.0,0.69,50.0,0.85,2.39,0.89,15.0,0.06,0.15,44.483887,1776305324000
1776305344.334,244.334,0.04,3.95,0.03,20.0,0.06,15.0,0.07,15.0,0.85,12.61,0.7,62.0,0.91,15.0,0.92,15.0,0.02,0.06,44.451156,1776305343000
1776305344.582,244.582,0.04,2.9,0.03,20.0,0.06,15.0,0.07,15.0,0.94,15.0,0.93,15.0,0.96,3.95,0.97,20.0,0.02,0.02,44.451156,1776305343000
1776305354.737,254.737,0.04,1.85,0.03,5.0,0.05,15.0,0.06,15.0,0.94,15.0,0.93,15.0,0.96,2.9,0.97,20.0,0.01,0.02,44.448655,1776305353000
1776305354.98,254.98,0.03,2.68,0.02,30.0,0.04,15.0,0.05,15.0,0.95,15.0,0.94,15.0,0.97,3.72,0.98,30.0,0.01,0.02,44.448655,1776305353000
1776305357.454,257.454,0.02,29.57,0.01,100.0,0.04,20.2,0.05,15.0,0.96,15.0,0.95,15.0,0.97,0.6,0.98,30.0,0.02,0.01,44.448176,1776305356000
1776305357.756,257.756,0.02,25.45,0.01,100.0,0.04,20.2,0.05,15.0,0.96,20.2,0.95,15.0,0.98,26.48,0.99,100.0,0.02,0.02,44.448176,1776305356000
1776305362.715,262.715,0.01,99.49,,,0.03,20.15,0.04,15.0,0.96,20.2,0.95,15.0,0.98,24.42,0.99,100.0,0.02,0.02,44.446035,1776305361000
1776305371.56,271.56,0.01,82.46,,,0.02,15.0,0.03,15.0,0.97,20.15,0.96,15.0,0.99,99.49,,,0.01,0.02,44.448134,1776305370000
1776305374.685,274.685,0.01,52.46,,,0.02,15.0,0.03,15.0,0.98,15.0,0.97,15.0,0.99,82.46,,,0.01,0.01,44.441801,1776305373000
1776305375.385,275.385,0.01,51.44,,,0.11,105.0,0.15,24.0,0.98,15.0,0.97,15.0,0.99,52.46,,,0.1,0.01,44.439818,1776305374000
1776305378.532,278.532,0.01,40.91,,,0.11,105.0,0.15,24.0,0.89,105.0,0.85,24.0,0.99,51.44,,,0.1,0.1,44.43898,1776305377000
1776305378.852,278.852,,,,,0.01,959.09,0.11,105.0,0.89,105.0,0.85,24.0,0.99,40.91,,,,0.1,44.43898,1776305377000

# RESULT,winner=Down,slug=hype-updown-5m-1776305100,ticks=45
