timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776293101.069,1.069,0.47,15.0,0.46,15.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.12,0.18,44.88057,1776293100000
1776293109.79,9.79,0.57,5.0,0.56,5.0,0.6,5.0,0.61,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.03,0.18,44.892479,1776293108000
1776293120.51,20.51,0.74,5.0,0.73,5.0,0.77,5.0,0.78,5.0,0.4,5.0,0.39,5.0,0.43,5.0,0.44,5.0,0.03,0.03,44.927876,1776293119000
1776293124.126,24.126,0.7,5.0,0.69,5.0,0.71,45.0,0.72,5.0,0.23,5.0,0.22,5.0,0.26,5.0,0.27,5.0,0.01,0.03,44.923034,1776293123000
1776293124.332,24.332,0.69,5.0,0.68,5.0,0.72,5.0,0.73,5.0,0.29,45.0,0.28,5.0,0.3,5.0,0.31,5.0,0.03,0.01,44.923034,1776293123000
1776293127.348,27.348,0.71,5.0,0.7,5.0,0.73,5.0,0.74,5.0,0.28,5.0,0.27,5.0,0.31,5.0,0.32,5.0,0.02,0.03,44.919356,1776293126000
1776293132.398,32.398,0.51,5.0,0.5,5.0,0.53,5.0,0.54,5.0,0.27,5.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,44.914853,1776293131000
1776293134.42,34.42,0.53,5.0,0.52,5.0,0.55,5.0,0.56,5.0,0.47,5.0,0.46,5.0,0.49,5.0,0.5,5.0,0.02,0.02,44.898482,1776293133000
1776293152.482,52.482,0.74,5.0,0.73,5.0,0.75,10.0,0.76,15.0,0.45,5.0,0.44,5.0,0.47,5.0,0.48,5.0,0.01,0.02,44.910424,1776293151000
1776293155.493,55.493,0.74,5.0,0.73,5.0,0.76,15.0,0.77,15.0,0.25,10.0,0.24,15.0,0.26,5.0,0.27,5.0,0.02,0.01,44.919144,1776293154000
1776293160.76,60.76,0.74,11.8,0.73,5.0,0.76,15.0,0.77,15.0,0.24,15.0,0.23,15.0,0.26,5.0,0.27,5.0,0.02,0.02,44.926618,1776293159000
1776293165.498,65.498,0.76,5.0,0.75,5.0,0.78,15.0,0.79,15.0,0.24,15.0,0.23,15.0,0.26,11.8,0.27,5.0,0.02,0.02,44.931195,1776293164000
1776293175.855,75.855,0.62,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.22,15.0,0.21,15.0,0.24,5.0,0.25,5.0,0.01,0.02,44.924131,1776293174000
1776293176.356,76.356,0.6,5.0,0.59,5.0,0.62,5.0,0.63,5.0,0.37,5.0,0.36,5.0,0.38,5.0,0.4,5.0,0.02,0.01,44.924131,1776293175000
1776293228.541,128.541,0.6,5.0,0.59,5.0,0.63,20.0,0.64,35.0,0.38,5.0,0.37,5.0,0.4,5.0,0.41,5.0,0.03,0.02,44.899419,1776293227000
1776293230.197,130.197,0.58,5.0,0.57,5.0,0.61,20.0,0.62,20.0,0.37,20.0,0.36,35.0,0.4,5.0,0.41,5.0,0.03,0.03,44.894416,1776293229000
1776293260.664,160.664,0.63,5.0,0.62,5.0,0.64,10.0,0.72,15.0,0.39,20.0,0.38,20.0,0.42,5.0,0.43,5.0,0.01,0.03,44.893761,1776293258000
1776293270.311,170.311,0.67,5.0,0.66,5.0,0.68,10.0,0.7,20.0,0.36,10.0,0.28,15.0,0.37,5.0,0.38,5.0,0.01,0.01,44.894431,1776293269000
1776293299.45,199.45,0.66,5.0,0.65,5.0,0.67,11.41,0.68,15.0,0.32,10.0,0.3,20.0,0.33,5.0,0.34,5.0,0.01,0.01,44.893154,1776293298000
1776293312.406,212.406,0.68,5.0,0.67,5.0,0.72,15.0,0.73,15.0,0.33,11.41,0.32,15.0,0.34,5.0,0.35,5.0,0.04,0.01,44.891088,1776293311000
1776293312.773,212.773,0.7,5.0,0.69,5.0,0.71,5.0,0.73,15.0,0.28,15.0,0.27,15.0,0.32,5.0,0.33,5.0,0.01,0.04,44.891088,1776293311000
1776293320.5,220.5,0.41,50.0,0.4,5.0,0.45,5.0,0.46,5.0,0.29,5.0,0.27,15.0,0.3,5.0,0.31,5.0,0.04,0.01,44.896878,1776293318000
1776293327.044,227.044,0.59,5.0,0.58,5.0,0.66,5.0,0.67,156.0,0.55,5.0,0.54,5.0,0.59,50.0,0.6,5.0,0.07,0.04,44.878951,1776293326000
1776293328.631,228.631,0.34,15.0,0.33,20.0,0.38,5.0,0.39,5.0,0.38,5.0,0.36,5.0,0.4,3.11,0.41,5.0,0.04,0.02,44.8788,1776293327000
1776293329.575,229.575,0.56,5.0,0.55,5.0,0.57,3.2,0.58,20.0,0.62,5.0,0.61,5.0,0.66,15.0,0.67,20.0,0.01,0.04,44.882172,1776293328000
1776293363.685,263.685,0.66,5.0,0.65,5.0,0.67,20.0,0.68,20.0,0.43,3.2,0.42,20.0,0.44,5.0,0.45,5.0,0.01,0.01,44.882334,1776293362000
1776293365.871,265.871,0.39,10.0,0.32,15.0,0.4,5.0,0.41,5.0,0.33,20.0,0.32,20.0,0.34,5.0,0.35,5.0,0.01,0.01,44.882222,1776293364000
1776293366.237,266.237,0.33,5.0,0.31,50.0,0.34,5.0,0.35,5.0,0.6,5.0,0.59,5.0,0.61,10.0,0.68,15.0,0.01,0.01,44.882222,1776293364000
1776293367.388,267.388,0.31,44.28,0.3,15.0,0.32,5.0,0.33,5.0,0.66,5.0,0.65,5.0,0.69,50.0,0.7,15.0,0.01,0.03,44.883139,1776293366000
1776293367.914,267.914,0.31,44.28,0.3,15.0,0.32,3.82,0.33,5.0,0.68,5.0,0.67,5.0,0.69,44.28,0.7,15.0,0.01,0.01,44.883139,1776293366000
1776293368.684,268.684,0.31,42.81,0.3,30.0,0.32,3.82,0.33,5.0,0.68,3.82,0.67,5.0,0.69,44.28,0.7,15.0,0.01,0.01,44.876559,1776293367000
1776293371.284,271.284,0.15,15.0,0.14,15.0,0.19,5.0,0.2,5.0,0.68,3.82,0.67,5.0,0.69,42.81,0.7,30.0,0.04,0.01,44.876475,1776293369000
1776293371.535,271.535,0.15,1.5,0.14,15.0,0.16,5.0,0.17,5.0,0.81,5.0,0.8,5.0,0.85,11.5,0.86,15.0,0.01,0.04,44.876805,1776293370000
1776293372.798,272.798,0.12,13.78,0.11,15.0,0.13,5.0,0.14,5.0,0.84,5.0,0.83,5.0,0.85,1.5,0.86,15.0,0.01,0.01,44.876805,1776293371000
1776293374.628,274.628,0.11,64.8,0.1,15.0,0.13,5.0,0.14,5.0,0.87,5.0,0.86,5.0,0.88,10.26,0.89,15.0,0.02,0.01,44.866394,1776293373000
1776293383.706,283.706,0.11,45.0,0.09,5.0,0.12,5.0,0.13,5.0,0.85,5.0,0.84,5.0,0.89,64.8,0.9,15.0,0.01,0.04,44.863188,1776293381000
1776293387.602,287.602,0.32,5.0,0.31,5.0,0.33,10.0,0.35,5.0,0.88,5.0,0.87,5.0,0.89,45.0,0.91,5.0,0.01,0.01,44.863308,1776293386000
1776293388.307,288.307,0.44,5.0,0.43,5.0,0.45,3.8,0.46,5.0,0.67,10.0,0.65,5.0,0.68,5.0,0.69,5.0,0.01,0.01,44.863308,1776293386000
1776293388.553,288.553,0.57,3.04,0.56,5.0,0.6,15.0,0.72,5.0,0.53,1.53,0.52,5.0,0.55,5.0,0.56,5.0,0.03,0.02,44.864782,1776293387000
1776293389.208,289.208,0.77,5.0,0.76,5.0,0.81,50.0,0.85,100.0,0.4,10.05,0.32,5.0,0.41,5.0,0.42,5.0,0.04,0.01,44.864782,1776293387000
1776293389.544,289.544,0.77,5.0,0.76,5.0,0.81,5.0,0.82,5.0,0.19,50.0,0.15,100.0,0.25,5.0,0.26,5.0,0.04,0.06,44.864782,1776293387000
1776293390.379,290.379,0.66,3.97,0.65,5.0,0.68,5.0,0.69,5.0,0.19,5.0,0.18,5.0,0.23,5.0,0.24,5.0,0.02,0.04,44.872282,1776293389000
1776293394.99,294.99,0.51,65.0,0.41,50.0,0.62,5.0,0.63,5.0,0.32,5.0,0.31,5.0,0.34,3.97,0.35,5.0,0.11,0.02,44.882341,1776293393000
1776293395.608,295.608,0.51,50.0,0.5,15.0,0.53,4.95,0.54,5.0,0.38,5.0,0.37,5.0,0.49,65.0,0.59,50.0,0.02,0.11,44.882586,1776293394000
1776293395.945,295.945,0.51,50.0,0.5,15.0,0.53,4.9,0.54,5.0,0.47,4.95,0.46,5.0,0.49,50.0,0.5,15.0,0.02,0.02,44.882586,1776293394000
1776293396.423,296.423,0.51,55.0,0.5,20.0,0.53,2.79,0.54,5.0,0.47,4.9,0.46,5.0,0.49,50.0,0.5,15.0,0.02,0.02,44.882586,1776293395000
1776293397.452,297.452,0.51,44.95,0.5,15.0,0.52,3.36,0.53,5.0,0.47,2.79,0.46,5.0,0.49,49.95,0.5,20.0,0.01,0.02,44.883009,1776293396000
1776293397.758,297.758,0.53,33.5,0.48,15.0,0.54,5.0,0.55,5.0,0.48,3.36,0.47,5.0,0.51,5.0,0.52,5.0,0.01,0.03,44.883009,1776293396000
1776293397.982,297.982,0.54,82.19,0.53,33.5,0.55,5.0,0.56,5.0,0.45,5.0,0.44,5.0,0.46,106.11,0.47,33.5,0.01,0.01,44.883009,1776293396000
1776293398.449,298.449,0.54,62.69,0.53,33.5,0.55,3.0,0.56,5.0,0.45,5.0,0.44,5.0,0.46,62.69,0.47,33.5,0.01,0.01,44.882442,1776293397000
1776293399.183,299.183,0.54,62.69,0.53,33.5,0.55,1.18,0.56,5.0,0.45,3.0,0.44,5.0,0.46,62.69,0.47,33.5,0.01,0.01,44.882442,1776293397000
