timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776344400.911,0.911,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.040727,1776344400000
1776344401.887,1.887,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.040846,1776344401000
1776344402.862,2.862,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.042226,1776344402000
1776344404.45,4.45,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.042032,1776344403000
1776344405.071,5.071,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.038556,1776344404000
1776344406.38,6.38,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.029827,1776344405000
1776344407.339,7.339,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.021089,1776344406000
1776344408.423,8.423,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,45.010447,1776344407000
1776344409.25,9.25,0.22,5.0,0.21,5.0,0.27,5.0,0.28,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.05,0.18,45.010447,1776344407000
1776344410.057,10.057,0.22,5.0,0.21,5.0,0.27,5.0,0.28,5.0,0.73,5.0,0.72,5.0,0.78,5.0,0.79,5.0,0.05,0.05,44.999955,1776344409000
1776344410.466,10.466,0.21,5.0,0.2,5.0,0.23,5.0,0.24,5.0,0.73,5.0,0.72,5.0,0.78,5.0,0.79,5.0,0.02,0.05,44.999955,1776344409000
1776344411.268,11.268,0.21,5.0,0.2,5.0,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.79,5.0,0.8,5.0,0.02,0.02,44.997374,1776344410000
1776344412.425,12.425,0.21,5.0,0.2,5.0,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.79,5.0,0.8,5.0,0.02,0.02,44.994412,1776344411000
1776344412.934,12.934,0.21,5.0,0.2,5.0,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.79,5.0,0.8,5.0,0.02,0.02,44.994487,1776344412000
1776344413.954,13.954,0.21,5.0,0.2,5.0,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.79,5.0,0.8,5.0,0.02,0.02,44.993679,1776344413000
