timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776257401.057,1.057,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.416893,1776257400000
1776257402.247,2.247,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.416987,1776257401000
1776257403.538,3.538,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.416987,1776257402000
1776257403.928,3.928,0.39,5.0,0.38,5.0,0.41,40.0,0.5,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,44.416987,1776257402000
1776257404.433,4.433,0.4,5.0,0.39,51.0,0.41,30.0,0.48,5.0,0.59,40.0,0.5,5.0,0.61,5.0,0.62,5.0,0.01,0.02,44.417164,1776257403000
1776257405.25,5.25,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.59,30.0,0.52,5.0,0.6,5.0,0.61,51.0,0.01,0.01,44.417164,1776257403000
1776257406.54,6.54,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.01,0.01,44.416772,1776257405000
1776257407.167,7.167,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.01,0.01,44.415678,1776257406000
1776257408.385,8.385,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.01,0.01,44.4079,1776257407000
1776257409.571,9.571,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.01,0.01,44.4079,1776257408000
1776257410.043,10.043,0.39,40.67,0.37,5.0,0.4,5.0,0.41,35.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.01,0.01,44.407773,1776257409000
1776257414.627,14.627,0.47,5.0,0.46,5.0,0.5,5.0,0.58,5.0,0.6,5.0,0.59,35.0,0.61,40.67,0.63,5.0,0.03,0.01,44.407991,1776257413000
1776257415.082,15.082,0.48,5.0,0.47,5.0,0.5,5.0,0.55,5.0,0.5,5.0,0.42,5.0,0.53,5.0,0.54,5.0,0.02,0.03,44.407991,1776257414000
1776257418.221,18.221,0.49,38.0,0.48,5.0,0.68,10.0,0.71,55.0,0.5,5.0,0.45,5.0,0.52,5.0,0.53,5.0,0.19,0.02,44.414904,1776257416000
1776257418.689,18.689,0.66,5.0,0.65,5.0,0.69,5.0,0.7,5.0,0.32,10.0,0.29,55.0,0.51,38.0,0.52,5.0,0.03,0.19,44.415819,1776257417000
1776257419.408,19.408,0.66,5.0,0.65,5.0,0.69,5.0,0.7,10.0,0.31,5.0,0.3,5.0,0.34,5.0,0.35,5.0,0.03,0.03,44.415643,1776257418000
1776257421.356,21.356,0.66,5.0,0.65,5.0,0.69,5.0,0.7,10.0,0.31,5.0,0.3,10.0,0.34,5.0,0.35,5.0,0.03,0.03,44.422603,1776257420000
1776257426.567,26.567,0.49,5.0,0.48,5.0,0.52,5.0,0.53,5.0,0.31,5.0,0.3,10.0,0.34,5.0,0.35,5.0,0.03,0.03,44.426305,1776257425000
