timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776287700.538,0.538,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.829667,1776287699000
1776287701.112,1.112,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.8298,1776287700000
1776287704.462,4.462,0.41,5.0,0.4,5.0,0.42,2.61,0.43,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,44.82183,1776287703000
1776287707.773,7.773,0.29,2.72,0.28,5.0,0.31,5.0,0.32,5.0,0.58,2.61,0.57,5.0,0.59,5.0,0.6,5.0,0.02,0.01,44.808451,1776287706000
1776287726.587,26.587,0.4,3.33,0.39,5.0,0.41,5.0,0.42,5.0,0.69,5.0,0.68,5.0,0.71,2.72,0.72,5.0,0.01,0.02,44.813857,1776287725000
1776287747.39,47.39,0.47,5.0,0.46,5.0,0.49,4.81,0.5,5.0,0.59,5.0,0.58,5.0,0.6,3.33,0.61,5.0,0.02,0.01,44.820205,1776287746000
1776287748.084,48.084,0.46,5.0,0.45,5.0,0.49,4.81,0.5,5.0,0.51,4.81,0.5,5.0,0.53,5.0,0.54,5.0,0.03,0.02,44.82103,1776287747000
1776287763.405,63.405,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.51,4.81,0.5,5.0,0.54,5.0,0.55,5.0,0.02,0.03,44.826267,1776287762000
1776287791.487,91.487,0.37,5.0,0.36,5.0,0.4,5.0,0.41,5.0,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.03,0.02,44.803446,1776287789000
1776287816.169,116.169,0.21,15.0,0.2,15.0,0.22,0.45,0.23,5.0,0.6,5.0,0.59,5.0,0.63,5.0,0.64,5.0,0.01,0.03,44.807124,1776287814000
1776287834.759,134.759,0.07,15.0,0.06,15.0,0.08,3.39,0.09,5.0,0.78,0.45,0.77,5.0,0.79,15.0,0.8,15.0,0.01,0.01,44.72676,1776287832000
1776287845.398,145.398,0.05,15.0,0.04,20.0,0.07,5.0,0.08,3.39,0.92,3.39,0.91,5.0,0.93,15.0,0.94,15.0,0.02,0.01,44.725968,1776287844000
1776287852.549,152.549,0.04,20.0,0.03,20.0,0.05,20.0,0.07,5.0,0.92,3.39,0.91,5.0,0.95,15.0,0.96,20.0,0.01,0.03,44.722302,1776287851000
1776287867.045,167.045,0.04,3.95,0.03,5.0,0.05,45.0,0.06,20.0,0.95,20.0,0.93,5.0,0.96,20.0,0.97,20.0,0.01,0.01,44.700556,1776287865000
1776287870.539,170.539,0.03,5.0,0.02,30.0,0.05,45.0,0.06,20.0,0.95,45.0,0.94,20.0,0.96,3.95,0.97,5.0,0.02,0.01,44.698675,1776287869000
1776287876.058,176.058,0.02,15.0,0.01,105.0,0.04,25.0,0.05,40.0,0.95,45.0,0.94,20.0,0.97,5.0,0.98,30.0,0.02,0.02,44.6967,1776287874000
1776287879.911,179.911,0.01,105.0,,,0.02,15.0,0.03,25.0,0.96,25.0,0.95,40.0,0.98,15.0,0.99,105.0,0.01,0.02,44.686432,1776287878000
1776287880.822,180.822,0.01,75.0,,,0.02,25.0,0.03,25.0,0.98,15.0,0.97,25.0,0.99,105.0,,,0.01,0.01,44.683519,1776287879000
1776287881.42,181.42,0.01,19.48,,,0.02,25.0,0.03,25.0,0.98,25.0,0.97,25.0,0.99,53.98,,,0.01,0.01,44.683519,1776287879000
1776287883.438,183.438,0.01,4.48,,,0.02,27.34,0.03,25.0,0.98,25.0,0.97,25.0,0.99,19.48,,,0.01,0.01,44.681493,1776287882000
1776287883.79,183.79,,,,,0.01,15.52,0.02,27.34,0.98,27.34,0.97,25.0,0.99,4.48,,,,0.01,44.681493,1776287882000
1776287896.827,196.827,,,,,0.01,67.6,0.02,37.34,0.99,15.52,0.98,27.34,,,,,,,44.674263,1776287895000
1776287963.602,263.602,0.001,95.0,,,0.01,1025.0,0.02,20.0,0.99,67.6,0.98,37.34,,,,,0.009,,44.631658,1776287961000
1776287970.944,270.944,0.003,0.99,0.001,100.0,0.01,1020.0,0.02,20.0,0.99,1025.0,0.98,20.0,0.999,85.0,,,0.007,0.009,44.633984,1776287969000
1776287977.836,277.836,0.005,0.98,0.003,0.99,0.009,14.99,0.01,1047.0,0.99,1020.0,0.98,20.0,0.997,0.99,0.999,100.0,0.004,0.007,44.619201,1776287976000
1776287978.382,278.382,0.001,100.0,,,0.009,14.99,0.01,1047.0,0.991,14.99,0.99,1047.0,0.995,0.98,0.997,0.99,0.008,0.004,44.618534,1776287977000
1776287985.54,285.54,0.001,95.0,,,0.009,14.99,0.01,1057.0,0.991,14.99,0.99,1047.0,0.999,100.0,,,0.008,0.008,44.610995,1776287984000
1776287986.979,286.979,0.001,80.01,,,0.01,1057.0,0.02,5.0,0.991,14.99,0.99,1057.0,0.999,95.0,,,0.009,0.008,44.60988,1776287985000
1776287998.406,298.406,,,,,0.001,520.59,0.01,1126.35,0.99,1057.0,0.98,5.0,0.999,80.01,,,,0.009,44.609729,1776287997000

# RESULT,winner=Down,slug=hype-updown-5m-1776287700,ticks=29
