timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776202201.517,1.517,0.51,40.0,0.11,100.0,0.89,100.0,0.92,57.5,0.11,100.0,0.08,57.5,0.49,40.0,0.89,100.0,0.38,0.38,43.179181,1776201481000
1776202201.824,1.824,0.51,40.0,0.11,100.0,0.89,100.0,0.92,57.5,0.11,100.0,0.08,57.5,0.49,40.0,0.89,100.0,0.38,0.38,43.179181,1776201481000
1776202207.627,7.627,0.51,30.0,0.34,10.0,0.89,257.0,0.92,57.5,0.11,100.0,0.08,57.5,0.49,40.0,0.89,100.0,0.38,0.38,43.179181,1776201481000
1776202288.125,88.125,0.51,25.0,0.38,15.0,0.53,10.0,0.54,15.0,0.11,257.0,0.08,57.5,0.49,30.0,0.66,10.0,0.02,0.38,43.179181,1776201481000
1776202289.076,89.076,0.51,15.0,0.37,15.0,0.52,15.0,0.53,36.0,0.47,10.0,0.46,15.0,0.49,25.0,0.62,15.0,0.01,0.02,43.179181,1776201481000
1776202290.071,90.071,0.34,10.0,0.33,15.0,0.52,41.0,0.53,20.0,0.48,15.0,0.47,36.0,0.49,6.03,0.63,25.0,0.18,0.01,43.179181,1776201481000
1776202311.389,111.389,0.34,3.83,0.33,15.0,0.47,15.0,0.48,20.0,0.48,41.0,0.47,20.0,0.66,10.0,0.67,15.0,0.13,0.18,43.179181,1776201481000
1776202363.619,163.619,0.56,15.0,0.55,15.0,0.82,11.37,0.83,15.0,0.53,15.0,0.52,20.0,0.66,3.83,0.67,15.0,0.26,0.13,43.179181,1776201481000
1776202399.12,199.12,0.58,10.0,0.53,15.0,0.66,8.18,0.67,15.0,0.18,1.37,0.17,15.0,0.44,15.0,0.45,15.0,0.08,0.26,43.179181,1776201481000
1776202457.718,257.718,0.39,6.81,0.38,15.0,0.52,15.0,0.53,15.0,0.34,1.36,0.33,15.0,0.42,10.0,0.47,15.0,0.13,0.08,43.179181,1776201481000
1776202459.627,259.627,0.28,5.0,0.11,25.0,0.3,15.0,0.48,15.0,0.48,15.0,0.47,15.0,0.61,6.81,0.62,15.0,0.02,0.13,43.179181,1776201481000
1776202461.283,261.283,0.09,15.0,0.08,15.0,0.3,15.0,0.45,15.0,0.7,15.0,0.52,15.0,0.72,5.0,0.89,25.0,0.21,0.02,43.179181,1776201481000
1776202469.128,269.128,0.02,10.0,0.01,235.0,0.17,7.22,0.26,15.0,0.7,15.0,0.55,15.0,0.91,15.0,0.92,15.0,0.15,0.21,43.179181,1776201481000
1776202469.394,269.394,0.02,3.87,0.01,235.0,0.17,7.22,0.26,15.0,0.83,7.22,0.74,15.0,0.98,10.0,0.99,235.0,0.15,0.15,43.179181,1776201481000
1776202474.074,274.074,0.08,15.0,0.07,15.0,0.17,7.22,0.23,6.0,0.83,7.22,0.74,15.0,0.99,233.82,,,0.09,0.16,43.179181,1776201481000
1776202485.465,285.465,0.01,308.71,,,0.17,17.22,0.85,100.0,0.83,7.22,0.77,6.0,0.92,15.0,0.93,15.0,0.16,0.09,43.179181,1776201481000
1776202490.619,290.619,0.01,303.71,,,0.12,5.0,0.15,10.0,0.83,17.22,0.15,100.0,0.99,308.71,,,0.11,0.16,43.179181,1776201481000
1776202496.064,296.064,0.01,258.55,,,0.12,5.0,0.13,10.0,0.88,5.0,0.85,10.0,0.99,303.71,,,0.11,0.11,43.179181,1776201481000
1776202497.096,297.096,0.01,138.34,,,0.12,15.0,0.17,7.22,0.88,5.0,0.87,10.0,0.99,258.55,,,0.11,0.11,43.179181,1776201481000
1776202497.445,297.445,0.01,127.34,,,0.12,15.0,0.17,7.22,0.88,15.0,0.83,7.22,0.99,138.34,,,0.11,0.11,43.179181,1776201481000
1776202497.876,297.876,0.01,113.84,,,0.12,15.0,0.17,7.22,0.88,15.0,0.83,7.22,0.99,117.34,,,0.11,0.11,43.179181,1776201481000
1776202498.3,298.3,0.01,98.84,,,0.12,15.0,0.17,7.22,0.88,15.0,0.83,7.22,0.99,103.84,,,0.11,0.11,43.179181,1776201481000
1776202498.631,298.631,0.01,73.77,,,0.12,15.0,0.17,7.22,0.88,15.0,0.83,7.22,0.99,94.23,,,0.11,0.11,43.179181,1776201481000
1776202499.057,299.057,0.01,46.59,,,0.12,15.0,0.17,7.22,0.88,15.0,0.83,7.22,0.99,73.77,,,0.11,0.11,43.179181,1776201481000
1776202499.515,299.515,,,,,0.01,508.77,0.12,15.0,0.99,7.77,0.88,15.0,,,,,,,43.179181,1776201481000

# RESULT,winner=Up,slug=hype-updown-5m-1776202200,ticks=25
