timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776352801.128,1.128,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.06,0.06,44.715682,1776352800000
1776352803.748,3.748,0.45,3.18,0.44,5.0,0.46,5.0,0.47,5.0,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.01,0.06,44.719172,1776352802000
1776352833.87,33.87,0.49,10.0,0.48,5.0,0.57,5.0,0.58,5.0,0.54,5.0,0.53,5.0,0.55,3.18,0.56,5.0,0.08,0.01,44.720556,1776352832000
1776352842.402,42.402,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.43,5.0,0.42,5.0,0.51,10.0,0.52,5.0,0.03,0.08,44.724388,1776352841000
1776352845.428,45.428,0.37,5.0,0.36,5.0,0.4,4.0,0.41,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,44.716933,1776352844000
1776352846.563,46.563,0.4,5.0,0.39,5.0,0.42,4.0,0.43,5.0,0.6,4.0,0.59,5.0,0.63,5.0,0.64,5.0,0.02,0.03,44.715415,1776352845000
1776352858.487,58.487,0.57,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.58,4.0,0.57,5.0,0.6,5.0,0.61,5.0,0.02,0.02,44.707813,1776352857000
1776352867.591,67.591,0.55,5.0,0.54,5.0,0.57,3.24,0.58,5.0,0.41,5.0,0.4,5.0,0.43,5.0,0.44,5.0,0.02,0.02,44.718395,1776352866000
1776352951.557,151.557,0.23,13.5,0.22,20.0,0.24,5.0,0.25,5.0,0.43,3.24,0.42,5.0,0.45,5.0,0.46,5.0,0.01,0.02,44.669208,1776352950000
1776352954.518,154.518,0.21,13.73,0.2,20.0,0.23,5.0,0.24,5.0,0.76,5.0,0.75,5.0,0.77,13.5,0.78,20.0,0.02,0.01,44.668437,1776352953000
1776352956.325,156.325,0.25,5.0,0.24,20.0,0.29,5.0,0.3,5.0,0.77,5.0,0.76,5.0,0.79,13.73,0.8,20.0,0.04,0.02,44.669121,1776352955000
1776352960.453,160.453,0.4,5.0,0.39,5.0,0.45,5.0,0.46,5.0,0.71,5.0,0.7,5.0,0.75,5.0,0.76,20.0,0.05,0.04,44.681165,1776352959000
1776352962.011,162.011,0.51,5.0,0.5,5.0,0.52,3.07,0.53,25.0,0.55,5.0,0.54,5.0,0.6,5.0,0.61,5.0,0.01,0.05,44.681732,1776352960000
1776352967.056,167.056,0.38,15.0,0.37,15.0,0.42,5.0,0.43,5.0,0.48,3.07,0.47,25.0,0.49,5.0,0.5,5.0,0.04,0.01,44.714941,1776352965000
1776352977.955,177.955,0.49,5.0,0.48,5.0,0.5,5.0,0.53,20.0,0.58,5.0,0.57,5.0,0.62,15.0,0.63,15.0,0.01,0.04,44.710336,1776352976000
1776352978.342,178.342,0.23,11.14,0.22,15.0,0.24,5.0,0.25,5.0,0.5,5.0,0.47,20.0,0.51,5.0,0.52,5.0,0.01,0.01,44.713347,1776352977000
1776353019.71,219.71,0.15,10.0,0.14,15.0,0.16,5.0,0.17,5.0,0.76,5.0,0.75,5.0,0.77,11.14,0.78,15.0,0.01,0.01,44.680006,1776353018000
1776353035.942,235.942,0.11,2.46,0.1,30.0,0.15,5.0,0.16,5.0,0.84,5.0,0.83,5.0,0.85,10.0,0.86,15.0,0.04,0.01,44.668109,1776353035000
1776353040.619,240.619,0.11,18.0,0.1,45.0,0.13,5.0,0.14,5.0,0.85,5.0,0.84,5.0,0.89,2.46,0.9,30.0,0.02,0.04,44.676072,1776353039000
1776353042.206,242.206,0.15,5.0,0.14,20.0,0.19,5.0,0.2,5.0,0.87,5.0,0.86,5.0,0.89,18.0,0.9,45.0,0.04,0.02,44.678553,1776353040000

# RESULT,winner=Down,slug=hype-updown-5m-1776352800,ticks=20
