timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776300301.266,1.266,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.47809,1776300300000
1776300304.635,4.635,0.31,40.0,0.21,50.0,0.6,40.0,0.61,50.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.29,0.18,44.441933,1776300303000
1776300342.21,42.21,0.21,15.0,0.2,15.0,0.22,9.04,0.32,5.0,0.4,40.0,0.39,50.0,0.69,40.0,0.79,50.0,0.01,0.29,44.421828,1776300341000
1776300344.507,44.507,0.16,15.0,0.15,15.0,0.31,42.41,0.34,5.0,0.78,9.04,0.68,5.0,0.79,15.0,0.8,15.0,0.15,0.01,44.422632,1776300342000
1776300355.28,55.28,0.16,9.0,0.15,15.0,0.19,14.04,0.31,42.41,0.69,42.41,0.66,5.0,0.84,15.0,0.85,15.0,0.03,0.15,44.400411,1776300354000
1776300377.474,77.474,0.2,9.38,0.19,15.0,0.3,15.0,0.31,15.0,0.81,14.04,0.69,42.41,0.84,9.0,0.85,15.0,0.1,0.03,44.416736,1776300376000
1776300386.5,86.5,0.2,15.0,0.19,15.0,0.23,14.04,0.32,15.0,0.7,15.0,0.69,15.0,0.8,9.38,0.81,15.0,0.03,0.1,44.416424,1776300385000
1776300426.393,126.393,0.09,13.9,0.08,15.0,0.16,15.0,0.17,15.0,0.77,14.04,0.68,15.0,0.8,15.0,0.81,15.0,0.07,0.03,44.404083,1776300425000
1776300461.218,161.218,0.06,3.93,0.05,15.0,0.1,15.0,0.11,15.0,0.84,15.0,0.83,15.0,0.91,13.9,0.92,15.0,0.04,0.07,44.396051,1776300460000
1776300479.863,179.863,0.04,2.59,0.03,20.0,0.07,15.0,0.08,15.0,0.9,15.0,0.89,15.0,0.94,3.93,0.95,15.0,0.03,0.04,44.401355,1776300479000
1776300480.658,180.658,0.04,15.5,0.03,20.0,0.07,15.0,0.08,15.0,0.93,15.0,0.92,15.0,0.96,2.59,0.97,20.0,0.03,0.03,44.401355,1776300479000
1776300494.499,194.499,0.03,5.5,0.02,35.0,0.08,15.0,0.09,15.0,0.93,15.0,0.92,15.0,0.96,15.5,0.97,20.0,0.05,0.03,44.398518,1776300493000
1776300496.882,196.882,0.03,3.96,0.02,35.0,0.05,15.0,0.06,15.0,0.92,15.0,0.91,15.0,0.97,5.5,0.98,35.0,0.02,0.05,44.400228,1776300495000
1776300509.611,209.611,0.07,15.0,0.06,15.0,0.14,15.0,0.15,15.0,0.95,15.0,0.94,15.0,0.97,3.96,0.98,35.0,0.07,0.02,44.409301,1776300508000
1776300513.485,213.485,0.04,10.0,0.03,18.96,0.08,15.0,0.09,15.0,0.86,15.0,0.85,15.0,0.93,15.0,0.94,15.0,0.04,0.07,44.410609,1776300512000
1776300548.328,248.328,0.03,2.92,0.02,20.0,0.04,20.0,0.05,15.0,0.92,15.0,0.91,15.0,0.96,4.0,0.97,18.96,0.01,0.04,44.405437,1776300547000
1776300548.585,248.585,0.03,1.88,0.02,20.0,0.04,20.0,0.05,15.0,0.96,20.0,0.95,15.0,0.97,2.92,0.98,20.0,0.01,0.01,44.405437,1776300547000
1776300548.863,248.863,0.02,15.72,0.01,70.0,0.03,15.0,0.04,20.0,0.96,20.0,0.95,15.0,0.98,18.78,0.99,70.0,0.01,0.02,44.405437,1776300547000
1776300549.112,249.112,0.02,7.53,0.01,70.0,0.03,15.0,0.04,20.0,0.97,15.0,0.96,20.0,0.98,8.56,0.99,70.0,0.01,0.01,44.404098,1776300548000
1776300550.734,250.734,0.01,25.48,,,0.02,45.0,0.03,15.0,0.97,15.0,0.96,20.0,0.99,26.5,,,0.01,0.02,44.396553,1776300549000
1776300552.71,252.71,0.01,10.48,,,0.02,20.0,0.03,15.0,0.98,45.0,0.97,15.0,0.99,25.48,,,0.01,0.01,44.392544,1776300551000
1776300559.232,259.232,0.01,5.48,,,0.02,20.0,0.03,15.0,0.98,20.0,0.97,15.0,0.99,10.48,,,0.01,0.01,44.396099,1776300558000
1776300562.854,262.854,,,,,0.02,15.0,0.03,15.0,0.98,20.0,0.97,15.0,0.99,5.48,,,,0.01,44.396512,1776300561000
1776300594.313,294.313,,,,,0.01,1015.11,0.11,50.0,0.98,15.0,0.97,15.0,,,,,,,44.395401,1776300593000

# RESULT,winner=Down,slug=hype-updown-5m-1776300300,ticks=24
