timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776288301.124,1.124,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.654846,1776288300000
1776288302.307,2.307,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.649932,1776288301000
1776288303.277,3.277,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.649932,1776288302000
1776288304.589,4.589,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.649122,1776288303000
1776288305.2,5.2,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.64848,1776288304000
1776288306.218,6.218,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.650583,1776288305000
1776288307.233,7.233,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.659082,1776288306000
1776288308.424,8.424,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.661174,1776288307000
1776288309.018,9.018,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.662243,1776288308000
1776288310.922,10.922,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,44.662019,1776288309000
1776288380.396,80.396,0.3,6.02,0.29,20.0,0.31,5.0,0.32,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,44.619253,1776288379000
1776288427.552,127.552,0.13,15.0,0.12,15.0,0.15,5.0,0.16,5.0,0.69,5.0,0.68,5.0,0.7,6.02,0.71,20.0,0.02,0.01,44.61145,1776288426000
1776288471.589,171.589,0.13,9.94,0.12,15.0,0.14,5.0,0.15,5.0,0.85,5.0,0.84,5.0,0.87,15.0,0.88,15.0,0.01,0.02,44.619012,1776288469000
1776288474.405,174.405,0.12,15.0,0.11,15.0,0.14,5.0,0.15,5.0,0.86,5.0,0.85,5.0,0.87,9.94,0.88,15.0,0.02,0.01,44.619016,1776288473000
1776288491.971,191.971,0.21,15.0,0.13,15.0,0.22,5.0,0.23,5.0,0.86,5.0,0.85,5.0,0.88,15.0,0.89,15.0,0.01,0.02,44.623188,1776288490000
1776288506.564,206.564,0.33,16.41,0.32,20.0,0.34,5.0,0.35,5.0,0.78,5.0,0.77,5.0,0.79,15.0,0.87,15.0,0.01,0.01,44.644919,1776288505000
1776288511.52,211.52,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.66,5.0,0.65,5.0,0.67,16.41,0.68,20.0,0.02,0.01,44.644973,1776288510000
1776288516.228,216.228,0.43,11.62,0.42,5.0,0.45,5.0,0.46,5.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.02,0.02,44.652289,1776288515000
1776288522.08,222.08,0.76,5.0,0.75,5.0,0.77,11.14,0.78,15.0,0.55,5.0,0.54,5.0,0.57,11.62,0.58,5.0,0.01,0.02,44.658183,1776288520000
1776288522.415,222.415,0.76,5.0,0.75,5.0,0.77,5.81,0.78,15.0,0.23,11.14,0.22,15.0,0.24,5.0,0.25,5.0,0.01,0.01,44.65858,1776288521000
1776288529.489,229.489,0.89,5.0,0.88,5.0,0.9,11.7,0.91,65.0,0.23,5.81,0.22,15.0,0.24,5.0,0.25,5.0,0.01,0.01,44.669969,1776288528000
1776288539.418,239.418,0.73,0.55,0.72,5.0,0.79,5.0,0.8,5.0,0.1,11.7,0.09,65.0,0.11,5.0,0.12,5.0,0.06,0.01,44.686107,1776288538000
1776288549.383,249.383,0.73,5.0,0.72,20.0,0.76,5.0,0.77,5.0,0.21,5.0,0.2,5.0,0.27,0.55,0.28,5.0,0.03,0.06,44.673908,1776288548000
1776288557.405,257.405,0.78,5.0,0.77,5.0,0.8,5.0,0.81,55.0,0.24,5.0,0.23,5.0,0.27,5.0,0.28,20.0,0.02,0.03,44.674529,1776288556000
1776288566.377,266.377,0.83,5.0,0.82,5.0,0.85,2.94,0.86,5.0,0.2,5.0,0.19,55.0,0.22,5.0,0.23,5.0,0.02,0.02,44.673437,1776288564000
1776288574.191,274.191,0.76,20.0,0.75,20.0,0.8,3.89,0.81,5.0,0.15,2.94,0.14,5.0,0.17,5.0,0.18,5.0,0.04,0.02,44.674316,1776288573000
1776288577.563,277.563,0.67,2.97,0.66,5.0,0.69,5.0,0.7,5.0,0.2,3.89,0.19,5.0,0.24,20.0,0.25,20.0,0.02,0.04,44.673767,1776288576000
1776288578.517,278.517,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.31,5.0,0.3,5.0,0.33,2.97,0.34,5.0,0.02,0.02,44.672613,1776288577000
1776288583.469,283.469,0.69,5.0,0.68,5.0,0.71,51.53,0.72,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.02,0.02,44.663285,1776288582000
1776288584.943,284.943,0.69,5.0,0.68,5.0,0.71,37.79,0.72,5.0,0.29,51.53,0.28,5.0,0.31,5.0,0.32,5.0,0.02,0.02,44.663285,1776288583000
1776288585.603,285.603,0.67,5.0,0.66,5.0,0.7,5.0,0.71,5.0,0.29,37.79,0.28,5.0,0.31,5.0,0.32,5.0,0.03,0.02,44.663282,1776288584000
1776288588.205,288.205,0.79,5.0,0.78,5.0,0.81,5.0,0.82,5.0,0.3,5.0,0.29,5.0,0.33,5.0,0.34,5.0,0.02,0.03,44.662341,1776288587000
1776288593.522,293.522,0.93,5.0,0.92,5.0,0.94,18.93,0.96,5.0,0.19,5.0,0.18,5.0,0.21,5.0,0.22,5.0,0.01,0.02,44.662804,1776288592000
1776288596.435,296.435,0.93,5.0,0.92,5.0,0.94,14.29,0.96,5.0,0.06,18.93,0.04,5.0,0.07,5.0,0.08,5.0,0.01,0.01,44.661777,1776288595000
1776288597.48,297.48,0.93,5.0,0.92,5.0,0.94,11.95,0.96,5.0,0.06,13.12,0.04,5.0,0.08,5.0,0.09,5.0,0.01,0.02,44.66255,1776288596000
1776288598.019,298.019,0.93,5.0,0.92,5.0,0.94,6.84,0.96,5.0,0.06,11.95,0.04,5.0,0.07,5.0,0.08,5.0,0.01,0.01,44.66255,1776288596000
1776288598.468,298.468,0.95,5.0,0.94,5.0,0.96,3.89,0.98,10.0,0.04,5.0,0.02,10.0,0.07,5.0,0.08,5.0,0.01,0.03,44.66255,1776288596000
1776288598.693,298.693,0.97,5.0,0.96,5.0,0.98,1.67,0.99,85.0,0.02,3.7,0.01,85.0,0.05,5.0,0.06,5.0,0.01,0.03,44.662534,1776288597000

# RESULT,winner=Up,slug=hype-updown-5m-1776288300,ticks=38
