timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776268801.249,1.249,0.5,20.0,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.09,0.09,44.59991,1776268800000
1776268803.363,3.363,0.5,3.8,0.31,5.0,0.52,5.0,0.53,5.0,0.41,37.0,0.4,33.0,0.5,20.0,0.59,37.0,0.02,0.09,44.595557,1776268802000
1776268805.272,5.272,0.32,10.0,0.31,50.0,0.49,6.2,0.51,5.0,0.48,5.0,0.47,5.0,0.5,3.8,0.69,5.0,0.17,0.02,44.595161,1776268803000
1776268806.193,6.193,0.21,50.0,0.11,155.0,0.24,5.0,0.25,5.0,0.51,6.2,0.49,5.0,0.68,10.0,0.69,50.0,0.03,0.17,44.595161,1776268803000
1776268806.601,6.601,0.22,5.0,0.21,50.0,0.23,5.0,0.24,5.0,0.76,5.0,0.75,5.0,0.79,50.0,0.89,155.0,0.01,0.03,44.595307,1776268805000
1776268808.771,8.771,0.11,150.0,0.1,5.0,0.14,5.0,0.15,5.0,0.77,5.0,0.76,5.0,0.78,5.0,0.79,50.0,0.03,0.01,44.567761,1776268807000
1776268809.47,9.47,0.21,15.0,0.13,5.0,0.22,5.0,0.23,5.0,0.86,5.0,0.85,5.0,0.89,150.0,0.9,5.0,0.01,0.03,44.564137,1776268808000
1776268814.923,14.923,0.21,5.0,0.17,5.0,0.22,5.0,0.23,5.0,0.78,5.0,0.77,5.0,0.79,15.0,0.87,5.0,0.01,0.01,44.541749,1776268813000
1776268820.281,20.281,0.17,5.0,0.16,5.0,0.19,5.0,0.22,29.45,0.78,0.45,0.77,5.0,0.79,5.0,0.83,5.0,0.02,0.01,44.532573,1776268819000
1776268828.441,28.441,0.18,5.0,0.17,5.0,0.19,2.79,0.2,5.0,0.81,5.0,0.78,29.45,0.83,5.0,0.84,5.0,0.01,0.02,44.527364,1776268827000
1776268829.164,29.164,0.17,5.0,0.16,5.0,0.18,5.0,0.2,46.0,0.81,2.79,0.8,5.0,0.82,5.0,0.83,5.0,0.01,0.01,44.526932,1776268828000
1776268833.151,33.151,0.15,5.0,0.14,5.0,0.18,46.0,0.19,5.0,0.82,5.0,0.8,46.0,0.83,5.0,0.84,5.0,0.03,0.01,44.499484,1776268832000
1776268835.373,35.373,0.14,5.0,0.13,20.0,0.17,5.0,0.18,61.0,0.82,46.0,0.81,5.0,0.85,5.0,0.86,5.0,0.03,0.03,44.494486,1776268834000
1776268841.197,41.197,0.13,18.85,0.12,20.0,0.15,41.0,0.16,5.0,0.83,5.0,0.82,61.0,0.86,5.0,0.87,20.0,0.02,0.03,44.476626,1776268839000
1776268854.635,54.635,0.14,7.63,0.13,18.85,0.15,41.0,0.16,5.0,0.85,41.0,0.84,5.0,0.87,18.85,0.88,20.0,0.01,0.02,44.472996,1776268853000
1776268888.334,88.334,0.33,5.0,0.32,5.0,0.36,15.0,0.37,5.0,0.85,41.0,0.84,5.0,0.86,7.63,0.87,18.85,0.03,0.01,44.541606,1776268887000
1776268892.993,92.993,0.39,0.71,0.38,5.0,0.41,5.0,0.42,12.0,0.64,15.0,0.63,5.0,0.67,5.0,0.68,5.0,0.02,0.03,44.562726,1776268891000
1776268903.344,103.344,0.38,5.0,0.37,5.0,0.43,2.88,0.44,5.0,0.59,5.0,0.58,12.0,0.61,0.71,0.62,5.0,0.05,0.02,44.572124,1776268902000
1776268913.133,113.133,0.37,5.0,0.36,5.0,0.39,10.0,0.4,5.0,0.57,2.88,0.56,5.0,0.62,5.0,0.63,5.0,0.02,0.05,44.563792,1776268912000
1776268914.03,114.03,0.41,5.0,0.4,5.0,0.42,5.0,0.44,5.0,0.61,10.0,0.6,5.0,0.63,5.0,0.64,5.0,0.01,0.02,44.563792,1776268912000
1776268920.377,120.377,0.48,5.0,0.47,5.0,0.51,5.0,0.52,20.0,0.58,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.03,0.01,44.575622,1776268919000
1776268923.385,123.385,0.52,5.0,0.51,5.0,0.54,5.0,0.55,20.0,0.49,5.0,0.48,20.0,0.52,5.0,0.53,5.0,0.02,0.03,44.57775,1776268922000
1776268925.429,125.429,0.54,5.0,0.53,5.0,0.55,13.18,0.56,15.0,0.46,5.0,0.45,20.0,0.48,5.0,0.49,5.0,0.01,0.02,44.592619,1776268924000
1776268928.108,128.108,0.58,5.0,0.57,5.0,0.6,15.0,0.61,15.0,0.45,13.18,0.44,15.0,0.46,5.0,0.47,5.0,0.02,0.01,44.59428,1776268927000
1776268929.462,129.462,0.58,5.0,0.57,5.0,0.6,15.0,0.61,15.0,0.4,15.0,0.39,15.0,0.42,5.0,0.43,5.0,0.02,0.02,44.595303,1776268928000
1776268931.691,131.691,0.59,1.91,0.58,5.0,0.64,15.0,0.65,15.0,0.4,15.0,0.39,15.0,0.42,5.0,0.43,5.0,0.05,0.02,44.604035,1776268930000
1776268933.47,133.47,0.53,5.0,0.52,5.0,0.55,5.0,0.56,5.0,0.36,15.0,0.35,15.0,0.41,1.91,0.42,5.0,0.02,0.05,44.611848,1776268932000
1776268936.262,136.262,0.48,5.0,0.47,5.0,0.5,5.0,0.51,5.0,0.45,5.0,0.44,5.0,0.47,5.0,0.48,5.0,0.02,0.02,44.604902,1776268935000
1776268939.253,139.253,0.39,5.0,0.38,5.0,0.41,5.0,0.42,5.0,0.5,5.0,0.49,5.0,0.52,5.0,0.53,5.0,0.02,0.02,44.600134,1776268938000
1776268943.282,143.282,0.57,5.0,0.56,5.0,0.59,15.0,0.6,15.0,0.59,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.02,0.02,44.593842,1776268942000
1776268957.329,157.329,0.4,5.0,0.39,5.0,0.43,5.0,0.44,5.0,0.39,15.0,0.38,15.0,0.41,5.0,0.42,5.0,0.03,0.02,44.593853,1776268956000
1776268960.334,160.334,0.4,5.0,0.39,5.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.6,5.0,0.61,5.0,0.03,0.03,44.593379,1776268959000
1776268965.63,165.63,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.57,5.0,0.56,5.0,0.6,5.0,0.61,5.0,0.02,0.03,44.592429,1776268964000
1776268972.478,172.478,0.43,5.0,0.42,5.0,0.46,5.0,0.47,5.0,0.67,5.0,0.66,5.0,0.69,5.0,0.7,5.0,0.03,0.02,44.58191,1776268971000
1776269007.856,207.856,0.61,5.0,0.6,5.0,0.62,10.16,0.63,15.0,0.54,5.0,0.53,5.0,0.57,5.0,0.58,5.0,0.01,0.03,44.603825,1776269006000
1776269019.843,219.843,0.71,5.0,0.7,5.0,0.72,10.0,0.73,15.0,0.38,10.16,0.37,15.0,0.39,5.0,0.4,5.0,0.01,0.01,44.60758,1776269018000
1776269031.695,231.695,0.71,5.0,0.7,5.0,0.72,3.06,0.73,15.0,0.28,10.0,0.27,15.0,0.29,5.0,0.3,5.0,0.01,0.01,44.619224,1776269030000
1776269033.475,233.475,0.81,5.0,0.8,5.0,0.82,11.37,0.83,15.0,0.28,3.06,0.27,15.0,0.29,5.0,0.3,5.0,0.01,0.01,44.620095,1776269032000
1776269033.99,233.99,0.82,15.0,0.81,5.0,0.83,4.04,0.84,15.0,0.18,11.37,0.17,15.0,0.19,5.0,0.2,5.0,0.01,0.01,44.620095,1776269032000
1776269034.992,234.992,0.87,5.0,0.86,5.0,0.88,5.0,0.89,15.0,0.16,8.13,0.15,15.0,0.18,5.0,0.19,5.0,0.01,0.02,44.620198,1776269033000
1776269036.115,236.115,0.87,5.0,0.86,5.0,0.89,13.2,0.9,15.0,0.12,5.0,0.11,15.0,0.13,5.0,0.14,5.0,0.02,0.01,44.625947,1776269034000
1776269039.828,239.828,0.85,10.45,0.84,5.0,0.88,15.0,0.89,13.2,0.11,13.2,0.1,15.0,0.13,5.0,0.14,5.0,0.03,0.02,44.649652,1776269038000
1776269041.933,241.933,0.9,5.0,0.89,5.0,0.91,10.6,0.92,15.0,0.12,15.0,0.11,13.2,0.15,10.45,0.16,5.0,0.01,0.03,44.649604,1776269040000
1776269042.178,242.178,0.9,5.0,0.89,5.0,0.91,1.8,0.92,15.0,0.09,10.6,0.08,15.0,0.1,5.0,0.11,5.0,0.01,0.01,44.649807,1776269041000
1776269044.296,244.296,0.9,5.0,0.89,5.0,0.92,15.0,0.93,15.0,0.09,1.8,0.08,15.0,0.1,5.0,0.11,5.0,0.02,0.01,44.650629,1776269043000
1776269049.113,249.113,0.94,5.0,0.93,5.0,0.97,15.0,0.98,30.0,0.08,15.0,0.07,15.0,0.1,5.0,0.11,5.0,0.03,0.02,44.659106,1776269047000
