timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776380701.177,1.177,0.47,30.0,0.46,5.0,0.5,50.0,0.53,30.0,0.5,50.0,0.47,30.0,0.53,30.0,0.54,5.0,0.03,0.03,43.702139,1776380700000
1776380702.215,2.215,0.47,30.0,0.46,5.0,0.5,50.0,0.53,30.0,0.5,50.0,0.47,30.0,0.53,30.0,0.54,5.0,0.03,0.03,43.702756,1776380701000
1776380703.519,3.519,0.47,30.0,0.46,5.0,0.5,50.0,0.53,30.0,0.5,50.0,0.47,30.0,0.53,30.0,0.54,5.0,0.03,0.03,43.702691,1776380702000
1776380703.851,3.851,0.4,8.0,0.39,8.0,0.41,35.0,0.49,5.0,0.5,50.0,0.47,30.0,0.53,30.0,0.54,5.0,0.01,0.03,43.702691,1776380702000
1776380704.082,4.082,0.4,8.0,0.39,8.0,0.41,35.0,0.49,5.0,0.59,35.0,0.51,5.0,0.6,8.0,0.61,8.0,0.01,0.01,43.702319,1776380703000
1776380704.471,4.471,0.4,61.0,0.39,8.0,0.41,20.0,0.49,5.0,0.59,35.0,0.51,5.0,0.6,8.0,0.61,8.0,0.01,0.01,43.702319,1776380703000
1776380705.244,5.244,0.4,61.0,0.39,8.0,0.41,20.0,0.49,5.0,0.59,20.0,0.51,5.0,0.6,61.0,0.61,8.0,0.01,0.01,43.70236,1776380704000
1776380706.416,6.416,0.4,61.0,0.39,8.0,0.41,20.0,0.5,5.0,0.59,20.0,0.5,5.0,0.6,61.0,0.61,8.0,0.01,0.01,43.702457,1776380705000
1776380706.707,6.707,0.31,50.0,0.21,50.0,0.41,15.12,0.5,5.0,0.59,20.0,0.5,5.0,0.6,61.0,0.61,8.0,0.1,0.01,43.702457,1776380705000
1776380707.039,7.039,0.31,50.0,0.21,50.0,0.41,15.12,0.5,5.0,0.59,15.12,0.5,5.0,0.69,50.0,0.79,50.0,0.1,0.1,43.702457,1776380706000
1776380708.164,8.164,0.4,53.0,0.31,50.0,0.41,5.12,0.5,5.0,0.59,5.12,0.5,5.0,0.6,53.0,0.69,50.0,0.01,0.01,43.70572,1776380707000
1776380709.388,9.388,0.4,53.0,0.31,50.0,0.41,5.12,0.5,5.0,0.59,5.12,0.5,5.0,0.6,53.0,0.69,50.0,0.01,0.01,43.711054,1776380708000
1776380709.918,9.918,0.4,53.0,0.31,50.0,0.41,5.12,0.5,5.0,0.59,5.12,0.5,5.0,0.6,53.0,0.69,50.0,0.01,0.01,43.711979,1776380709000
1776380712.868,12.868,0.4,53.0,0.33,8.0,0.41,2.19,0.49,15.0,0.59,5.12,0.5,5.0,0.6,53.0,0.69,50.0,0.01,0.01,43.709465,1776380711000
1776380720.907,20.907,0.4,53.0,0.36,8.0,0.47,15.0,0.5,5.0,0.59,2.19,0.51,15.0,0.6,53.0,0.67,8.0,0.07,0.01,43.7005,1776380719000
1776380760.287,60.287,0.47,15.0,0.46,15.0,0.59,15.0,0.61,58.0,0.53,15.0,0.5,5.0,0.6,53.0,0.64,8.0,0.12,0.07,43.710223,1776380759000
1776380765.363,65.363,0.49,15.0,0.48,15.0,0.59,12.96,0.68,15.0,0.41,15.0,0.39,58.0,0.53,15.0,0.54,15.0,0.1,0.12,43.709586,1776380764000
1776380771.168,71.168,0.58,15.0,0.57,15.0,0.69,13.55,0.7,15.0,0.41,12.96,0.32,15.0,0.51,15.0,0.52,15.0,0.11,0.1,43.717103,1776380769000
1776380781.097,81.097,0.51,15.0,0.5,15.0,0.63,7.06,0.64,15.0,0.31,13.55,0.3,15.0,0.42,15.0,0.43,15.0,0.12,0.11,43.717348,1776380779000
1776380891.027,191.027,0.68,11.41,0.61,50.0,0.84,15.0,0.85,30.0,0.37,7.06,0.36,15.0,0.49,15.0,0.5,15.0,0.16,0.12,43.767965,1776380890000
1776380899.433,199.433,0.81,64.41,0.75,15.0,0.9,13.88,0.91,11.0,0.16,15.0,0.15,30.0,0.32,11.41,0.39,50.0,0.09,0.16,43.77936,1776380898000
1776380905.344,205.344,0.89,73.0,0.88,15.0,0.92,2.36,0.93,14.0,0.1,13.88,0.09,11.0,0.19,64.41,0.25,15.0,0.03,0.09,43.78117,1776380904000
1776380910.551,210.551,0.91,63.0,0.9,15.0,0.92,1.27,0.93,14.0,0.08,2.36,0.07,14.0,0.11,73.0,0.12,15.0,0.01,0.03,43.787067,1776380909000
1776380910.996,210.996,0.91,63.0,0.9,15.0,0.93,14.0,0.94,16.0,0.08,1.27,0.07,14.0,0.09,63.0,0.1,15.0,0.02,0.01,43.787067,1776380909000
1776380911.604,211.604,0.92,15.0,0.91,63.0,0.94,16.0,0.95,25.0,0.07,9.8,0.06,16.0,0.08,15.0,0.09,63.0,0.02,0.01,43.787173,1776380910000
1776380912.637,212.637,0.93,68.0,0.92,15.0,0.94,4.0,0.95,25.0,0.06,16.0,0.05,25.0,0.08,15.0,0.09,63.0,0.01,0.02,43.786608,1776380911000
1776380918.331,218.331,0.95,11.05,0.93,68.0,0.96,25.0,0.97,38.0,0.06,4.0,0.05,25.0,0.07,68.0,0.08,15.0,0.01,0.01,43.795998,1776380917000
1776380928.57,228.57,0.95,51.05,0.94,15.0,0.96,20.78,0.97,38.0,0.04,25.0,0.03,38.0,0.05,11.05,0.07,68.0,0.01,0.01,43.797576,1776380927000
1776380929.178,229.178,0.95,51.05,0.94,15.0,0.96,19.73,0.97,38.0,0.04,20.78,0.03,38.0,0.05,51.05,0.06,15.0,0.01,0.01,43.799311,1776380928000
1776380930.338,230.338,0.95,51.05,0.94,15.0,0.96,7.76,0.97,38.0,0.04,19.73,0.03,38.0,0.05,51.05,0.06,15.0,0.01,0.01,43.799422,1776380929000
1776380933.41,233.41,0.95,51.05,0.94,15.0,0.97,38.0,0.98,70.0,0.04,7.76,0.03,38.0,0.05,51.05,0.06,15.0,0.02,0.01,43.798543,1776380932000
1776380934.12,234.12,0.96,15.0,0.95,51.05,0.97,32.85,0.98,70.0,0.03,38.0,0.02,70.0,0.05,51.05,0.06,15.0,0.01,0.02,43.798761,1776380933000
1776380934.861,234.861,0.96,15.0,0.95,51.05,0.97,1.06,0.98,70.0,0.03,10.33,0.02,70.0,0.04,15.0,0.05,51.05,0.01,0.01,43.798761,1776380933000
1776380936.991,236.991,0.96,15.0,0.95,51.05,0.98,65.95,0.99,223.89,0.03,1.06,0.02,70.0,0.04,15.0,0.05,51.05,0.02,0.01,43.799592,1776380935000
1776380937.217,237.217,0.97,15.0,0.96,15.0,0.98,40.45,0.99,223.89,0.02,45.55,0.01,223.89,0.04,15.0,0.05,51.05,0.01,0.02,43.799592,1776380935000
1776380939.57,239.57,0.97,15.0,0.96,15.0,0.98,30.25,0.99,243.37,0.02,35.35,0.01,223.89,0.03,15.0,0.04,15.0,0.01,0.01,43.799301,1776380938000
1776380940.354,240.354,0.99,726.38,0.97,15.0,,,,,0.02,30.25,0.01,243.37,0.03,15.0,0.04,15.0,,0.01,43.799301,1776380939000
1776380941.851,241.851,0.98,15.0,0.97,15.0,0.99,30.44,,,,,,,0.01,726.38,0.03,15.0,0.01,,43.799301,1776380940000
1776380943.101,243.101,0.99,5.64,0.98,15.0,,,,,0.01,24.36,,,0.02,15.0,0.03,15.0,,0.01,43.799302,1776380941000
1776380943.67,243.67,0.99,20.0,0.98,15.0,,,,,,,,,0.01,5.64,0.02,15.0,,,43.796957,1776380942000

# RESULT,winner=Up,slug=hype-updown-5m-1776380700,ticks=40
